Time,Deslocamento,Força,Tensão à tração,Deformação à tração (Deslocamento),Strain Gauge 1/Axial Strain Ɛyy,Strain Gauge 1/Transverse Strain Ɛxx,Strain Gauge 1/Shear Strain Ɛxy,Strain Gauge 1/Minimum Normal Strain,Strain Gauge 1/Maximum Normal Strain,Strain Gauge 1/Poisson's Ratio -Ɛxx/Ɛyy,Strain Gauge 1/Axial Displacement dy,Strain Gauge 1/Transverse Displacement dx
2380.00000,0.07752,0.20297,5.08384,0.04430,0.07613,0.01527,-0.00684,0.01450,0.07690,0.00000,0.02533,0.00424
2400.00000,0.07818,0.20465,5.12600,0.04467,0.07679,0.01569,-0.00678,0.01494,0.07754,0.00000,0.02557,0.00415
2420.00000,0.07890,0.20677,5.17896,0.04508,0.07744,0.01612,-0.00672,0.01538,0.07818,0.00000,0.02582,0.00406
2440.00000,0.07963,0.20882,5.23032,0.04550,0.07809,0.01654,-0.00665,0.01582,0.07881,0.00000,0.02607,0.00397
2460.00000,0.08033,0.21061,5.27511,0.04590,0.07875,0.01697,-0.00659,0.01627,0.07945,0.00000,0.02632,0.00389
2480.00000,0.08096,0.21221,5.31513,0.04626,0.07940,0.01740,-0.00653,0.01671,0.08009,0.00000,0.02657,0.00380
2500.00000,0.08158,0.21374,5.35349,0.04662,0.08005,0.01782,-0.00647,0.01715,0.08073,0.00000,0.02681,0.00371
2520.00000,0.08220,0.21557,5.39940,0.04697,0.08070,0.01825,-0.00641,0.01759,0.08136,0.00000,0.02706,0.00363
2540.00000,0.08287,0.21734,5.44383,0.04735,0.08136,0.01867,-0.00635,0.01803,0.08200,0.00000,0.02731,0.00354
2560.00000,0.08358,0.21908,5.48721,0.04776,0.08201,0.01910,-0.00629,0.01847,0.08264,0.00000,0.02756,0.00345
2580.00000,0.08431,0.22099,5.53516,0.04818,0.08266,0.01952,-0.00623,0.01891,0.08328,0.00000,0.02781,0.00337
2600.00000,0.08500,0.22285,5.58182,0.04857,0.08332,0.01995,-0.00617,0.01935,0.08391,0.00000,0.02805,0.00328
2620.00000,0.08564,0.22447,5.62232,0.04894,0.08397,0.02038,-0.00610,0.01979,0.08455,0.00000,0.02830,0.00319
2640.00000,0.08627,0.22634,5.66920,0.04930,0.08462,0.02080,-0.00604,0.02023,0.08519,0.00000,0.02855,0.00310
2660.00000,0.08691,0.22799,5.71037,0.04966,0.08524,0.02116,-0.00610,0.02059,0.08582,0.00000,0.02882,0.00306
2680.00000,0.08759,0.22973,5.75409,0.05005,0.08585,0.02150,-0.00618,0.02091,0.08644,0.00000,0.02909,0.00302
2700.00000,0.08832,0.23166,5.80244,0.05047,0.08646,0.02184,-0.00627,0.02124,0.08707,0.00000,0.02937,0.00298
2720.00000,0.08907,0.23355,5.84979,0.05090,0.08708,0.02218,-0.00636,0.02156,0.08770,0.00000,0.02964,0.00294
2740.00000,0.08977,0.23538,5.89549,0.05130,0.08769,0.02252,-0.00645,0.02189,0.08832,0.00000,0.02992,0.00291
2760.00000,0.09041,0.23716,5.94006,0.05166,0.08830,0.02286,-0.00654,0.02221,0.08895,0.00000,0.03019,0.00287
2780.00000,0.09101,0.23873,5.97956,0.05201,0.08891,0.02320,-0.00663,0.02254,0.08957,0.00000,0.03046,0.00283
2800.00000,0.09162,0.24028,6.01828,0.05235,0.08952,0.02354,-0.00672,0.02286,0.09020,0.00000,0.03074,0.00279
2820.00000,0.09227,0.24168,6.05340,0.05272,0.09013,0.02388,-0.00681,0.02319,0.09082,0.00000,0.03101,0.00276
2840.00000,0.09295,0.24368,6.10355,0.05312,0.09074,0.02422,-0.00689,0.02351,0.09145,0.00000,0.03129,0.00272
2860.00000,0.09367,0.24580,6.15661,0.05352,0.09135,0.02456,-0.00698,0.02384,0.09208,0.00000,0.03156,0.00268
2880.00000,0.09439,0.24737,6.19581,0.05393,0.09196,0.02435,-0.00685,0.02366,0.09266,0.00000,0.03175,0.00250
2900.00000,0.09506,0.24901,6.23704,0.05432,0.09257,0.02410,-0.00669,0.02344,0.09323,0.00000,0.03193,0.00231
2920.00000,0.09569,0.25105,6.28794,0.05468,0.09318,0.02384,-0.00654,0.02321,0.09381,0.00000,0.03211,0.00212
2940.00000,0.09630,0.25237,6.32106,0.05503,0.09379,0.02359,-0.00639,0.02299,0.09438,0.00000,0.03229,0.00193
2960.00000,0.09694,0.25379,6.35670,0.05539,0.09440,0.02334,-0.00623,0.02277,0.09496,0.00000,0.03247,0.00174
2980.00000,0.09763,0.25614,6.41567,0.05579,0.09501,0.02308,-0.00608,0.02255,0.09554,0.00000,0.03265,0.00154
3000.00000,0.09836,0.25798,6.46155,0.05621,0.09562,0.02283,-0.00593,0.02233,0.09611,0.00000,0.03283,0.00135
3020.00000,0.09909,0.25957,6.50139,0.05662,0.09622,0.02257,-0.00577,0.02211,0.09669,0.00000,0.03300,0.00116
3040.00000,0.09978,0.26142,6.54771,0.05701,0.09683,0.02232,-0.00562,0.02189,0.09727,0.00000,0.03318,0.00097
3060.00000,0.10040,0.26327,6.59402,0.05737,0.09744,0.02207,-0.00547,0.02167,0.09784,0.00000,0.03336,0.00078
3080.00000,0.10100,0.26440,6.62241,0.05772,0.09803,0.02174,-0.00542,0.02136,0.09841,0.00000,0.03359,0.00069
3100.00000,0.10162,0.26601,6.66279,0.05807,0.09851,0.02113,-0.00583,0.02068,0.09896,0.00000,0.03402,0.00104
3120.00000,0.10228,0.26807,6.71435,0.05845,0.09900,0.02052,-0.00623,0.02000,0.09951,0.00000,0.03444,0.00139
3140.00000,0.10298,0.26963,6.75347,0.05884,0.09948,0.01990,-0.00664,0.01933,0.10006,0.00000,0.03487,0.00173
3160.00000,0.10370,0.27138,6.79728,0.05926,0.09997,0.01929,-0.00704,0.01865,0.10061,0.00000,0.03530,0.00208
3180.00000,0.10440,0.27342,6.84845,0.05966,0.10046,0.01868,-0.00745,0.01798,0.10116,0.00000,0.03573,0.00243
3200.00000,0.10506,0.27512,6.89104,0.06003,0.10094,0.01807,-0.00785,0.01730,0.10171,0.00000,0.03615,0.00278
3220.00000,0.10568,0.27663,6.92887,0.06039,0.10143,0.01745,-0.00826,0.01662,0.10226,0.00000,0.03658,0.00313
3240.00000,0.10630,0.27844,6.97420,0.06074,0.10191,0.01684,-0.00866,0.01595,0.10281,0.00000,0.03701,0.00347
3260.00000,0.10697,0.28002,7.01377,0.06112,0.10240,0.01623,-0.00907,0.01527,0.10336,0.00000,0.03743,0.00382
3280.00000,0.10768,0.28167,7.05511,0.06153,0.10289,0.01561,-0.00947,0.01459,0.10391,0.00000,0.03786,0.00417
3300.00000,0.10841,0.28394,7.11176,0.06195,0.10345,0.01580,-0.00959,0.01476,0.10449,0.00000,0.03826,0.00419
3320.00000,0.10911,0.28562,7.15402,0.06235,0.10410,0.01672,-0.00946,0.01571,0.10511,0.00000,0.03863,0.00392
3340.00000,0.10975,0.28702,7.18898,0.06272,0.10475,0.01765,-0.00932,0.01666,0.10574,0.00000,0.03900,0.00364
3360.00000,0.11037,0.28869,7.23079,0.06306,0.10539,0.01857,-0.00918,0.01761,0.10636,0.00000,0.03937,0.00336
3380.00000,0.11098,0.29053,7.27692,0.06342,0.10604,0.01949,-0.00904,0.01856,0.10698,0.00000,0.03974,0.00309
3400.00000,0.11164,0.29166,7.30524,0.06379,0.10669,0.02042,-0.00891,0.01951,0.10760,0.00000,0.04011,0.00281
3420.00000,0.11234,0.29360,7.35383,0.06419,0.10733,0.02134,-0.00877,0.02045,0.10822,0.00000,0.04048,0.00253
3440.00000,0.11307,0.29586,7.41036,0.06461,0.10798,0.02227,-0.00863,0.02140,0.10884,0.00000,0.04085,0.00225
3460.00000,0.11379,0.29759,7.45384,0.06502,0.10863,0.02319,-0.00849,0.02235,0.10947,0.00000,0.04122,0.00198
3480.00000,0.11446,0.29898,7.48852,0.06541,0.10927,0.02411,-0.00836,0.02330,0.11009,0.00000,0.04159,0.00170
3500.00000,0.11508,0.30088,7.53608,0.06576,0.10992,0.02504,-0.00822,0.02425,0.11071,0.00000,0.04196,0.00142
3520.00000,0.11570,0.30267,7.58087,0.06611,0.11056,0.02610,-0.00800,0.02534,0.11132,0.00000,0.04221,0.00126
3540.00000,0.11635,0.30386,7.61080,0.06648,0.11120,0.02721,-0.00774,0.02650,0.11191,0.00000,0.04242,0.00114
3560.00000,0.11705,0.30580,7.65944,0.06688,0.11184,0.02833,-0.00748,0.02765,0.11251,0.00000,0.04262,0.00102
3580.00000,0.11779,0.30775,7.70819,0.06731,0.11248,0.02945,-0.00722,0.02881,0.11311,0.00000,0.04283,0.00091
3600.00000,0.11851,0.30964,7.75552,0.06772,0.11311,0.03057,-0.00697,0.02997,0.11371,0.00000,0.04303,0.00079
3620.00000,0.11918,0.31104,7.79075,0.06810,0.11375,0.03169,-0.00671,0.03112,0.11431,0.00000,0.04324,0.00067
3640.00000,0.11979,0.31259,7.82944,0.06845,0.11439,0.03280,-0.00645,0.03228,0.11491,0.00000,0.04344,0.00056
3660.00000,0.12039,0.31416,7.86887,0.06879,0.11503,0.03392,-0.00619,0.03344,0.11551,0.00000,0.04365,0.00044
3680.00000,0.12101,0.31577,7.90910,0.06915,0.11567,0.03504,-0.00594,0.03459,0.11611,0.00000,0.04385,0.00032
3700.00000,0.12167,0.31739,7.94980,0.06952,0.11630,0.03616,-0.00568,0.03575,0.11671,0.00000,0.04406,0.00020
3720.00000,0.12237,0.31905,7.99133,0.06992,0.11694,0.03727,-0.00542,0.03691,0.11731,0.00000,0.04426,0.00009
3740.00000,0.12307,0.32102,8.04050,0.07033,0.11746,0.03617,-0.00581,0.03575,0.11788,0.00000,0.04464,0.00036
3760.00000,0.12375,0.32273,8.08347,0.07071,0.11797,0.03497,-0.00623,0.03449,0.11845,0.00000,0.04503,0.00065
3780.00000,0.12439,0.32411,8.11809,0.07108,0.11848,0.03376,-0.00665,0.03323,0.11902,0.00000,0.04542,0.00094
3800.00000,0.12499,0.32528,8.14724,0.07142,0.11899,0.03256,-0.00707,0.03196,0.11958,0.00000,0.04581,0.00123
3820.00000,0.12559,0.32678,8.18489,0.07176,0.11950,0.03135,-0.00749,0.03070,0.12015,0.00000,0.04620,0.00153
3840.00000,0.12623,0.32821,8.22078,0.07213,0.12001,0.03015,-0.00790,0.02944,0.12072,0.00000,0.04659,0.00182
3860.00000,0.12692,0.32974,8.25896,0.07252,0.12052,0.02894,-0.00832,0.02817,0.12129,0.00000,0.04697,0.00211
3880.00000,0.12765,0.33181,8.31079,0.07294,0.12103,0.02774,-0.00874,0.02691,0.12186,0.00000,0.04736,0.00240
3900.00000,0.12836,0.33367,8.35738,0.07335,0.12154,0.02653,-0.00916,0.02565,0.12243,0.00000,0.04775,0.00269
3920.00000,0.12902,0.33500,8.39078,0.07372,0.12205,0.02533,-0.00958,0.02438,0.12300,0.00000,0.04814,0.00298
3940.00000,0.12964,0.33637,8.42499,0.07408,0.12258,0.02446,-0.00983,0.02348,0.12356,0.00000,0.04844,0.00312
3960.00000,0.13026,0.33801,8.46605,0.07443,0.12317,0.02443,-0.00966,0.02348,0.12411,0.00000,0.04852,0.00289
3980.00000,0.13090,0.33992,8.51392,0.07480,0.12376,0.02440,-0.00949,0.02349,0.12466,0.00000,0.04859,0.00265
4000.00000,0.13158,0.34155,8.55492,0.07519,0.12434,0.02436,-0.00932,0.02349,0.12522,0.00000,0.04866,0.00241
4020.00000,0.13230,0.34294,8.58963,0.07560,0.12493,0.02433,-0.00915,0.02349,0.12577,0.00000,0.04874,0.00218
4040.00000,0.13301,0.34482,8.63684,0.07601,0.12552,0.02430,-0.00898,0.02350,0.12632,0.00000,0.04881,0.00194
4060.00000,0.13367,0.34676,8.68531,0.07638,0.12611,0.02427,-0.00881,0.02350,0.12688,0.00000,0.04889,0.00170
4080.00000,0.13430,0.34829,8.72355,0.07674,0.12669,0.02424,-0.00864,0.02351,0.12743,0.00000,0.04896,0.00147
4100.00000,0.13490,0.34951,8.75423,0.07709,0.12728,0.02421,-0.00847,0.02351,0.12798,0.00000,0.04903,0.00123
4120.00000,0.13553,0.35124,8.79748,0.07745,0.12787,0.02418,-0.00830,0.02351,0.12853,0.00000,0.04911,0.00099
4140.00000,0.13621,0.35308,8.84358,0.07783,0.12845,0.02415,-0.00813,0.02352,0.12909,0.00000,0.04918,0.00076
4160.00000,0.13693,0.35442,8.87721,0.07825,0.12908,0.02458,-0.00791,0.02398,0.12968,0.00000,0.04925,0.00056
