Time,Deslocamento,Força,Tensão à tração,Deformação à tração (Deslocamento),Strain Gauge 1/Axial Strain Ɛyy,Strain Gauge 1/Transverse Strain Ɛxx,Strain Gauge 1/Shear Strain Ɛxy,Strain Gauge 1/Minimum Normal Strain,Strain Gauge 1/Maximum Normal Strain,Strain Gauge 1/Poisson's Ratio -Ɛxx/Ɛyy,Strain Gauge 1/Axial Displacement dy,Strain Gauge 1/Transverse Displacement dx
1220.00000,0.03896,0.11762,2.96579,0.02226,0.03336,0.00423,-0.00047,0.00423,0.03337,0.00000,0.02058,0.00244
1240.00000,0.03961,0.11949,3.01294,0.02264,0.03392,0.00475,-0.00046,0.00474,0.03393,0.00000,0.02111,0.00292
1260.00000,0.04024,0.12123,3.05693,0.02300,0.03448,0.00522,-0.00044,0.00521,0.03449,0.00000,0.02164,0.00339
1280.00000,0.04089,0.12311,3.10441,0.02336,0.03495,0.00500,-0.00043,0.00500,0.03496,0.00000,0.02208,0.00369
1300.00000,0.04158,0.12519,3.15673,0.02376,0.03543,0.00479,-0.00041,0.00478,0.03543,0.00000,0.02253,0.00398
1320.00000,0.04230,0.12754,3.21606,0.02417,0.03590,0.00457,-0.00040,0.00457,0.03590,0.00000,0.02297,0.00427
1340.00000,0.04303,0.12989,3.27527,0.02459,0.03637,0.00436,-0.00038,0.00435,0.03638,0.00000,0.02341,0.00456
1360.00000,0.04370,0.13189,3.32570,0.02497,0.03684,0.00414,-0.00037,0.00414,0.03685,0.00000,0.02386,0.00486
1380.00000,0.04432,0.13369,3.37101,0.02533,0.03732,0.00393,-0.00035,0.00392,0.03732,0.00000,0.02430,0.00515
1400.00000,0.04493,0.13558,3.41875,0.02567,0.03779,0.00371,-0.00034,0.00371,0.03779,0.00000,0.02474,0.00544
1420.00000,0.04555,0.13743,3.46547,0.02603,0.03826,0.00350,-0.00033,0.00349,0.03827,0.00000,0.02519,0.00573
1440.00000,0.04622,0.13943,3.51590,0.02641,0.03873,0.00328,-0.00031,0.00328,0.03874,0.00000,0.02563,0.00602
1460.00000,0.04693,0.14157,3.56967,0.02682,0.03921,0.00307,-0.00030,0.00306,0.03921,0.00000,0.02608,0.00632
1480.00000,0.04766,0.14380,3.62594,0.02723,0.03969,0.00294,-0.00031,0.00294,0.03970,0.00000,0.02645,0.00648
1500.00000,0.04836,0.14591,3.67913,0.02764,0.04021,0.00300,-0.00039,0.00300,0.04021,0.00000,0.02668,0.00639
1520.00000,0.04901,0.14791,3.72954,0.02801,0.04072,0.00306,-0.00046,0.00305,0.04073,0.00000,0.02692,0.00631
1540.00000,0.04963,0.14979,3.77715,0.02836,0.04123,0.00312,-0.00054,0.00311,0.04124,0.00000,0.02715,0.00622
1560.00000,0.05024,0.15149,3.81996,0.02871,0.04174,0.00318,-0.00061,0.00317,0.04175,0.00000,0.02738,0.00613
1580.00000,0.05089,0.15339,3.86785,0.02908,0.04225,0.00324,-0.00069,0.00323,0.04227,0.00000,0.02762,0.00604
1600.00000,0.05159,0.15567,3.92533,0.02948,0.04277,0.00330,-0.00076,0.00328,0.04278,0.00000,0.02785,0.00595
1620.00000,0.05232,0.15793,3.98236,0.02990,0.04328,0.00336,-0.00084,0.00334,0.04330,0.00000,0.02808,0.00587
1640.00000,0.05304,0.16012,4.03747,0.03031,0.04379,0.00342,-0.00091,0.00340,0.04381,0.00000,0.02832,0.00578
1660.00000,0.05371,0.16203,4.08576,0.03069,0.04430,0.00348,-0.00099,0.00346,0.04433,0.00000,0.02855,0.00569
1680.00000,0.05434,0.16389,4.13247,0.03105,0.04481,0.00354,-0.00106,0.00351,0.04484,0.00000,0.02879,0.00560
1700.00000,0.05496,0.16566,4.17717,0.03140,0.04535,0.00349,-0.00103,0.00347,0.04538,0.00000,0.02900,0.00535
1720.00000,0.05560,0.16760,4.22611,0.03177,0.04591,0.00340,-0.00096,0.00337,0.04593,0.00000,0.02920,0.00503
1740.00000,0.05628,0.16957,4.27580,0.03216,0.04646,0.00331,-0.00089,0.00328,0.04648,0.00000,0.02940,0.00470
1760.00000,0.05700,0.17175,4.33088,0.03257,0.04701,0.00321,-0.00081,0.00319,0.04703,0.00000,0.02960,0.00438
1780.00000,0.05773,0.17396,4.38663,0.03299,0.04756,0.00312,-0.00074,0.00310,0.04758,0.00000,0.02981,0.00406
1800.00000,0.05841,0.17599,4.43762,0.03338,0.04812,0.00302,-0.00066,0.00301,0.04813,0.00000,0.03001,0.00374
1820.00000,0.05903,0.17793,4.48652,0.03373,0.04867,0.00293,-0.00059,0.00292,0.04868,0.00000,0.03021,0.00341
1840.00000,0.05963,0.17974,4.53231,0.03408,0.04922,0.00284,-0.00052,0.00283,0.04923,0.00000,0.03041,0.00309
1860.00000,0.06025,0.18164,4.58005,0.03443,0.04977,0.00274,-0.00044,0.00273,0.04978,0.00000,0.03062,0.00277
1880.00000,0.06091,0.18361,4.62983,0.03481,0.05033,0.00265,-0.00037,0.00264,0.05033,0.00000,0.03082,0.00245
1900.00000,0.06163,0.18558,4.67942,0.03522,0.05088,0.00255,-0.00029,0.00255,0.05088,0.00000,0.03102,0.00213
1920.00000,0.06236,0.18786,4.73703,0.03563,0.05139,0.00254,-0.00030,0.00254,0.05139,0.00000,0.03159,0.00248
1940.00000,0.06306,0.19001,4.79116,0.03603,0.05190,0.00252,-0.00031,0.00252,0.05190,0.00000,0.03217,0.00286
1960.00000,0.06371,0.19201,4.84165,0.03640,0.05241,0.00251,-0.00031,0.00251,0.05241,0.00000,0.03275,0.00323
1980.00000,0.06432,0.19387,4.88849,0.03676,0.05292,0.00250,-0.00032,0.00249,0.05292,0.00000,0.03333,0.00360
2000.00000,0.06495,0.19585,4.93842,0.03712,0.05342,0.00248,-0.00033,0.00248,0.05343,0.00000,0.03391,0.00398
2020.00000,0.06562,0.19779,4.98727,0.03750,0.05393,0.00247,-0.00033,0.00247,0.05393,0.00000,0.03449,0.00435
2040.00000,0.06632,0.19979,5.03785,0.03790,0.05444,0.00246,-0.00034,0.00245,0.05444,0.00000,0.03507,0.00473
2060.00000,0.06705,0.20189,5.09075,0.03831,0.05495,0.00244,-0.00035,0.00244,0.05495,0.00000,0.03564,0.00510
2080.00000,0.06774,0.20394,5.14238,0.03871,0.05546,0.00243,-0.00035,0.00243,0.05546,0.00000,0.03622,0.00547
2100.00000,0.06839,0.20594,5.19294,0.03908,0.05597,0.00241,-0.00036,0.00241,0.05597,0.00000,0.03680,0.00585
2120.00000,0.06900,0.20781,5.24000,0.03943,0.05651,0.00241,-0.00036,0.00241,0.05652,0.00000,0.03720,0.00593
2140.00000,0.06963,0.20978,5.28979,0.03979,0.05712,0.00242,-0.00034,0.00242,0.05712,0.00000,0.03732,0.00556
2160.00000,0.07029,0.21173,5.33893,0.04017,0.05773,0.00243,-0.00033,0.00243,0.05773,0.00000,0.03745,0.00520
2180.00000,0.07101,0.21387,5.39291,0.04058,0.05833,0.00244,-0.00031,0.00244,0.05833,0.00000,0.03757,0.00484
2200.00000,0.07176,0.21594,5.44517,0.04101,0.05894,0.00245,-0.00029,0.00245,0.05894,0.00000,0.03770,0.00448
2220.00000,0.07247,0.21812,5.50000,0.04141,0.05954,0.00246,-0.00028,0.00246,0.05954,0.00000,0.03782,0.00411
2240.00000,0.07311,0.22015,5.55120,0.04178,0.06015,0.00247,-0.00026,0.00247,0.06015,0.00000,0.03795,0.00375
2260.00000,0.07371,0.22184,5.59385,0.04212,0.06075,0.00248,-0.00024,0.00248,0.06076,0.00000,0.03807,0.00339
2280.00000,0.07432,0.22363,5.63893,0.04247,0.06136,0.00249,-0.00023,0.00249,0.06136,0.00000,0.03820,0.00303
2300.00000,0.07495,0.22551,5.68627,0.04283,0.06197,0.00250,-0.00021,0.00250,0.06197,0.00000,0.03832,0.00267
2320.00000,0.07563,0.22758,5.73844,0.04322,0.06257,0.00251,-0.00019,0.00251,0.06257,0.00000,0.03845,0.00230
2340.00000,0.07634,0.22958,5.78895,0.04362,0.06309,0.00252,-0.00023,0.00251,0.06309,0.00000,0.03865,0.00213
2360.00000,0.07704,0.23151,5.83774,0.04402,0.06356,0.00253,-0.00030,0.00252,0.06356,0.00000,0.03888,0.00205
2380.00000,0.07771,0.23360,5.89043,0.04440,0.06403,0.00253,-0.00036,0.00253,0.06403,0.00000,0.03912,0.00198
2400.00000,0.07833,0.23560,5.94067,0.04476,0.06450,0.00254,-0.00043,0.00254,0.06450,0.00000,0.03936,0.00190
2420.00000,0.07893,0.23749,5.98848,0.04510,0.06497,0.00255,-0.00050,0.00254,0.06498,0.00000,0.03960,0.00182
2440.00000,0.07954,0.23912,6.02964,0.04545,0.06544,0.00256,-0.00056,0.00255,0.06545,0.00000,0.03984,0.00175
2460.00000,0.08021,0.24111,6.07964,0.04583,0.06591,0.00257,-0.00063,0.00256,0.06592,0.00000,0.04007,0.00167
2480.00000,0.08092,0.24325,6.13368,0.04624,0.06638,0.00258,-0.00070,0.00257,0.06639,0.00000,0.04031,0.00159
2500.00000,0.08166,0.24537,6.18722,0.04666,0.06685,0.00259,-0.00076,0.00257,0.06687,0.00000,0.04055,0.00151
2520.00000,0.08236,0.24740,6.23824,0.04706,0.06732,0.00260,-0.00083,0.00258,0.06734,0.00000,0.04079,0.00144
2540.00000,0.08300,0.24920,6.28361,0.04743,0.06779,0.00261,-0.00089,0.00259,0.06781,0.00000,0.04103,0.00136
2560.00000,0.08360,0.25119,6.33387,0.04777,0.06826,0.00262,-0.00096,0.00260,0.06828,0.00000,0.04126,0.00128
2580.00000,0.08421,0.25305,6.38087,0.04812,0.06873,0.00263,-0.00103,0.00260,0.06875,0.00000,0.04150,0.00120
2600.00000,0.08485,0.25493,6.42813,0.04849,0.06920,0.00263,-0.00109,0.00261,0.06923,0.00000,0.04174,0.00113
2620.00000,0.08554,0.25697,6.47959,0.04888,0.06967,0.00264,-0.00116,0.00262,0.06970,0.00000,0.04198,0.00105
2640.00000,0.08627,0.25912,6.53392,0.04930,0.07015,0.00265,-0.00123,0.00263,0.07017,0.00000,0.04222,0.00097
2660.00000,0.08697,0.26109,6.58354,0.04970,0.07062,0.00266,-0.00129,0.00263,0.07064,0.00000,0.04245,0.00090
2680.00000,0.08762,0.26302,6.63227,0.05007,0.07109,0.00267,-0.00136,0.00264,0.07112,0.00000,0.04269,0.00082
2700.00000,0.08824,0.26483,6.67786,0.05042,0.07156,0.00268,-0.00142,0.00265,0.07159,0.00000,0.04293,0.00074
2720.00000,0.08885,0.26669,6.72465,0.05077,0.07203,0.00269,-0.00149,0.00266,0.07206,0.00000,0.04317,0.00066
2740.00000,0.08949,0.26873,6.77617,0.05114,0.07254,0.00276,-0.00153,0.00273,0.07257,0.00000,0.04347,0.00069
2760.00000,0.09017,0.27078,6.82785,0.05153,0.07309,0.00290,-0.00153,0.00287,0.07312,0.00000,0.04385,0.00083
2780.00000,0.09090,0.27295,6.88252,0.05194,0.07364,0.00304,-0.00153,0.00301,0.07367,0.00000,0.04422,0.00097
2800.00000,0.09162,0.27502,6.93487,0.05235,0.07418,0.00318,-0.00153,0.00315,0.07422,0.00000,0.04460,0.00111
2820.00000,0.09229,0.27692,6.98263,0.05274,0.07473,0.00332,-0.00153,0.00329,0.07477,0.00000,0.04497,0.00125
2840.00000,0.09291,0.27860,7.02494,0.05309,0.07528,0.00346,-0.00153,0.00343,0.07532,0.00000,0.04535,0.00139
2860.00000,0.09352,0.28040,7.07048,0.05344,0.07583,0.00361,-0.00153,0.00357,0.07586,0.00000,0.04572,0.00153
2880.00000,0.09415,0.28232,7.11874,0.05380,0.07638,0.00375,-0.00153,0.00371,0.07641,0.00000,0.04610,0.00167
2900.00000,0.09484,0.28444,7.17244,0.05419,0.07693,0.00389,-0.00153,0.00385,0.07696,0.00000,0.04647,0.00181
2920.00000,0.09557,0.28645,7.22291,0.05461,0.07748,0.00403,-0.00153,0.00400,0.07751,0.00000,0.04685,0.00195
2940.00000,0.09630,0.28861,7.27741,0.05503,0.07803,0.00417,-0.00153,0.00414,0.07806,0.00000,0.04722,0.00209
2960.00000,0.09699,0.29081,7.33282,0.05542,0.07855,0.00408,-0.00153,0.00405,0.07858,0.00000,0.04766,0.00228
2980.00000,0.09764,0.29261,7.37836,0.05579,0.07905,0.00392,-0.00154,0.00389,0.07909,0.00000,0.04811,0.00248
3000.00000,0.09826,0.29444,7.42445,0.05615,0.07956,0.00376,-0.00154,0.00372,0.07959,0.00000,0.04857,0.00269
3020.00000,0.09889,0.29624,7.46998,0.05651,0.08007,0.00359,-0.00155,0.00356,0.08010,0.00000,0.04902,0.00289
3040.00000,0.09957,0.29815,7.51801,0.05690,0.08058,0.00343,-0.00155,0.00340,0.08061,0.00000,0.04948,0.00310
3060.00000,0.10030,0.30028,7.57177,0.05732,0.08109,0.00327,-0.00156,0.00324,0.08112,0.00000,0.04994,0.00330
3080.00000,0.10105,0.30248,7.62723,0.05774,0.08159,0.00311,-0.00156,0.00308,0.08162,0.00000,0.05039,0.00351
3100.00000,0.10174,0.30451,7.67847,0.05814,0.08210,0.00295,-0.00157,0.00291,0.08213,0.00000,0.05085,0.00371
3120.00000,0.10237,0.30629,7.72333,0.05850,0.08261,0.00278,-0.00157,0.00275,0.08264,0.00000,0.05130,0.00392
3140.00000,0.10297,0.30821,7.77173,0.05884,0.08312,0.00262,-0.00158,0.00259,0.08315,0.00000,0.05176,0.00412
3160.00000,0.10358,0.31010,7.81939,0.05919,0.08362,0.00247,-0.00158,0.00243,0.08365,0.00000,0.05220,0.00430
3180.00000,0.10423,0.31199,7.86705,0.05956,0.08405,0.00251,-0.00156,0.00248,0.08408,0.00000,0.05218,0.00366
3200.00000,0.10492,0.31395,7.91639,0.05995,0.08448,0.00255,-0.00153,0.00252,0.08451,0.00000,0.05216,0.00301
3220.00000,0.10563,0.31605,7.96946,0.06036,0.08491,0.00259,-0.00151,0.00257,0.08494,0.00000,0.05214,0.00236
3240.00000,0.10635,0.31815,8.02228,0.06077,0.08534,0.00264,-0.00149,0.00261,0.08537,0.00000,0.05212,0.00172
3260.00000,0.10701,0.32020,8.07409,0.06115,0.08577,0.00268,-0.00146,0.00265,0.08580,0.00000,0.05210,0.00107
3280.00000,0.10763,0.32200,8.11937,0.06150,0.08620,0.00272,-0.00144,0.00270,0.08623,0.00000,0.05209,0.00043
3300.00000,0.10824,0.32375,8.16361,0.06185,0.08663,0.00277,-0.00141,0.00274,0.08666,0.00000,0.05207,-0.00022
3320.00000,0.10888,0.32557,8.20944,0.06222,0.08706,0.00281,-0.00139,0.00279,0.08708,0.00000,0.05205,-0.00087
3340.00000,0.10957,0.32757,8.25992,0.06261,0.08749,0.00285,-0.00137,0.00283,0.08751,0.00000,0.05203,-0.00151
3360.00000,0.11030,0.32977,8.31535,0.06303,0.08792,0.00289,-0.00134,0.00287,0.08794,0.00000,0.05201,-0.00216
3380.00000,0.11102,0.33180,8.36660,0.06344,0.08839,0.00292,-0.00131,0.00290,0.08841,0.00000,0.05216,-0.00245
3400.00000,0.11169,0.33381,8.41720,0.06383,0.08896,0.00289,-0.00127,0.00287,0.08898,0.00000,0.05271,-0.00189
3420.00000,0.11233,0.33566,8.46386,0.06419,0.08954,0.00286,-0.00123,0.00284,0.08955,0.00000,0.05326,-0.00134
3440.00000,0.11295,0.33735,8.50644,0.06454,0.09011,0.00283,-0.00119,0.00281,0.09013,0.00000,0.05381,-0.00078
3460.00000,0.11358,0.33915,8.55181,0.06491,0.09068,0.00280,-0.00114,0.00279,0.09070,0.00000,0.05436,-0.00023
3480.00000,0.11426,0.34118,8.60299,0.06529,0.09125,0.00277,-0.00110,0.00276,0.09127,0.00000,0.05491,0.00033
3500.00000,0.11497,0.34331,8.65686,0.06570,0.09182,0.00275,-0.00106,0.00273,0.09184,0.00000,0.05546,0.00088
3520.00000,0.11569,0.34565,8.71570,0.06611,0.09240,0.00272,-0.00102,0.00270,0.09241,0.00000,0.05601,0.00144
3540.00000,0.11638,0.34744,8.76093,0.06650,0.09297,0.00269,-0.00098,0.00268,0.09298,0.00000,0.05656,0.00199
3560.00000,0.11702,0.34924,8.80639,0.06687,0.09354,0.00266,-0.00093,0.00265,0.09355,0.00000,0.05711,0.00255
3580.00000,0.11763,0.35102,8.85124,0.06722,0.09411,0.00263,-0.00089,0.00262,0.09412,0.00000,0.05766,0.00310
3600.00000,0.11826,0.35285,8.89737,0.06758,0.09465,0.00267,-0.00087,0.00266,0.09465,0.00000,0.05812,0.00342
3620.00000,0.11894,0.35485,8.94786,0.06797,0.09515,0.00275,-0.00086,0.00274,0.09516,0.00000,0.05854,0.00358
3640.00000,0.11966,0.35698,9.00142,0.06838,0.09566,0.00283,-0.00085,0.00283,0.09567,0.00000,0.05897,0.00374
3660.00000,0.12039,0.35909,9.05470,0.06879,0.09617,0.00292,-0.00085,0.00291,0.09618,0.00000,0.05939,0.00390
3680.00000,0.12108,0.36102,9.10344,0.06919,0.09668,0.00300,-0.00084,0.00299,0.09669,0.00000,0.05981,0.00406
3700.00000,0.12172,0.36295,9.15191,0.06955,0.09719,0.00308,-0.00083,0.00307,0.09720,0.00000,0.06023,0.00423
3720.00000,0.12233,0.36472,9.19670,0.06990,0.09770,0.00316,-0.00082,0.00315,0.09771,0.00000,0.06065,0.00439
3740.00000,0.12295,0.36638,9.23860,0.07025,0.09821,0.00324,-0.00082,0.00324,0.09822,0.00000,0.06107,0.00455
3760.00000,0.12360,0.36828,9.28634,0.07063,0.09872,0.00332,-0.00081,0.00332,0.09872,0.00000,0.06149,0.00471
3780.00000,0.12431,0.37026,9.33621,0.07103,0.09923,0.00341,-0.00080,0.00340,0.09923,0.00000,0.06191,0.00488
3800.00000,0.12504,0.37247,9.39208,0.07145,0.09974,0.00349,-0.00079,0.00348,0.09974,0.00000,0.06233,0.00504
3820.00000,0.12576,0.37459,9.44559,0.07187,0.10018,0.00367,-0.00082,0.00366,0.10019,0.00000,0.06264,0.00490
3840.00000,0.12643,0.37650,9.49371,0.07225,0.10062,0.00386,-0.00084,0.00385,0.10063,0.00000,0.06293,0.00472
3860.00000,0.12705,0.37819,9.53628,0.07260,0.10107,0.00405,-0.00087,0.00405,0.10107,0.00000,0.06322,0.00454
3880.00000,0.12766,0.37996,9.58094,0.07295,0.10151,0.00425,-0.00089,0.00424,0.10151,0.00000,0.06351,0.00437
3900.00000,0.12831,0.38180,9.62743,0.07332,0.10195,0.00444,-0.00092,0.00443,0.10196,0.00000,0.06380,0.00419
3920.00000,0.12901,0.38386,9.67922,0.07372,0.10239,0.00463,-0.00094,0.00462,0.10240,0.00000,0.06409,0.00401
3940.00000,0.12975,0.38602,9.73363,0.07414,0.10283,0.00482,-0.00097,0.00481,0.10284,0.00000,0.06438,0.00383
3960.00000,0.13046,0.38807,9.78534,0.07455,0.10327,0.00502,-0.00099,0.00501,0.10328,0.00000,0.06468,0.00365
3980.00000,0.13112,0.39017,9.83835,0.07492,0.10371,0.00521,-0.00102,0.00520,0.10372,0.00000,0.06497,0.00348
