Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
(s);(mm);(kN);(MPa);(%);(%);(%)
"14,6200";"1,2154";"1,4259";"34,9612";"1,2154";"1,1255";"0,5950"
"14,6400";"1,2172";"1,4269";"34,9856";"1,2172";"1,1272";"0,5960"
"14,6600";"1,2188";"1,4278";"35,0088";"1,2188";"1,1289";"0,5970"
"14,6800";"1,2205";"1,4287";"35,0295";"1,2205";"1,1305";"0,5979"
"14,7000";"1,2221";"1,4297";"35,0543";"1,2221";"1,1322";"0,5988"
"14,7200";"1,2237";"1,4305";"35,0748";"1,2237";"1,1337";"0,5997"
"14,7400";"1,2254";"1,4315";"35,0990";"1,2254";"1,1354";"0,6006"
"14,7600";"1,2271";"1,4327";"35,1276";"1,2271";"1,1372";"0,6016"
"14,7800";"1,2287";"1,4336";"35,1503";"1,2287";"1,1388";"0,6026"
"14,8000";"1,2304";"1,4346";"35,1737";"1,2304";"1,1405";"0,6035"
"14,8200";"1,2320";"1,4355";"35,1974";"1,2320";"1,1422";"0,6045"
"14,8400";"1,2336";"1,4362";"35,2148";"1,2336";"1,1437";"0,6054"
"14,8600";"1,2353";"1,4372";"35,2387";"1,2353";"1,1454";"0,6064"
"14,8800";"1,2370";"1,4385";"35,2693";"1,2370";"1,1471";"0,6073"
"14,9000";"1,2386";"1,4393";"35,2903";"1,2386";"1,1488";"0,6083"
"14,9200";"1,2403";"1,4400";"35,3072";"1,2403";"1,1504";"0,6092"
"14,9400";"1,2420";"1,4411";"35,3347";"1,2420";"1,1521";"0,6102"
"14,9600";"1,2436";"1,4423";"35,3639";"1,2436";"1,1538";"0,6111"
"14,9800";"1,2454";"1,4435";"35,3921";"1,2454";"1,1555";"0,6121"
"15,0000";"1,2471";"1,4443";"35,4133";"1,2471";"1,1572";"0,6131"
"15,0200";"1,2487";"1,4453";"35,4363";"1,2487";"1,1588";"0,6140"
"15,0400";"1,2504";"1,4461";"35,4577";"1,2504";"1,1605";"0,6149"
"15,0600";"1,2520";"1,4471";"35,4812";"1,2520";"1,1622";"0,6159"
"15,0800";"1,2537";"1,4478";"35,4994";"1,2537";"1,1639";"0,6169"
"15,1000";"1,2554";"1,4489";"35,5262";"1,2554";"1,1656";"0,6178"
"15,1200";"1,2571";"1,4501";"35,5545";"1,2571";"1,1673";"0,6188"
"15,1400";"1,2587";"1,4508";"35,5725";"1,2587";"1,1690";"0,6197"
"15,1600";"1,2604";"1,4517";"35,5933";"1,2604";"1,1707";"0,6207"
"15,1800";"1,2621";"1,4526";"35,6162";"1,2621";"1,1723";"0,6217"
"15,2000";"1,2637";"1,4536";"35,6409";"1,2637";"1,1740";"0,6226"
"15,2200";"1,2654";"1,4546";"35,6655";"1,2654";"1,1757";"0,6235"
"15,2400";"1,2671";"1,4555";"35,6880";"1,2671";"1,1774";"0,6245"
"15,2600";"1,2688";"1,4564";"35,7094";"1,2688";"1,1791";"0,6255"
"15,2800";"1,2705";"1,4574";"35,7343";"1,2705";"1,1808";"0,6264"
"15,3000";"1,2721";"1,4585";"35,7597";"1,2721";"1,1824";"0,6274"
"15,3200";"1,2738";"1,4595";"35,7845";"1,2738";"1,1841";"0,6283"
"15,3400";"1,2756";"1,4605";"35,8103";"1,2756";"1,1859";"0,6293"
"15,3600";"1,2772";"1,4612";"35,8277";"1,2772";"1,1875";"0,6303"
"15,3800";"1,2788";"1,4622";"35,8506";"1,2788";"1,1892";"0,6312"
"15,4000";"1,2805";"1,4631";"35,8740";"1,2805";"1,1909";"0,6322"
"15,4200";"1,2820";"1,4639";"35,8939";"1,2820";"1,1925";"0,6331"
"15,4400";"1,2837";"1,4648";"35,9148";"1,2837";"1,1941";"0,6340"
"15,4600";"1,2854";"1,4659";"35,9430";"1,2854";"1,1959";"0,6350"
"15,4800";"1,2870";"1,4669";"35,9660";"1,2870";"1,1975";"0,6360"
"15,5000";"1,2887";"1,4675";"35,9805";"1,2887";"1,1992";"0,6369"
"15,5200";"1,2903";"1,4683";"36,0019";"1,2903";"1,2008";"0,6378"
"15,5400";"1,2919";"1,4694";"36,0272";"1,2919";"1,2025";"0,6388"
"15,5600";"1,2936";"1,4702";"36,0470";"1,2936";"1,2041";"0,6397"
"15,5800";"1,2953";"1,4709";"36,0645";"1,2953";"1,2059";"0,6407"
"15,6000";"1,2969";"1,4719";"36,0883";"1,2969";"1,2075";"0,6417"
"15,6200";"1,2986";"1,4729";"36,1127";"1,2986";"1,2092";"0,6426"
"15,6400";"1,3003";"1,4739";"36,1371";"1,3003";"1,2109";"0,6436"
"15,6600";"1,3019";"1,4747";"36,1589";"1,3019";"1,2126";"0,6446"
"15,6800";"1,3037";"1,4757";"36,1818";"1,3037";"1,2144";"0,6455"
"15,7000";"1,3054";"1,4768";"36,2094";"1,3054";"1,2161";"0,6465"
"15,7200";"1,3070";"1,4776";"36,2284";"1,3070";"1,2177";"0,6474"
"15,7400";"1,3087";"1,4784";"36,2479";"1,3087";"1,2194";"0,6484"
"15,7600";"1,3103";"1,4794";"36,2721";"1,3103";"1,2211";"0,6494"
"15,7800";"1,3120";"1,4803";"36,2955";"1,3120";"1,2227";"0,6503"
"15,8000";"1,3137";"1,4810";"36,3124";"1,3137";"1,2245";"0,6513"
"15,8200";"1,3154";"1,4820";"36,3363";"1,3154";"1,2262";"0,6523"
"15,8400";"1,3170";"1,4830";"36,3613";"1,3170";"1,2279";"0,6532"
"15,8600";"1,3187";"1,4839";"36,3835";"1,3187";"1,2296";"0,6542"
"15,8800";"1,3204";"1,4848";"36,4047";"1,3204";"1,2313";"0,6551"
"15,9000";"1,3220";"1,4855";"36,4218";"1,3220";"1,2330";"0,6561"
"15,9200";"1,3238";"1,4865";"36,4465";"1,3238";"1,2347";"0,6571"
"15,9400";"1,3254";"1,4876";"36,4730";"1,3254";"1,2364";"0,6580"
"15,9600";"1,3271";"1,4882";"36,4886";"1,3271";"1,2381";"0,6590"
"15,9800";"1,3288";"1,4892";"36,5129";"1,3288";"1,2398";"0,6599"
"16,0000";"1,3304";"1,4901";"36,5366";"1,3304";"1,2415";"0,6609"
"16,0200";"1,3321";"1,4911";"36,5601";"1,3321";"1,2432";"0,6619"
"16,0400";"1,3339";"1,4919";"36,5805";"1,3339";"1,2450";"0,6629"
"16,0600";"1,3355";"1,4927";"36,6002";"1,3355";"1,2466";"0,6638"
"16,0800";"1,3371";"1,4934";"36,6157";"1,3371";"1,2483";"0,6648"
"16,1000";"1,3388";"1,4942";"36,6347";"1,3388";"1,2499";"0,6657"
"16,1200";"1,3403";"1,4949";"36,6537";"1,3403";"1,2516";"0,6666"
"16,1400";"1,3420";"1,4959";"36,6787";"1,3420";"1,2533";"0,6676"
"16,1600";"1,3437";"1,4969";"36,7030";"1,3437";"1,2550";"0,6686"
"16,1800";"1,3454";"1,4978";"36,7252";"1,3454";"1,2567";"0,6695"
"16,2000";"1,3471";"1,4986";"36,7432";"1,3471";"1,2584";"0,6705"
"16,2200";"1,3487";"1,4991";"36,7565";"1,3487";"1,2601";"0,6714"
"16,2400";"1,3503";"1,4999";"36,7760";"1,3503";"1,2617";"0,6724"
"16,2600";"1,3519";"1,5010";"36,8035";"1,3519";"1,2634";"0,6734"
"16,2800";"1,3537";"1,5021";"36,8297";"1,3537";"1,2651";"0,6744"
"16,3000";"1,3553";"1,5029";"36,8484";"1,3553";"1,2668";"0,6753"
"16,3200";"1,3570";"1,5035";"36,8636";"1,3570";"1,2685";"0,6763"
"16,3400";"1,3586";"1,5043";"36,8840";"1,3586";"1,2702";"0,6772"
"16,3600";"1,3603";"1,5054";"36,9095";"1,3603";"1,2719";"0,6781"
"16,3800";"1,3620";"1,5061";"36,9266";"1,3620";"1,2737";"0,6792"
"16,4000";"1,3637";"1,5069";"36,9476";"1,3637";"1,2754";"0,6801"
"16,4200";"1,3653";"1,5077";"36,9677";"1,3653";"1,2770";"0,6811"
"16,4400";"1,3670";"1,5083";"36,9821";"1,3670";"1,2787";"0,6820"
"16,4600";"1,3686";"1,5093";"37,0052";"1,3686";"1,2804";"0,6830"
"16,4800";"1,3703";"1,5102";"37,0289";"1,3703";"1,2821";"0,6840"
"16,5000";"1,3721";"1,5112";"37,0534";"1,3721";"1,2839";"0,6850"
"16,5200";"1,3737";"1,5121";"37,0749";"1,3737";"1,2856";"0,6859"
"16,5400";"1,3754";"1,5130";"37,0958";"1,3754";"1,2873";"0,6868"
"16,5600";"1,3771";"1,5138";"37,1176";"1,3771";"1,2890";"0,6878"
"16,5800";"1,3787";"1,5148";"37,1398";"1,3787";"1,2907";"0,6888"
"16,6000";"1,3804";"1,5154";"37,1558";"1,3804";"1,2924";"0,6898"
"16,6200";"1,3821";"1,5163";"37,1773";"1,3821";"1,2942";"0,6908"
"16,6400";"1,3838";"1,5172";"37,2002";"1,3838";"1,2959";"0,6917"
"16,6600";"1,3854";"1,5178";"37,2149";"1,3854";"1,2975";"0,6927"
"16,6800";"1,3871";"1,5187";"37,2364";"1,3871";"1,2993";"0,6937"
"16,7000";"1,3888";"1,5196";"37,2581";"1,3888";"1,3010";"0,6946"
"16,7200";"1,3905";"1,5205";"37,2798";"1,3905";"1,3027";"0,6956"
"16,7400";"1,3922";"1,5211";"37,2961";"1,3922";"1,3045";"0,6966"
"16,7600";"1,3938";"1,5220";"37,3171";"1,3938";"1,3061";"0,6975"
"16,7800";"1,3955";"1,5227";"37,3346";"1,3955";"1,3078";"0,6985"
"16,8000";"1,3971";"1,5235";"37,3555";"1,3971";"1,3095";"0,6994"
"16,8200";"1,3987";"1,5244";"37,3762";"1,3987";"1,3111";"0,7004"
"16,8400";"1,4004";"1,5252";"37,3950";"1,4004";"1,3129";"0,7013"
"16,8600";"1,4021";"1,5259";"37,4138";"1,4021";"1,3146";"0,7024"
"16,8800";"1,4037";"1,5269";"37,4382";"1,4037";"1,3163";"0,7034"
"16,9000";"1,4054";"1,5276";"37,4548";"1,4054";"1,3180";"0,7043"
"16,9200";"1,4070";"1,5284";"37,4735";"1,4070";"1,3197";"0,7053"
"16,9400";"1,4086";"1,5293";"37,4954";"1,4086";"1,3213";"0,7062"
"16,9600";"1,4103";"1,5299";"37,5125";"1,4103";"1,3231";"0,7071"
"16,9800";"1,4120";"1,5306";"37,5285";"1,4120";"1,3248";"0,7082"
"17,0000";"1,4136";"1,5314";"37,5489";"1,4136";"1,3265";"0,7091"
"17,0200";"1,4153";"1,5323";"37,5712";"1,4153";"1,3282";"0,7101"
"17,0400";"1,4170";"1,5331";"37,5899";"1,4169";"1,3299";"0,7110"
"17,0600";"1,4186";"1,5339";"37,6086";"1,4186";"1,3317";"0,7120"
"17,0800";"1,4204";"1,5347";"37,6295";"1,4204";"1,3335";"0,7130"
"17,1000";"1,4221";"1,5355";"37,6497";"1,4221";"1,3352";"0,7140"
"17,1200";"1,4237";"1,5363";"37,6684";"1,4237";"1,3368";"0,7149"
"17,1400";"1,4253";"1,5370";"37,6843";"1,4253";"1,3386";"0,7159"
"17,1600";"1,4270";"1,5379";"37,7071";"1,4270";"1,3403";"0,7169"
"17,1800";"1,4287";"1,5386";"37,7256";"1,4287";"1,3420";"0,7178"
"17,2000";"1,4304";"1,5394";"37,7439";"1,4304";"1,3438";"0,7188"
"17,2200";"1,4321";"1,5401";"37,7618";"1,4321";"1,3455";"0,7198"
"17,2400";"1,4337";"1,5409";"37,7804";"1,4337";"1,3471";"0,7208"
"17,2600";"1,4354";"1,5417";"37,8014";"1,4354";"1,3489";"0,7217"
"17,2800";"1,4370";"1,5426";"37,8222";"1,4370";"1,3506";"0,7227"
"17,3000";"1,4387";"1,5435";"37,8450";"1,4387";"1,3523";"0,7237"
"17,3200";"1,4405";"1,5443";"37,8645";"1,4405";"1,3541";"0,7247"
"17,3400";"1,4421";"1,5450";"37,8814";"1,4421";"1,3558";"0,7256"
"17,3600";"1,4438";"1,5456";"37,8969";"1,4438";"1,3575";"0,7266"
"17,3800";"1,4455";"1,5463";"37,9138";"1,4455";"1,3592";"0,7275"
"17,4000";"1,4471";"1,5472";"37,9349";"1,4471";"1,3609";"0,7285"
"17,4200";"1,4488";"1,5480";"37,9561";"1,4488";"1,3627";"0,7295"
"17,4400";"1,4505";"1,5488";"37,9740";"1,4505";"1,3645";"0,7305"
"17,4600";"1,4521";"1,5497";"37,9977";"1,4521";"1,3661";"0,7315"
"17,4800";"1,4538";"1,5504";"38,0127";"1,4538";"1,3679";"0,7324"
"17,5000";"1,4554";"1,5508";"38,0229";"1,4554";"1,3695";"0,7334"
"17,5200";"1,4570";"1,5515";"38,0406";"1,4570";"1,3711";"0,7343"
"17,5400";"1,4587";"1,5523";"38,0599";"1,4587";"1,3729";"0,7353"
"17,5600";"1,4604";"1,5532";"38,0834";"1,4604";"1,3746";"0,7363"
"17,5800";"1,4620";"1,5541";"38,1041";"1,4620";"1,3763";"0,7372"
"17,6000";"1,4637";"1,5548";"38,1209";"1,4637";"1,3781";"0,7382"
"17,6200";"1,4653";"1,5554";"38,1363";"1,4653";"1,3797";"0,7392"
"17,6400";"1,4669";"1,5560";"38,1513";"1,4669";"1,3814";"0,7402"
"17,6600";"1,4686";"1,5568";"38,1698";"1,4686";"1,3832";"0,7411"
"17,6800";"1,4703";"1,5575";"38,1888";"1,4703";"1,3849";"0,7421"
"17,7000";"1,4719";"1,5583";"38,2077";"1,4719";"1,3866";"0,7431"
"17,7200";"1,4737";"1,5592";"38,2289";"1,4737";"1,3884";"0,7441"
"17,7400";"1,4753";"1,5600";"38,2495";"1,4753";"1,3901";"0,7450"
"17,7600";"1,4770";"1,5607";"38,2666";"1,4770";"1,3919";"0,7460"
"17,7800";"1,4788";"1,5614";"38,2839";"1,4788";"1,3937";"0,7470"
"17,8000";"1,4804";"1,5623";"38,3047";"1,4804";"1,3954";"0,7480"
"17,8200";"1,4820";"1,5626";"38,3138";"1,4820";"1,3970";"0,7489"
"17,8400";"1,4837";"1,5633";"38,3313";"1,4837";"1,3988";"0,7499"
"17,8600";"1,4853";"1,5641";"38,3509";"1,4853";"1,4004";"0,7509"
"17,8800";"1,4870";"1,5651";"38,3753";"1,4870";"1,4022";"0,7519"
"17,9000";"1,4887";"1,5658";"38,3911";"1,4887";"1,4040";"0,7529"
"17,9200";"1,4904";"1,5664";"38,4071";"1,4904";"1,4057";"0,7539"
"17,9400";"1,4921";"1,5672";"38,4265";"1,4921";"1,4075";"0,7548"
"17,9600";"1,4937";"1,5680";"38,4459";"1,4937";"1,4092";"0,7558"
"17,9800";"1,4954";"1,5686";"38,4606";"1,4953";"1,4109";"0,7568"
"18,0000";"1,4971";"1,5694";"38,4795";"1,4971";"1,4127";"0,7578"
"18,0200";"1,4988";"1,5701";"38,4976";"1,4988";"1,4145";"0,7588"
"18,0400";"1,5004";"1,5710";"38,5184";"1,5004";"1,4162";"0,7598"
"18,0600";"1,5021";"1,5717";"38,5364";"1,5021";"1,4179";"0,7608"
"18,0800";"1,5038";"1,5723";"38,5517";"1,5038";"1,4196";"0,7617"
"18,1000";"1,5054";"1,5730";"38,5675";"1,5054";"1,4214";"0,7627"
"18,1200";"1,5072";"1,5738";"38,5879";"1,5072";"1,4232";"0,7637"
"18,1400";"1,5089";"1,5746";"38,6065";"1,5089";"1,4249";"0,7647"
"18,1600";"1,5105";"1,5755";"38,6295";"1,5105";"1,4266";"0,7656"
"18,1800";"1,5121";"1,5761";"38,6441";"1,5121";"1,4283";"0,7666"
"18,2000";"1,5137";"1,5766";"38,6554";"1,5137";"1,4300";"0,7675"
"18,2200";"1,5153";"1,5772";"38,6699";"1,5153";"1,4317";"0,7685"
"18,2400";"1,5171";"1,5779";"38,6891";"1,5171";"1,4335";"0,7695"
"18,2600";"1,5187";"1,5786";"38,7053";"1,5187";"1,4352";"0,7705"
"18,2800";"1,5203";"1,5792";"38,7198";"1,5203";"1,4369";"0,7714"
"18,3000";"1,5220";"1,5800";"38,7387";"1,5220";"1,4387";"0,7724"
"18,3200";"1,5236";"1,5806";"38,7552";"1,5236";"1,4404";"0,7734"
"18,3400";"1,5253";"1,5813";"38,7718";"1,5253";"1,4420";"0,7743"
"18,3600";"1,5270";"1,5820";"38,7886";"1,5270";"1,4438";"0,7753"
"18,3800";"1,5286";"1,5827";"38,8049";"1,5286";"1,4456";"0,7763"
"18,4000";"1,5303";"1,5834";"38,8220";"1,5303";"1,4473";"0,7773"
"18,4200";"1,5320";"1,5840";"38,8383";"1,5320";"1,4490";"0,7783"
"18,4400";"1,5336";"1,5848";"38,8565";"1,5336";"1,4507";"0,7792"
"18,4600";"1,5353";"1,5856";"38,8779";"1,5353";"1,4525";"0,7802"
"18,4800";"1,5371";"1,5864";"38,8965";"1,5371";"1,4543";"0,7812"
"18,5000";"1,5387";"1,5869";"38,9096";"1,5387";"1,4560";"0,7822"
"18,5200";"1,5403";"1,5876";"38,9260";"1,5403";"1,4577";"0,7832"
"18,5400";"1,5420";"1,5882";"38,9415";"1,5420";"1,4595";"0,7842"
"18,5600";"1,5436";"1,5890";"38,9593";"1,5436";"1,4612";"0,7851"
"18,5800";"1,5454";"1,5897";"38,9778";"1,5454";"1,4630";"0,7861"
"18,6000";"1,5471";"1,5905";"38,9962";"1,5471";"1,4648";"0,7871"
"18,6200";"1,5487";"1,5913";"39,0162";"1,5487";"1,4665";"0,7881"
"18,6400";"1,5504";"1,5919";"39,0325";"1,5504";"1,4683";"0,7891"
"18,6600";"1,5521";"1,5924";"39,0425";"1,5521";"1,4700";"0,7900"
"18,6800";"1,5537";"1,5930";"39,0595";"1,5537";"1,4717";"0,7910"
"18,7000";"1,5554";"1,5940";"39,0831";"1,5554";"1,4735";"0,7920"
"18,7200";"1,5571";"1,5946";"39,0981";"1,5571";"1,4753";"0,7930"
"18,7400";"1,5588";"1,5953";"39,1150";"1,5588";"1,4770";"0,7939"
"18,7600";"1,5604";"1,5960";"39,1320";"1,5604";"1,4788";"0,7950"
"18,7800";"1,5621";"1,5966";"39,1462";"1,5621";"1,4805";"0,7959"
"18,8000";"1,5638";"1,5973";"39,1645";"1,5637";"1,4822";"0,7969"
"18,8200";"1,5655";"1,5980";"39,1820";"1,5655";"1,4841";"0,7979"
"18,8400";"1,5672";"1,5987";"39,1972";"1,5672";"1,4858";"0,7989"
"18,8600";"1,5688";"1,5993";"39,2130";"1,5688";"1,4875";"0,7998"
"18,8800";"1,5705";"1,5999";"39,2271";"1,5705";"1,4893";"0,8008"
"18,9000";"1,5720";"1,6006";"39,2436";"1,5720";"1,4910";"0,8018"
"18,9200";"1,5737";"1,6013";"39,2612";"1,5737";"1,4927";"0,8028"
"18,9400";"1,5754";"1,6019";"39,2775";"1,5754";"1,4945";"0,8038"
"18,9600";"1,5770";"1,6025";"39,2906";"1,5770";"1,4962";"0,8047"
"18,9800";"1,5787";"1,6030";"39,3024";"1,5787";"1,4979";"0,8057"
"19,0000";"1,5803";"1,6035";"39,3168";"1,5803";"1,4997";"0,8067"
"19,0040";"1,5807";"1,6037";"39,3208";"1,5807";"1,5000";"0,8069"
"19,0050";"1,5807";"1,6037";"39,3218";"1,5807";"1,5001";"0,8069"
"19,0250";"1,5823";"1,6045";"39,3398";"1,5823";"1,5018";"0,8079"
"19,0450";"1,5840";"1,6050";"39,3519";"1,5839";"1,5035";"0,8089"
"19,0650";"1,5850";"1,6047";"39,3454";"1,5850";"1,5047";"0,8097"
"19,0850";"1,5852";"1,6035";"39,3148";"1,5852";"1,5052";"0,8101"
"19,1050";"1,5852";"1,6019";"39,2770";"1,5851";"1,5054";"0,8105"
"19,1250";"1,5851";"1,6004";"39,2386";"1,5851";"1,5055";"0,8108"
"19,1450";"1,5850";"1,5988";"39,2002";"1,5850";"1,5057";"0,8110"
"19,1650";"1,5850";"1,5973";"39,1642";"1,5850";"1,5058";"0,8114"
"19,1850";"1,5849";"1,5958";"39,1280";"1,5849";"1,5060";"0,8117"
"19,2050";"1,5849";"1,5944";"39,0924";"1,5849";"1,5062";"0,8120"
"19,2250";"1,5849";"1,5932";"39,0633";"1,5849";"1,5063";"0,8123"
"19,2450";"1,5848";"1,5918";"39,0290";"1,5848";"1,5065";"0,8127"
"19,2650";"1,5848";"1,5907";"39,0010";"1,5848";"1,5066";"0,8130"
"19,2850";"1,5848";"1,5894";"38,9712";"1,5848";"1,5068";"0,8132"
"19,3050";"1,5847";"1,5882";"38,9413";"1,5847";"1,5069";"0,8135"
"19,3250";"1,5847";"1,5869";"38,9093";"1,5847";"1,5071";"0,8138"
"19,3450";"1,5847";"1,5858";"38,8816";"1,5847";"1,5072";"0,8141"
"19,3650";"1,5846";"1,5846";"38,8536";"1,5846";"1,5073";"0,8144"
"19,3850";"1,5846";"1,5835";"38,8265";"1,5846";"1,5075";"0,8147"
"19,4050";"1,5846";"1,5824";"38,7997";"1,5846";"1,5076";"0,8150"
"19,4250";"1,5845";"1,5813";"38,7712";"1,5845";"1,5077";"0,8153"
"19,4450";"1,5845";"1,5802";"38,7457";"1,5845";"1,5078";"0,8156"
"19,4650";"1,5845";"1,5792";"38,7196";"1,5845";"1,5079";"0,8159"
"19,4850";"1,5844";"1,5782";"38,6966";"1,5844";"1,5081";"0,8161"
"19,5050";"1,5844";"1,5772";"38,6700";"1,5844";"1,5082";"0,8164"
"19,5250";"1,5844";"1,5760";"38,6414";"1,5844";"1,5083";"0,8167"
"19,5450";"1,5844";"1,5750";"38,6174";"1,5844";"1,5084";"0,8170"
"19,5650";"1,5843";"1,5742";"38,5986";"1,5843";"1,5085";"0,8173"
"19,5850";"1,5843";"1,5734";"38,5783";"1,5843";"1,5086";"0,8176"
"19,6050";"1,5843";"1,5724";"38,5533";"1,5843";"1,5087";"0,8178"
"19,6250";"1,5843";"1,5716";"38,5333";"1,5843";"1,5089";"0,8181"
"19,6450";"1,5843";"1,5706";"38,5093";"1,5843";"1,5090";"0,8184"
"19,6650";"1,5843";"1,5696";"38,4849";"1,5843";"1,5091";"0,8187"
"19,6850";"1,5842";"1,5687";"38,4618";"1,5842";"1,5092";"0,8189"
"19,7050";"1,5842";"1,5678";"38,4407";"1,5842";"1,5093";"0,8192"
"19,7250";"1,5842";"1,5669";"38,4196";"1,5842";"1,5094";"0,8195"
"19,7450";"1,5842";"1,5659";"38,3950";"1,5842";"1,5095";"0,8197"
"19,7650";"1,5842";"1,5652";"38,3773";"1,5842";"1,5096";"0,8200"
"19,7850";"1,5842";"1,5645";"38,3592";"1,5842";"1,5097";"0,8202"
"19,8050";"1,5842";"1,5635";"38,3358";"1,5842";"1,5098";"0,8205"
"19,8250";"1,5842";"1,5627";"38,3144";"1,5842";"1,5099";"0,8208"
"19,8450";"1,5842";"1,5618";"38,2930";"1,5842";"1,5100";"0,8210"
"19,8650";"1,5842";"1,5610";"38,2744";"1,5842";"1,5101";"0,8213"
"19,8850";"1,5842";"1,5603";"38,2564";"1,5841";"1,5101";"0,8215"
"19,9050";"1,5841";"1,5595";"38,2365";"1,5841";"1,5102";"0,8218"
"19,9250";"1,5841";"1,5587";"38,2172";"1,5841";"1,5103";"0,8220"
"19,9450";"1,5841";"1,5580";"38,1997";"1,5841";"1,5104";"0,8223"
"19,9650";"1,5841";"1,5573";"38,1835";"1,5841";"1,5105";"0,8225"
"19,9850";"1,5841";"1,5566";"38,1657";"1,5841";"1,5106";"0,8228"
"20,0050";"1,5841";"1,5559";"38,1489";"1,5841";"1,5107";"0,8230"
"20,0250";"1,5841";"1,5552";"38,1327";"1,5841";"1,5108";"0,8232"
"20,0450";"1,5841";"1,5543";"38,1086";"1,5841";"1,5109";"0,8235"
"20,0650";"1,5841";"1,5535";"38,0900";"1,5841";"1,5109";"0,8238"
"20,0850";"1,5841";"1,5529";"38,0749";"1,5841";"1,5110";"0,8240"
"20,1050";"1,5841";"1,5520";"38,0540";"1,5841";"1,5111";"0,8242"
"20,1250";"1,5841";"1,5513";"38,0357";"1,5841";"1,5112";"0,8245"
"20,1450";"1,5841";"1,5506";"38,0187";"1,5841";"1,5113";"0,8247"
"20,1650";"1,5841";"1,5499";"38,0023";"1,5841";"1,5114";"0,8250"
"20,1850";"1,5841";"1,5492";"37,9853";"1,5841";"1,5114";"0,8252"
"20,2050";"1,5841";"1,5485";"37,9678";"1,5841";"1,5115";"0,8254"
"20,2250";"1,5841";"1,5480";"37,9555";"1,5841";"1,5116";"0,8257"
"20,2450";"1,5841";"1,5474";"37,9396";"1,5841";"1,5117";"0,8259"
"20,2650";"1,5841";"1,5468";"37,9246";"1,5841";"1,5118";"0,8262"
"20,2850";"1,5841";"1,5461";"37,9095";"1,5841";"1,5118";"0,8264"
"20,3050";"1,5841";"1,5455";"37,8936";"1,5841";"1,5119";"0,8266"
"20,3250";"1,5841";"1,5449";"37,8795";"1,5841";"1,5120";"0,8268"
"20,3450";"1,5841";"1,5443";"37,8636";"1,5841";"1,5120";"0,8271"
"20,3650";"1,5841";"1,5437";"37,8507";"1,5841";"1,5121";"0,8273"
"20,3850";"1,5841";"1,5430";"37,8328";"1,5841";"1,5122";"0,8275"
"20,4050";"1,5841";"1,5422";"37,8140";"1,5841";"1,5123";"0,8277"
"20,4250";"1,5841";"1,5418";"37,8038";"1,5841";"1,5123";"0,8280"
"20,4450";"1,5841";"1,5414";"37,7920";"1,5841";"1,5124";"0,8282"
"20,4650";"1,5841";"1,5407";"37,7761";"1,5841";"1,5125";"0,8284"
"20,4850";"1,5841";"1,5400";"37,7580";"1,5841";"1,5125";"0,8286"
"20,5050";"1,5841";"1,5393";"37,7420";"1,5841";"1,5126";"0,8289"
"20,5250";"1,5841";"1,5388";"37,7284";"1,5841";"1,5127";"0,8291"
"20,5450";"1,5841";"1,5384";"37,7188";"1,5841";"1,5127";"0,8293"
"20,5650";"1,5841";"1,5377";"37,7033";"1,5841";"1,5128";"0,8295"
"20,5850";"1,5841";"1,5370";"37,6857";"1,5841";"1,5129";"0,8297"
"20,6050";"1,5841";"1,5363";"37,6692";"1,5841";"1,5130";"0,8299"
"20,6250";"1,5841";"1,5359";"37,6583";"1,5841";"1,5130";"0,8301"
"20,6450";"1,5841";"1,5354";"37,6458";"1,5841";"1,5131";"0,8318"
"20,6650";"1,5841";"1,5349";"37,6340";"1,5841";"1,5127";"0,8538"
"20,6850";"1,5841";"1,5342";"37,6177";"1,5841";"1,5120";"0,8792"
"20,7050";"1,5841";"1,5337";"37,6051";"1,5841";"1,5114";"0,8848"
"20,7250";"1,5841";"1,5332";"37,5924";"1,5841";"1,5110";"0,8674"
"20,7450";"1,5841";"1,5328";"37,5818";"1,5841";"1,5118";"0,8501"
"20,7650";"1,5841";"1,5321";"37,5659";"1,5841";"1,5129";"0,8388"
"20,7850";"1,5841";"1,5315";"37,5496";"1,5841";"1,5133";"0,8290"
"20,8050";"1,5841";"1,5310";"37,5388";"1,5841";"1,5131";"0,8261"
"20,8250";"1,5841";"1,5306";"37,5295";"1,5841";"1,5132";"0,8292"
"20,8450";"1,5841";"1,5303";"37,5201";"1,5841";"1,5132";"0,8339"
"20,8650";"1,5841";"1,5297";"37,5073";"1,5841";"1,5132";"0,8413"
"20,8850";"1,5841";"1,5289";"37,4878";"1,5841";"1,5131";"0,8524"
"20,9050";"1,5841";"1,5284";"37,4746";"1,5841";"1,5132";"0,8683"
"20,9250";"1,5841";"1,5278";"37,4607";"1,5841";"1,5137";"0,8886"
"20,9450";"1,5841";"1,5273";"37,4467";"1,5841";"1,5144";"0,9057"
"20,9650";"1,5841";"1,5267";"37,4337";"1,5841";"1,5147";"0,9147"
"20,9850";"1,5841";"1,5262";"37,4215";"1,5841";"1,5144";"0,9165"
"21,0050";"1,5841";"1,5258";"37,4104";"1,5841";"1,5139";"0,9104"
"21,0250";"1,5841";"1,5255";"37,4026";"1,5841";"1,5135";"0,8889"
