Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"6,4200";"0,5317";"0,8284";"20,2796";"0,5317";"0,4730";"0,2180"
"6,4400";"0,5334";"0,8306";"20,3341";"0,5334";"0,4745";"0,2188"
"6,4600";"0,5351";"0,8328";"20,3876";"0,5351";"0,4761";"0,2197"
"6,4800";"0,5367";"0,8349";"20,4400";"0,5367";"0,4775";"0,2204"
"6,5000";"0,5384";"0,8372";"20,4956";"0,5384";"0,4790";"0,2211"
"6,5200";"0,5401";"0,8393";"20,5469";"0,5401";"0,4806";"0,2219"
"6,5400";"0,5417";"0,8413";"20,5968";"0,5417";"0,4820";"0,2225"
"6,5600";"0,5434";"0,8436";"20,6525";"0,5434";"0,4835";"0,2233"
"6,5800";"0,5450";"0,8458";"20,7071";"0,5450";"0,4850";"0,2241"
"6,6000";"0,5467";"0,8479";"20,7574";"0,5467";"0,4865";"0,2249"
"6,6200";"0,5484";"0,8500";"20,8098";"0,5484";"0,4881";"0,2256"
"6,6400";"0,5501";"0,8521";"20,8598";"0,5501";"0,4896";"0,2264"
"6,6600";"0,5518";"0,8542";"20,9119";"0,5518";"0,4911";"0,2271"
"6,6800";"0,5535";"0,8563";"20,9638";"0,5535";"0,4926";"0,2279"
"6,7000";"0,5551";"0,8585";"21,0177";"0,5551";"0,4941";"0,2287"
"6,7200";"0,5568";"0,8607";"21,0720";"0,5568";"0,4956";"0,2294"
"6,7400";"0,5585";"0,8628";"21,1232";"0,5585";"0,4972";"0,2303"
"6,7600";"0,5602";"0,8647";"21,1685";"0,5602";"0,4987";"0,2311"
"6,7800";"0,5618";"0,8669";"21,2236";"0,5618";"0,5001";"0,2318"
"6,8000";"0,5635";"0,8691";"21,2769";"0,5635";"0,5017";"0,2325"
"6,8200";"0,5652";"0,8712";"21,3282";"0,5652";"0,5032";"0,2333"
"6,8400";"0,5669";"0,8734";"21,3817";"0,5669";"0,5047";"0,2340"
"6,8600";"0,5686";"0,8755";"21,4345";"0,5686";"0,5063";"0,2349"
"6,8800";"0,5702";"0,8773";"21,4767";"0,5702";"0,5077";"0,2356"
"6,9000";"0,5718";"0,8793";"21,5266";"0,5718";"0,5092";"0,2364"
"6,9200";"0,5735";"0,8815";"21,5806";"0,5735";"0,5107";"0,2372"
"6,9400";"0,5751";"0,8836";"21,6328";"0,5751";"0,5121";"0,2380"
"6,9600";"0,5767";"0,8857";"21,6823";"0,5767";"0,5136";"0,2388"
"6,9800";"0,5785";"0,8877";"21,7327";"0,5785";"0,5152";"0,2396"
"7,0000";"0,5801";"0,8896";"21,7792";"0,5801";"0,5167";"0,2403"
"7,0200";"0,5818";"0,8915";"21,8261";"0,5818";"0,5182";"0,2409"
"7,0400";"0,5834";"0,8936";"21,8758";"0,5834";"0,5197";"0,2416"
"7,0600";"0,5850";"0,8956";"21,9253";"0,5850";"0,5211";"0,2423"
"7,0800";"0,5866";"0,8977";"21,9762";"0,5866";"0,5226";"0,2433"
"7,1000";"0,5884";"0,8997";"22,0265";"0,5884";"0,5241";"0,2441"
"7,1200";"0,5900";"0,9019";"22,0810";"0,5900";"0,5256";"0,2447"
"7,1400";"0,5917";"0,9041";"22,1328";"0,5917";"0,5271";"0,2454"
"7,1600";"0,5933";"0,9059";"22,1766";"0,5933";"0,5286";"0,2461"
"7,1800";"0,5950";"0,9079";"22,2263";"0,5950";"0,5301";"0,2467"
"7,2000";"0,5968";"0,9100";"22,2792";"0,5968";"0,5317";"0,2476"
"7,2200";"0,5985";"0,9122";"22,3310";"0,5985";"0,5333";"0,2484"
"7,2400";"0,6001";"0,9142";"22,3801";"0,6001";"0,5347";"0,2492"
"7,2600";"0,6017";"0,9161";"22,4271";"0,6017";"0,5362";"0,2499"
"7,2800";"0,6034";"0,9182";"22,4789";"0,6034";"0,5377";"0,2506"
"7,3000";"0,6050";"0,9202";"22,5283";"0,6050";"0,5392";"0,2514"
"7,3200";"0,6068";"0,9223";"22,5793";"0,6068";"0,5408";"0,2522"
"7,3400";"0,6085";"0,9242";"22,6248";"0,6085";"0,5423";"0,2530"
"7,3600";"0,6101";"0,9259";"22,6684";"0,6101";"0,5438";"0,2539"
"7,3800";"0,6118";"0,9281";"22,7210";"0,6118";"0,5453";"0,2547"
"7,4000";"0,6134";"0,9302";"22,7726";"0,6134";"0,5468";"0,2554"
"7,4200";"0,6151";"0,9323";"22,8245";"0,6151";"0,5483";"0,2561"
"7,4400";"0,6168";"0,9343";"22,8735";"0,6168";"0,5499";"0,2569"
"7,4600";"0,6185";"0,9362";"22,9184";"0,6185";"0,5514";"0,2577"
"7,4800";"0,6201";"0,9382";"22,9684";"0,6201";"0,5529";"0,2584"
"7,5000";"0,6218";"0,9402";"23,0179";"0,6218";"0,5544";"0,2592"
"7,5200";"0,6235";"0,9422";"23,0656";"0,6235";"0,5559";"0,2599"
"7,5400";"0,6252";"0,9442";"23,1156";"0,6252";"0,5575";"0,2607"
"7,5600";"0,6269";"0,9462";"23,1642";"0,6269";"0,5591";"0,2617"
"7,5800";"0,6286";"0,9480";"23,2092";"0,6286";"0,5605";"0,2626"
"7,6000";"0,6302";"0,9498";"23,2520";"0,6302";"0,5620";"0,2633"
"7,6200";"0,6318";"0,9519";"23,3038";"0,6318";"0,5635";"0,2639"
"7,6400";"0,6334";"0,9537";"23,3483";"0,6334";"0,5649";"0,2644"
"7,6600";"0,6351";"0,9556";"23,3943";"0,6351";"0,5664";"0,2651"
"7,6800";"0,6368";"0,9576";"23,4424";"0,6368";"0,5680";"0,2658"
"7,7000";"0,6384";"0,9595";"23,4898";"0,6384";"0,5694";"0,2663"
"7,7200";"0,6401";"0,9614";"23,5369";"0,6401";"0,5710";"0,2670"
"7,7400";"0,6417";"0,9634";"23,5854";"0,6417";"0,5724";"0,2679"
"7,7600";"0,6433";"0,9653";"23,6311";"0,6433";"0,5739";"0,2687"
"7,7800";"0,6450";"0,9672";"23,6797";"0,6450";"0,5755";"0,2696"
"7,8000";"0,6467";"0,9692";"23,7268";"0,6467";"0,5770";"0,2705"
"7,8200";"0,6483";"0,9711";"23,7728";"0,6483";"0,5785";"0,2714"
"7,8400";"0,6500";"0,9733";"23,8269";"0,6500";"0,5801";"0,2721"
"7,8600";"0,6517";"0,9752";"23,8739";"0,6517";"0,5816";"0,2729"
"7,8800";"0,6534";"0,9769";"23,9159";"0,6534";"0,5831";"0,2736"
"7,9000";"0,6551";"0,9789";"23,9655";"0,6551";"0,5847";"0,2745"
"7,9200";"0,6568";"0,9809";"24,0136";"0,6568";"0,5862";"0,2753"
"7,9400";"0,6584";"0,9827";"24,0570";"0,6584";"0,5876";"0,2761"
"7,9600";"0,6600";"0,9846";"24,1048";"0,6600";"0,5892";"0,2768"
"7,9800";"0,6617";"0,9865";"24,1515";"0,6617";"0,5907";"0,2775"
"8,0000";"0,6634";"0,9884";"24,1971";"0,6634";"0,5922";"0,2784"
"8,0200";"0,6651";"0,9901";"24,2404";"0,6651";"0,5938";"0,2793"
"8,0400";"0,6668";"0,9920";"24,2863";"0,6668";"0,5953";"0,2802"
"8,0600";"0,6684";"0,9940";"24,3347";"0,6684";"0,5968";"0,2810"
"8,0800";"0,6701";"0,9960";"24,3842";"0,6701";"0,5984";"0,2818"
"8,1000";"0,6718";"0,9979";"24,4289";"0,6717";"0,5999";"0,2825"
"8,1200";"0,6734";"0,9997";"24,4735";"0,6734";"0,6014";"0,2833"
"8,1400";"0,6752";"1,0018";"24,5244";"0,6752";"0,6030";"0,2839"
"8,1600";"0,6768";"1,0035";"24,5663";"0,6768";"0,6045";"0,2846"
"8,1800";"0,6785";"1,0054";"24,6144";"0,6785";"0,6060";"0,2852"
"8,2000";"0,6802";"1,0073";"24,6607";"0,6802";"0,6076";"0,2860"
"8,2200";"0,6818";"1,0090";"24,7029";"0,6818";"0,6090";"0,2869"
"8,2400";"0,6835";"1,0110";"24,7497";"0,6835";"0,6106";"0,2876"
"8,2600";"0,6852";"1,0129";"24,7978";"0,6852";"0,6122";"0,2884"
"8,2800";"0,6869";"1,0147";"24,8405";"0,6869";"0,6136";"0,2891"
"8,3000";"0,6885";"1,0163";"24,8815";"0,6885";"0,6151";"0,2899"
"8,3200";"0,6901";"1,0181";"24,9243";"0,6901";"0,6166";"0,2908"
"8,3400";"0,6917";"1,0200";"24,9702";"0,6917";"0,6180";"0,2916"
"8,3600";"0,6934";"1,0218";"25,0148";"0,6934";"0,6196";"0,2925"
"8,3800";"0,6951";"1,0236";"25,0604";"0,6951";"0,6212";"0,2935"
"8,4000";"0,6967";"1,0252";"25,0996";"0,6967";"0,6226";"0,2942"
"8,4200";"0,6984";"1,0271";"25,1457";"0,6984";"0,6242";"0,2950"
"8,4400";"0,7001";"1,0289";"25,1882";"0,7001";"0,6256";"0,2957"
"8,4600";"0,7016";"1,0307";"25,2331";"0,7016";"0,6271";"0,2965"
"8,4800";"0,7034";"1,0327";"25,2829";"0,7034";"0,6286";"0,2973"
"8,5000";"0,7050";"1,0344";"25,3240";"0,7050";"0,6302";"0,2980"
"8,5200";"0,7066";"1,0361";"25,3654";"0,7066";"0,6316";"0,2987"
"8,5400";"0,7083";"1,0379";"25,4092";"0,7083";"0,6332";"0,2996"
"8,5600";"0,7100";"1,0397";"25,4532";"0,7100";"0,6347";"0,3005"
"8,5800";"0,7117";"1,0416";"25,4990";"0,7117";"0,6362";"0,3012"
"8,6000";"0,7134";"1,0434";"25,5450";"0,7134";"0,6378";"0,3020"
"8,6200";"0,7151";"1,0452";"25,5871";"0,7151";"0,6393";"0,3027"
"8,6400";"0,7167";"1,0470";"25,6315";"0,7167";"0,6408";"0,3035"
"8,6600";"0,7184";"1,0488";"25,6753";"0,7184";"0,6424";"0,3045"
"8,6800";"0,7200";"1,0505";"25,7188";"0,7200";"0,6438";"0,3053"
"8,7000";"0,7217";"1,0520";"25,7540";"0,7217";"0,6453";"0,3062"
"8,7200";"0,7235";"1,0538";"25,7986";"0,7235";"0,6469";"0,3070"
"8,7400";"0,7251";"1,0557";"25,8444";"0,7251";"0,6484";"0,3078"
"8,7600";"0,7268";"1,0574";"25,8876";"0,7268";"0,6499";"0,3088"
"8,7800";"0,7285";"1,0593";"25,9330";"0,7285";"0,6515";"0,3097"
"8,8000";"0,7301";"1,0608";"25,9704";"0,7301";"0,6529";"0,3104"
"8,8200";"0,7318";"1,0626";"26,0143";"0,7318";"0,6545";"0,3112"
"8,8400";"0,7335";"1,0643";"26,0553";"0,7335";"0,6560";"0,3119"
"8,8600";"0,7351";"1,0662";"26,1022";"0,7351";"0,6575";"0,3128"
"8,8800";"0,7368";"1,0680";"26,1457";"0,7368";"0,6590";"0,3136"
"8,9000";"0,7385";"1,0696";"26,1865";"0,7385";"0,6606";"0,3144"
"8,9200";"0,7401";"1,0712";"26,2239";"0,7401";"0,6621";"0,3152"
"8,9400";"0,7419";"1,0730";"26,2684";"0,7419";"0,6637";"0,3160"
"8,9600";"0,7436";"1,0747";"26,3098";"0,7436";"0,6652";"0,3168"
"8,9800";"0,7452";"1,0764";"26,3529";"0,7452";"0,6667";"0,3177"
"9,0000";"0,7469";"1,0783";"26,3981";"0,7469";"0,6682";"0,3183"
"9,0200";"0,7485";"1,0800";"26,4394";"0,7485";"0,6697";"0,3189"
"9,0400";"0,7501";"1,0817";"26,4815";"0,7501";"0,6711";"0,3196"
"9,0600";"0,7518";"1,0833";"26,5213";"0,7518";"0,6727";"0,3205"
"9,0800";"0,7534";"1,0848";"26,5571";"0,7534";"0,6742";"0,3214"
"9,1000";"0,7550";"1,0864";"26,5955";"0,7550";"0,6757";"0,3221"
"9,1200";"0,7567";"1,0882";"26,6409";"0,7567";"0,6772";"0,3229"
"9,1400";"0,7583";"1,0898";"26,6802";"0,7583";"0,6787";"0,3237"
"9,1600";"0,7599";"1,0913";"26,7179";"0,7599";"0,6802";"0,3246"
"9,1800";"0,7617";"1,0931";"26,7605";"0,7617";"0,6818";"0,3256"
"9,2000";"0,7633";"1,0950";"26,8075";"0,7633";"0,6833";"0,3265"
"9,2200";"0,7650";"1,0965";"26,8435";"0,7650";"0,6848";"0,3274"
"9,2400";"0,7667";"1,0981";"26,8835";"0,7667";"0,6864";"0,3281"
"9,2600";"0,7684";"1,0999";"26,9283";"0,7684";"0,6879";"0,3289"
"9,2800";"0,7701";"1,1018";"26,9732";"0,7701";"0,6895";"0,3297"
"9,3000";"0,7718";"1,1035";"27,0143";"0,7718";"0,6911";"0,3306"
"9,3200";"0,7734";"1,1052";"27,0559";"0,7734";"0,6926";"0,3313"
"9,3400";"0,7751";"1,1069";"27,0993";"0,7751";"0,6941";"0,3321"
"9,3600";"0,7767";"1,1085";"27,1388";"0,7767";"0,6956";"0,3330"
"9,3800";"0,7784";"1,1100";"27,1744";"0,7783";"0,6971";"0,3337"
"9,4000";"0,7800";"1,1116";"27,2137";"0,7800";"0,6986";"0,3344"
"9,4200";"0,7818";"1,1134";"27,2570";"0,7818";"0,7002";"0,3352"
"9,4400";"0,7834";"1,1150";"27,2959";"0,7834";"0,7018";"0,3360"
"9,4600";"0,7851";"1,1168";"27,3407";"0,7851";"0,7033";"0,3369"
"9,4800";"0,7868";"1,1185";"27,3824";"0,7868";"0,7049";"0,3378"
"9,5000";"0,7884";"1,1201";"27,4227";"0,7884";"0,7064";"0,3385"
"9,5200";"0,7901";"1,1220";"27,4692";"0,7901";"0,7080";"0,3393"
"9,5400";"0,7919";"1,1238";"27,5111";"0,7918";"0,7095";"0,3400"
"9,5600";"0,7935";"1,1251";"27,5442";"0,7935";"0,7110";"0,3408"
"9,5800";"0,7952";"1,1269";"27,5881";"0,7952";"0,7126";"0,3417"
"9,6000";"0,7968";"1,1286";"27,6298";"0,7968";"0,7142";"0,3427"
"9,6200";"0,7985";"1,1301";"27,6673";"0,7985";"0,7157";"0,3436"
"9,6400";"0,8002";"1,1318";"27,7081";"0,8002";"0,7173";"0,3443"
"9,6600";"0,8019";"1,1333";"27,7461";"0,8019";"0,7189";"0,3452"
"9,6800";"0,8035";"1,1349";"27,7840";"0,8035";"0,7203";"0,3461"
"9,7000";"0,8052";"1,1365";"27,8234";"0,8052";"0,7219";"0,3471"
"9,7200";"0,8067";"1,1380";"27,8603";"0,8067";"0,7233";"0,3479"
"9,7400";"0,8084";"1,1396";"27,8983";"0,8084";"0,7248";"0,3486"
"9,7600";"0,8101";"1,1413";"27,9404";"0,8101";"0,7264";"0,3495"
"9,7800";"0,8118";"1,1429";"27,9803";"0,8118";"0,7280";"0,3503"
"9,8000";"0,8134";"1,1444";"28,0166";"0,8134";"0,7295";"0,3511"
"9,8200";"0,8151";"1,1460";"28,0565";"0,8151";"0,7311";"0,3520"
"9,8400";"0,8167";"1,1475";"28,0923";"0,8167";"0,7325";"0,3528"
"9,8600";"0,8183";"1,1490";"28,1301";"0,8183";"0,7340";"0,3536"
"9,8800";"0,8200";"1,1507";"28,1713";"0,8200";"0,7356";"0,3544"
"9,9000";"0,8217";"1,1524";"28,2136";"0,8217";"0,7372";"0,3553"
"9,9200";"0,8233";"1,1541";"28,2549";"0,8233";"0,7387";"0,3562"
"9,9400";"0,8250";"1,1554";"28,2871";"0,8250";"0,7403";"0,3570"
"9,9600";"0,8267";"1,1570";"28,3241";"0,8267";"0,7418";"0,3579"
"9,9800";"0,8284";"1,1587";"28,3661";"0,8284";"0,7434";"0,3587"
"10,0000";"0,8301";"1,1605";"28,4105";"0,8301";"0,7450";"0,3595"
"10,0200";"0,8317";"1,1622";"28,4515";"0,8317";"0,7465";"0,3604"
"10,0400";"0,8334";"1,1635";"28,4854";"0,8334";"0,7481";"0,3611"
"10,0600";"0,8350";"1,1650";"28,5214";"0,8350";"0,7496";"0,3619"
"10,0800";"0,8367";"1,1667";"28,5636";"0,8367";"0,7511";"0,3628"
"10,1000";"0,8384";"1,1683";"28,6020";"0,8384";"0,7528";"0,3636"
"10,1200";"0,8401";"1,1699";"28,6402";"0,8401";"0,7544";"0,3647"
"10,1400";"0,8418";"1,1714";"28,6778";"0,8418";"0,7559";"0,3657"
"10,1600";"0,8435";"1,1730";"28,7168";"0,8435";"0,7575";"0,3668"
"10,1800";"0,8451";"1,1746";"28,7549";"0,8451";"0,7590";"0,3677"
"10,2000";"0,8468";"1,1760";"28,7911";"0,8468";"0,7606";"0,3686"
"10,2200";"0,8485";"1,1777";"28,8312";"0,8485";"0,7622";"0,3694"
"10,2400";"0,8502";"1,1793";"28,8722";"0,8502";"0,7638";"0,3703"
"10,2600";"0,8518";"1,1808";"28,9072";"0,8518";"0,7653";"0,3712"
"10,2800";"0,8535";"1,1822";"28,9429";"0,8535";"0,7668";"0,3722"
"10,3000";"0,8551";"1,1839";"28,9839";"0,8551";"0,7684";"0,3732"
"10,3200";"0,8568";"1,1855";"29,0229";"0,8568";"0,7699";"0,3742"
"10,3400";"0,8586";"1,1871";"29,0614";"0,8586";"0,7716";"0,3752"
"10,3600";"0,8602";"1,1886";"29,0994";"0,8602";"0,7731";"0,3760"
"10,3800";"0,8619";"1,1901";"29,1358";"0,8619";"0,7746";"0,3769"
"10,4000";"0,8635";"1,1914";"29,1684";"0,8635";"0,7762";"0,3776"
"10,4200";"0,8651";"1,1927";"29,1988";"0,8651";"0,7776";"0,3783"
"10,4400";"0,8667";"1,1943";"29,2375";"0,8667";"0,7791";"0,3790"
"10,4600";"0,8685";"1,1958";"29,2752";"0,8685";"0,7808";"0,3795"
"10,4800";"0,8701";"1,1973";"29,3123";"0,8701";"0,7823";"0,3798"
"10,5000";"0,8718";"1,1989";"29,3511";"0,8718";"0,7838";"0,3805"
"10,5200";"0,8734";"1,2005";"29,3897";"0,8734";"0,7854";"0,3811"
"10,5400";"0,8750";"1,2017";"29,4191";"0,8750";"0,7869";"0,3819"
"10,5600";"0,8766";"1,2030";"29,4511";"0,8766";"0,7884";"0,3826"
"10,5800";"0,8783";"1,2046";"29,4914";"0,8783";"0,7900";"0,3834"
"10,6000";"0,8800";"1,2063";"29,5326";"0,8800";"0,7915";"0,3843"
"10,6200";"0,8817";"1,2078";"29,5689";"0,8817";"0,7931";"0,3851"
"10,6400";"0,8834";"1,2092";"29,6040";"0,8834";"0,7947";"0,3860"
"10,6600";"0,8850";"1,2109";"29,6439";"0,8850";"0,7962";"0,3869"
"10,6800";"0,8867";"1,2124";"29,6816";"0,8867";"0,7979";"0,3877"
"10,7000";"0,8885";"1,2138";"29,7152";"0,8885";"0,7995";"0,3885"
"10,7200";"0,8901";"1,2152";"29,7497";"0,8901";"0,8010";"0,3894"
"10,7400";"0,8917";"1,2168";"29,7887";"0,8917";"0,8025";"0,3903"
"10,7600";"0,8934";"1,2182";"29,8229";"0,8934";"0,8041";"0,3912"
"10,7800";"0,8950";"1,2194";"29,8527";"0,8950";"0,8056";"0,3921"
"10,8000";"0,8968";"1,2210";"29,8924";"0,8968";"0,8073";"0,3930"
"10,8200";"0,8985";"1,2227";"29,9338";"0,8985";"0,8089";"0,3939"
"10,8400";"0,9001";"1,2243";"29,9717";"0,9001";"0,8104";"0,3947"
"10,8600";"0,9018";"1,2256";"30,0035";"0,9018";"0,8120";"0,3955"
"10,8800";"0,9034";"1,2268";"30,0328";"0,9034";"0,8135";"0,3964"
"10,9000";"0,9051";"1,2284";"30,0722";"0,9051";"0,8151";"0,3972"
"10,9200";"0,9068";"1,2299";"30,1102";"0,9068";"0,8167";"0,3981"
"10,9400";"0,9085";"1,2312";"30,1420";"0,9085";"0,8182";"0,3990"
"10,9600";"0,9101";"1,2326";"30,1749";"0,9101";"0,8198";"0,3998"
"10,9800";"0,9119";"1,2342";"30,2158";"0,9118";"0,8214";"0,4006"
"11,0000";"0,9135";"1,2357";"30,2522";"0,9135";"0,8230";"0,4015"
"11,0200";"0,9152";"1,2372";"30,2897";"0,9152";"0,8246";"0,4024"
"11,0400";"0,9169";"1,2388";"30,3268";"0,9169";"0,8262";"0,4033"
"11,0600";"0,9186";"1,2403";"30,3635";"0,9186";"0,8277";"0,4041"
"11,0800";"0,9202";"1,2415";"30,3931";"0,9202";"0,8292";"0,4049"
"11,1000";"0,9218";"1,2429";"30,4271";"0,9218";"0,8308";"0,4057"
"11,1200";"0,9234";"1,2441";"30,4578";"0,9234";"0,8323";"0,4065"
"11,1400";"0,9250";"1,2457";"30,4966";"0,9250";"0,8338";"0,4073"
"11,1600";"0,9268";"1,2469";"30,5266";"0,9268";"0,8354";"0,4081"
"11,1800";"0,9284";"1,2481";"30,5555";"0,9284";"0,8370";"0,4090"
"11,2000";"0,9301";"1,2496";"30,5925";"0,9301";"0,8386";"0,4098"
"11,2200";"0,9317";"1,2511";"30,6289";"0,9317";"0,8401";"0,4107"
"11,2400";"0,9333";"1,2525";"30,6630";"0,9333";"0,8416";"0,4115"
"11,2600";"0,9350";"1,2539";"30,6971";"0,9350";"0,8432";"0,4123"
"11,2800";"0,9367";"1,2552";"30,7282";"0,9367";"0,8448";"0,4132"
"11,3000";"0,9383";"1,2565";"30,7605";"0,9383";"0,8464";"0,4141"
"11,3200";"0,9400";"1,2578";"30,7930";"0,9400";"0,8480";"0,4150"
"11,3400";"0,9417";"1,2593";"30,8308";"0,9417";"0,8496";"0,4160"
"11,3600";"0,9434";"1,2610";"30,8717";"0,9434";"0,8511";"0,4169"
"11,3800";"0,9451";"1,2623";"30,9029";"0,9451";"0,8528";"0,4177"
"11,4000";"0,9468";"1,2637";"30,9376";"0,9468";"0,8544";"0,4187"
"11,4200";"0,9484";"1,2650";"30,9703";"0,9484";"0,8558";"0,4195"
"11,4400";"0,9501";"1,2664";"31,0038";"0,9501";"0,8574";"0,4203"
"11,4600";"0,9517";"1,2678";"31,0370";"0,9517";"0,8590";"0,4212"
"11,4800";"0,9534";"1,2693";"31,0735";"0,9534";"0,8605";"0,4220"
"11,5000";"0,9551";"1,2707";"31,1094";"0,9551";"0,8622";"0,4229"
"11,5200";"0,9568";"1,2722";"31,1450";"0,9568";"0,8638";"0,4238"
"11,5400";"0,9584";"1,2736";"31,1789";"0,9584";"0,8653";"0,4246"
"11,5600";"0,9602";"1,2748";"31,2087";"0,9602";"0,8669";"0,4255"
"11,5800";"0,9618";"1,2760";"31,2375";"0,9618";"0,8685";"0,4265"
"11,6000";"0,9634";"1,2774";"31,2730";"0,9634";"0,8700";"0,4275"
"11,6200";"0,9652";"1,2788";"31,3080";"0,9652";"0,8717";"0,4284"
"11,6400";"0,9669";"1,2802";"31,3422";"0,9669";"0,8733";"0,4293"
"11,6600";"0,9685";"1,2814";"31,3700";"0,9685";"0,8749";"0,4301"
"11,6800";"0,9702";"1,2828";"31,4053";"0,9702";"0,8765";"0,4310"
"11,7000";"0,9718";"1,2843";"31,4408";"0,9718";"0,8780";"0,4318"
"11,7200";"0,9735";"1,2856";"31,4734";"0,9735";"0,8796";"0,4326"
"11,7400";"0,9752";"1,2869";"31,5064";"0,9752";"0,8812";"0,4335"
"11,7600";"0,9769";"1,2883";"31,5386";"0,9769";"0,8828";"0,4344"
"11,7800";"0,9785";"1,2896";"31,5718";"0,9785";"0,8843";"0,4352"
"11,8000";"0,9801";"1,2908";"31,5998";"0,9801";"0,8859";"0,4361"
"11,8200";"0,9817";"1,2920";"31,6304";"0,9817";"0,8874";"0,4369"
"11,8400";"0,9834";"1,2933";"31,6611";"0,9834";"0,8890";"0,4378"
"11,8600";"0,9851";"1,2947";"31,6971";"0,9851";"0,8907";"0,4387"
"11,8800";"0,9867";"1,2961";"31,7312";"0,9867";"0,8922";"0,4396"
"11,9000";"0,9884";"1,2974";"31,7620";"0,9884";"0,8938";"0,4404"
"11,9200";"0,9901";"1,2987";"31,7949";"0,9901";"0,8954";"0,4413"
"11,9400";"0,9916";"1,3000";"31,8268";"0,9916";"0,8969";"0,4422"
"11,9600";"0,9933";"1,3014";"31,8593";"0,9933";"0,8985";"0,4431"
"11,9800";"0,9950";"1,3026";"31,8894";"0,9950";"0,9001";"0,4440"
"12,0000";"0,9966";"1,3037";"31,9173";"0,9966";"0,9016";"0,4448"
"12,0200";"0,9983";"1,3050";"31,9472";"0,9983";"0,9032";"0,4457"
"12,0400";"1,0000";"1,3063";"31,9801";"1,0000";"0,9048";"0,4467"
"12,0600";"1,0017";"1,3078";"32,0169";"1,0017";"0,9064";"0,4476"
"12,0800";"1,0034";"1,3091";"32,0493";"1,0034";"0,9081";"0,4484"
"12,1000";"1,0051";"1,3105";"32,0821";"1,0051";"0,9097";"0,4493"
"12,1200";"1,0067";"1,3118";"32,1149";"1,0067";"0,9112";"0,4502"
"12,1400";"1,0084";"1,3131";"32,1468";"1,0084";"0,9128";"0,4511"
"12,1600";"1,0100";"1,3143";"32,1771";"1,0100";"0,9144";"0,4520"
"12,1800";"1,0117";"1,3156";"32,2089";"1,0117";"0,9160";"0,4529"
"12,2000";"1,0134";"1,3170";"32,2410";"1,0134";"0,9176";"0,4538"
"12,2200";"1,0151";"1,3183";"32,2730";"1,0151";"0,9193";"0,4547"
"12,2400";"1,0168";"1,3196";"32,3060";"1,0168";"0,9208";"0,4555"
"12,2600";"1,0185";"1,3208";"32,3358";"1,0185";"0,9224";"0,4564"
"12,2800";"1,0201";"1,3221";"32,3665";"1,0201";"0,9240";"0,4573"
"12,3000";"1,0217";"1,3234";"32,3982";"1,0217";"0,9256";"0,4581"
"12,3200";"1,0235";"1,3247";"32,4306";"1,0235";"0,9272";"0,4590"
"12,3400";"1,0251";"1,3260";"32,4625";"1,0251";"0,9288";"0,4598"
"12,3600";"1,0268";"1,3273";"32,4935";"1,0268";"0,9304";"0,4607"
"12,3800";"1,0285";"1,3285";"32,5229";"1,0285";"0,9320";"0,4616"
"12,4000";"1,0301";"1,3298";"32,5547";"1,0301";"0,9336";"0,4625"
"12,4200";"1,0319";"1,3311";"32,5880";"1,0319";"0,9353";"0,4633"
"12,4400";"1,0336";"1,3324";"32,6191";"1,0336";"0,9369";"0,4642"
"12,4600";"1,0352";"1,3337";"32,6511";"1,0352";"0,9385";"0,4650"
"12,4800";"1,0369";"1,3349";"32,6807";"1,0369";"0,9400";"0,4657"
"12,5000";"1,0385";"1,3360";"32,7065";"1,0385";"0,9416";"0,4666"
"12,5200";"1,0401";"1,3370";"32,7324";"1,0401";"0,9431";"0,4675"
"12,5400";"1,0418";"1,3383";"32,7634";"1,0418";"0,9447";"0,4684"
"12,5600";"1,0435";"1,3396";"32,7961";"1,0435";"0,9464";"0,4694"
"12,5800";"1,0451";"1,3407";"32,8224";"1,0451";"0,9479";"0,4702"
"12,6000";"1,0467";"1,3418";"32,8499";"1,0467";"0,9495";"0,4711"
"12,6200";"1,0484";"1,3431";"32,8814";"1,0484";"0,9511";"0,4719"
"12,6400";"1,0500";"1,3441";"32,9064";"1,0500";"0,9526";"0,4728"
"12,6600";"1,0517";"1,3455";"32,9394";"1,0517";"0,9542";"0,4737"
"12,6800";"1,0534";"1,3467";"32,9701";"1,0534";"0,9558";"0,4747"
"12,7000";"1,0550";"1,3479";"32,9995";"1,0550";"0,9574";"0,4756"
"12,7200";"1,0567";"1,3493";"33,0330";"1,0567";"0,9591";"0,4765"
"12,7400";"1,0584";"1,3507";"33,0661";"1,0584";"0,9607";"0,4774"
"12,7600";"1,0600";"1,3520";"33,0982";"1,0600";"0,9622";"0,4783"
"12,7800";"1,0618";"1,3533";"33,1302";"1,0618";"0,9639";"0,4793"
"12,8000";"1,0634";"1,3543";"33,1543";"1,0634";"0,9655";"0,4801"
"12,8200";"1,0651";"1,3554";"33,1828";"1,0651";"0,9671";"0,4810"
"12,8400";"1,0668";"1,3567";"33,2144";"1,0668";"0,9687";"0,4819"
"12,8600";"1,0684";"1,3578";"33,2403";"1,0684";"0,9703";"0,4827"
