Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
"6,4200";"0,5317";"0,7863";"19,2391";"0,5317";"0,4787";"0,2556"
"6,4400";"0,5334";"0,7883";"19,2881";"0,5334";"0,4803";"0,2563"
"6,4600";"0,5351";"0,7905";"19,3422";"0,5351";"0,4818";"0,2573"
"6,4800";"0,5368";"0,7926";"19,3950";"0,5368";"0,4834";"0,2582"
"6,5000";"0,5385";"0,7946";"19,4430";"0,5385";"0,4849";"0,2593"
"6,5200";"0,5401";"0,7966";"19,4911";"0,5401";"0,4864";"0,2603"
"6,5400";"0,5418";"0,7987";"19,5423";"0,5418";"0,4879";"0,2611"
"6,5600";"0,5434";"0,8007";"19,5919";"0,5434";"0,4894";"0,2623"
"6,5800";"0,5451";"0,8025";"19,6357";"0,5451";"0,4909";"0,2630"
"6,6000";"0,5468";"0,8047";"19,6909";"0,5468";"0,4925";"0,2639"
"6,6200";"0,5485";"0,8068";"19,7411";"0,5485";"0,4940";"0,2647"
"6,6400";"0,5502";"0,8087";"19,7878";"0,5502";"0,4955";"0,2654"
"6,6600";"0,5519";"0,8107";"19,8364";"0,5519";"0,4971";"0,2662"
"6,6800";"0,5535";"0,8126";"19,8834";"0,5535";"0,4986";"0,2669"
"6,7000";"0,5551";"0,8147";"19,9346";"0,5551";"0,5001";"0,2676"
"6,7200";"0,5569";"0,8167";"19,9845";"0,5569";"0,5017";"0,2684"
"6,7400";"0,5585";"0,8186";"20,0292";"0,5585";"0,5032";"0,2692"
"6,7600";"0,5602";"0,8207";"20,0816";"0,5602";"0,5047";"0,2703"
"6,7800";"0,5619";"0,8228";"20,1322";"0,5619";"0,5063";"0,2712"
"6,8000";"0,5635";"0,8247";"20,1801";"0,5635";"0,5078";"0,2720"
"6,8200";"0,5652";"0,8268";"20,2311";"0,5652";"0,5094";"0,2729"
"6,8400";"0,5670";"0,8288";"20,2796";"0,5670";"0,5110";"0,2736"
"6,8600";"0,5686";"0,8306";"20,3243";"0,5686";"0,5124";"0,2744"
"6,8800";"0,5702";"0,8326";"20,3722";"0,5702";"0,5139";"0,2752"
"6,9000";"0,5719";"0,8345";"20,4198";"0,5719";"0,5155";"0,2763"
"6,9200";"0,5735";"0,8366";"20,4698";"0,5735";"0,5169";"0,2773"
"6,9400";"0,5751";"0,8386";"20,5192";"0,5751";"0,5184";"0,2783"
"6,9600";"0,5768";"0,8404";"20,5646";"0,5768";"0,5200";"0,2792"
"6,9800";"0,5784";"0,8422";"20,6073";"0,5784";"0,5215";"0,2798"
"7,0000";"0,5801";"0,8440";"20,6529";"0,5801";"0,5230";"0,2806"
"7,0200";"0,5817";"0,8460";"20,7007";"0,5817";"0,5245";"0,2814"
"7,0400";"0,5833";"0,8478";"20,7458";"0,5833";"0,5260";"0,2823"
"7,0600";"0,5850";"0,8498";"20,7929";"0,5850";"0,5275";"0,2832"
"7,0800";"0,5867";"0,8517";"20,8413";"0,5867";"0,5291";"0,2840"
"7,1000";"0,5884";"0,8538";"20,8905";"0,5884";"0,5306";"0,2846"
"7,1200";"0,5901";"0,8558";"20,9394";"0,5901";"0,5321";"0,2853"
"7,1400";"0,5918";"0,8577";"20,9861";"0,5918";"0,5337";"0,2861"
"7,1600";"0,5934";"0,8597";"21,0359";"0,5934";"0,5352";"0,2869"
"7,1800";"0,5952";"0,8616";"21,0835";"0,5952";"0,5368";"0,2878"
"7,2000";"0,5968";"0,8636";"21,1314";"0,5968";"0,5383";"0,2888"
"7,2200";"0,5985";"0,8654";"21,1755";"0,5985";"0,5398";"0,2896"
"7,2400";"0,6001";"0,8672";"21,2201";"0,6001";"0,5414";"0,2904"
"7,2600";"0,6018";"0,8690";"21,2646";"0,6018";"0,5429";"0,2912"
"7,2800";"0,6034";"0,8711";"21,3143";"0,6034";"0,5444";"0,2920"
"7,3000";"0,6051";"0,8731";"21,3639";"0,6051";"0,5460";"0,2928"
"7,3200";"0,6068";"0,8749";"21,4078";"0,6068";"0,5475";"0,2936"
"7,3400";"0,6085";"0,8767";"21,4528";"0,6085";"0,5490";"0,2942"
"7,3600";"0,6102";"0,8786";"21,4973";"0,6102";"0,5506";"0,2950"
"7,3800";"0,6118";"0,8803";"21,5390";"0,6118";"0,5521";"0,2957"
"7,4000";"0,6135";"0,8823";"21,5883";"0,6135";"0,5536";"0,2965"
"7,4200";"0,6153";"0,8845";"21,6422";"0,6153";"0,5552";"0,2974"
"7,4400";"0,6169";"0,8864";"21,6889";"0,6169";"0,5567";"0,2983"
"7,4600";"0,6185";"0,8882";"21,7333";"0,6185";"0,5583";"0,2991"
"7,4800";"0,6202";"0,8901";"21,7787";"0,6202";"0,5598";"0,2999"
"7,5000";"0,6219";"0,8918";"21,8226";"0,6219";"0,5613";"0,3008"
"7,5200";"0,6236";"0,8937";"21,8687";"0,6236";"0,5629";"0,3019"
"7,5400";"0,6253";"0,8955";"21,9128";"0,6253";"0,5645";"0,3032"
"7,5600";"0,6269";"0,8974";"21,9576";"0,6269";"0,5660";"0,3044"
"7,5800";"0,6285";"0,8993";"22,0061";"0,6285";"0,5675";"0,3053"
"7,6000";"0,6302";"0,9011";"22,0487";"0,6302";"0,5690";"0,3063"
"7,6200";"0,6318";"0,9028";"22,0909";"0,6317";"0,5704";"0,3072"
"7,6400";"0,6335";"0,9048";"22,1397";"0,6335";"0,5720";"0,3081"
"7,6600";"0,6352";"0,9066";"22,1842";"0,6351";"0,5736";"0,3090"
"7,6800";"0,6368";"0,9083";"22,2252";"0,6368";"0,5751";"0,3097"
"7,7000";"0,6385";"0,9102";"22,2710";"0,6385";"0,5767";"0,3102"
"7,7200";"0,6401";"0,9119";"22,3141";"0,6401";"0,5781";"0,3107"
"7,7400";"0,6417";"0,9137";"22,3581";"0,6417";"0,5796";"0,3115"
"7,7600";"0,6434";"0,9155";"22,4019";"0,6434";"0,5812";"0,3123"
"7,7800";"0,6451";"0,9174";"22,4482";"0,6451";"0,5827";"0,3131"
"7,8000";"0,6467";"0,9191";"22,4898";"0,6467";"0,5843";"0,3139"
"7,8200";"0,6484";"0,9209";"22,5332";"0,6484";"0,5859";"0,3148"
"7,8400";"0,6501";"0,9227";"22,5776";"0,6501";"0,5874";"0,3158"
"7,8600";"0,6517";"0,9246";"22,6252";"0,6517";"0,5889";"0,3166"
"7,8800";"0,6535";"0,9267";"22,6754";"0,6535";"0,5905";"0,3175"
"7,9000";"0,6551";"0,9287";"22,7243";"0,6551";"0,5921";"0,3185"
"7,9200";"0,6568";"0,9304";"22,7656";"0,6568";"0,5936";"0,3193"
"7,9400";"0,6584";"0,9320";"22,8055";"0,6584";"0,5951";"0,3204"
"7,9600";"0,6601";"0,9337";"22,8470";"0,6601";"0,5967";"0,3212"
"7,9800";"0,6618";"0,9355";"22,8918";"0,6618";"0,5982";"0,3222"
"8,0000";"0,6635";"0,9376";"22,9425";"0,6635";"0,5999";"0,3233"
"8,0200";"0,6652";"0,9393";"22,9850";"0,6652";"0,6014";"0,3243"
"8,0400";"0,6668";"0,9411";"23,0280";"0,6668";"0,6029";"0,3254"
"8,0600";"0,6685";"0,9429";"23,0714";"0,6685";"0,6045";"0,3264"
"8,0800";"0,6702";"0,9446";"23,1141";"0,6702";"0,6060";"0,3273"
"8,1000";"0,6719";"0,9465";"23,1599";"0,6719";"0,6076";"0,3283"
"8,1200";"0,6736";"0,9482";"23,2021";"0,6736";"0,6092";"0,3292"
"8,1400";"0,6752";"0,9500";"23,2456";"0,6752";"0,6107";"0,3301"
"8,1600";"0,6768";"0,9518";"23,2889";"0,6768";"0,6122";"0,3309"
"8,1800";"0,6785";"0,9535";"23,3309";"0,6785";"0,6138";"0,3316"
"8,2000";"0,6802";"0,9552";"23,3732";"0,6802";"0,6153";"0,3324"
"8,2200";"0,6819";"0,9572";"23,4206";"0,6819";"0,6169";"0,3332"
"8,2400";"0,6836";"0,9590";"23,4659";"0,6836";"0,6185";"0,3343"
"8,2600";"0,6852";"0,9607";"23,5070";"0,6852";"0,6200";"0,3353"
"8,2800";"0,6869";"0,9624";"23,5482";"0,6869";"0,6216";"0,3363"
"8,3000";"0,6885";"0,9638";"23,5830";"0,6885";"0,6231";"0,3371"
"8,3200";"0,6901";"0,9655";"23,6256";"0,6901";"0,6245";"0,3379"
"8,3400";"0,6918";"0,9674";"23,6718";"0,6918";"0,6261";"0,3387"
"8,3600";"0,6935";"0,9691";"23,7122";"0,6935";"0,6277";"0,3395"
"8,3800";"0,6951";"0,9707";"23,7532";"0,6951";"0,6292";"0,3405"
"8,4000";"0,6968";"0,9724";"23,7942";"0,6968";"0,6308";"0,3415"
"8,4200";"0,6984";"0,9740";"23,8331";"0,6984";"0,6322";"0,3423"
"8,4400";"0,7000";"0,9758";"23,8756";"0,7000";"0,6337";"0,3429"
"8,4600";"0,7017";"0,9774";"23,9167";"0,7017";"0,6353";"0,3434"
"8,4800";"0,7034";"0,9793";"23,9618";"0,7034";"0,6369";"0,3439"
"8,5000";"0,7050";"0,9809";"24,0017";"0,7050";"0,6384";"0,3446"
"8,5200";"0,7067";"0,9827";"24,0448";"0,7067";"0,6400";"0,3458"
"8,5400";"0,7084";"0,9843";"24,0857";"0,7084";"0,6415";"0,3469"
"8,5600";"0,7101";"0,9862";"24,1312";"0,7101";"0,6431";"0,3480"
"8,5800";"0,7119";"0,9880";"24,1749";"0,7119";"0,6447";"0,3490"
"8,6000";"0,7135";"0,9896";"24,2144";"0,7135";"0,6462";"0,3499"
"8,6200";"0,7151";"0,9913";"24,2553";"0,7151";"0,6478";"0,3505"
"8,6400";"0,7168";"0,9930";"24,2980";"0,7168";"0,6493";"0,3512"
"8,6600";"0,7184";"0,9945";"24,3357";"0,7184";"0,6508";"0,3520"
"8,6800";"0,7201";"0,9963";"24,3773";"0,7201";"0,6524";"0,3529"
"8,7000";"0,7219";"0,9980";"24,4204";"0,7219";"0,6541";"0,3539"
"8,7200";"0,7235";"0,9998";"24,4651";"0,7235";"0,6556";"0,3548"
"8,7400";"0,7251";"1,0018";"24,5119";"0,7251";"0,6571";"0,3558"
"8,7600";"0,7268";"1,0033";"24,5498";"0,7268";"0,6587";"0,3566"
"8,7800";"0,7285";"1,0048";"24,5876";"0,7285";"0,6602";"0,3574"
"8,8000";"0,7302";"1,0065";"24,6286";"0,7302";"0,6618";"0,3579"
"8,8200";"0,7319";"1,0081";"24,6666";"0,7319";"0,6634";"0,3587"
"8,8400";"0,7335";"1,0096";"24,7037";"0,7335";"0,6650";"0,3593"
"8,8600";"0,7352";"1,0114";"24,7484";"0,7352";"0,6666";"0,3603"
"8,8800";"0,7369";"1,0133";"24,7952";"0,7369";"0,6681";"0,3614"
"8,9000";"0,7385";"1,0149";"24,8348";"0,7385";"0,6697";"0,3626"
"8,9200";"0,7403";"1,0165";"24,8737";"0,7403";"0,6713";"0,3638"
"8,9400";"0,7420";"1,0180";"24,9106";"0,7420";"0,6729";"0,3649"
"8,9600";"0,7436";"1,0197";"24,9508";"0,7436";"0,6744";"0,3658"
"8,9800";"0,7452";"1,0214";"24,9917";"0,7452";"0,6760";"0,3669"
"9,0000";"0,7468";"1,0228";"25,0263";"0,7468";"0,6775";"0,3675"
"9,0200";"0,7484";"1,0244";"25,0666";"0,7484";"0,6789";"0,3682"
"9,0400";"0,7501";"1,0264";"25,1148";"0,7501";"0,6805";"0,3692"
"9,0600";"0,7518";"1,0280";"25,1532";"0,7518";"0,6821";"0,3703"
"9,0800";"0,7534";"1,0293";"25,1870";"0,7534";"0,6836";"0,3715"
"9,1000";"0,7551";"1,0309";"25,2251";"0,7551";"0,6852";"0,3725"
"9,1200";"0,7567";"1,0325";"25,2642";"0,7567";"0,6867";"0,3734"
"9,1400";"0,7584";"1,0340";"25,2998";"0,7583";"0,6883";"0,3742"
"9,1600";"0,7601";"1,0357";"25,3432";"0,7601";"0,6899";"0,3752"
"9,1800";"0,7617";"1,0373";"25,3827";"0,7617";"0,6914";"0,3760"
"9,2000";"0,7634";"1,0391";"25,4249";"0,7634";"0,6930";"0,3768"
"9,2200";"0,7651";"1,0408";"25,4666";"0,7651";"0,6946";"0,3775"
"9,2400";"0,7667";"1,0423";"25,5049";"0,7667";"0,6961";"0,3784"
"9,2600";"0,7684";"1,0440";"25,5450";"0,7684";"0,6977";"0,3792"
"9,2800";"0,7702";"1,0457";"25,5884";"0,7702";"0,6994";"0,3803"
"9,3000";"0,7718";"1,0472";"25,6236";"0,7718";"0,7009";"0,3813"
"9,3200";"0,7734";"1,0487";"25,6601";"0,7734";"0,7024";"0,3824"
"9,3400";"0,7751";"1,0502";"25,6964";"0,7751";"0,7040";"0,3834"
"9,3600";"0,7767";"1,0517";"25,7329";"0,7767";"0,7055";"0,3843"
"9,3800";"0,7784";"1,0534";"25,7745";"0,7784";"0,7071";"0,3851"
"9,4000";"0,7802";"1,0550";"25,8142";"0,7802";"0,7087";"0,3860"
"9,4200";"0,7818";"1,0565";"25,8520";"0,7818";"0,7103";"0,3869"
"9,4400";"0,7835";"1,0581";"25,8910";"0,7835";"0,7119";"0,3878"
"9,4600";"0,7852";"1,0596";"25,9272";"0,7852";"0,7134";"0,3886"
"9,4800";"0,7868";"1,0613";"25,9682";"0,7868";"0,7150";"0,3894"
"9,5000";"0,7885";"1,0630";"26,0099";"0,7885";"0,7166";"0,3901"
"9,5200";"0,7903";"1,0646";"26,0497";"0,7903";"0,7182";"0,3907"
"9,5400";"0,7919";"1,0659";"26,0808";"0,7919";"0,7197";"0,3915"
"9,5600";"0,7936";"1,0675";"26,1206";"0,7936";"0,7213";"0,3924"
"9,5800";"0,7952";"1,0690";"26,1582";"0,7952";"0,7229";"0,3934"
"9,6000";"0,7969";"1,0706";"26,1968";"0,7968";"0,7244";"0,3940"
"9,6200";"0,7986";"1,0723";"26,2382";"0,7986";"0,7261";"0,3948"
"9,6400";"0,8003";"1,0739";"26,2768";"0,8003";"0,7277";"0,3954"
"9,6600";"0,8019";"1,0754";"26,3133";"0,8019";"0,7292";"0,3963"
"9,6800";"0,8035";"1,0768";"26,3490";"0,8035";"0,7308";"0,3973"
"9,7000";"0,8051";"1,0784";"26,3869";"0,8051";"0,7323";"0,3984"
"9,7200";"0,8068";"1,0800";"26,4267";"0,8068";"0,7339";"0,3997"
"9,7400";"0,8085";"1,0814";"26,4608";"0,8085";"0,7355";"0,4009"
"9,7600";"0,8101";"1,0827";"26,4924";"0,8101";"0,7371";"0,4020"
"9,7800";"0,8118";"1,0844";"26,5346";"0,8118";"0,7386";"0,4030"
"9,8000";"0,8135";"1,0860";"26,5723";"0,8135";"0,7402";"0,4040"
"9,8200";"0,8151";"1,0873";"26,6049";"0,8150";"0,7417";"0,4050"
"9,8400";"0,8167";"1,0888";"26,6419";"0,8167";"0,7433";"0,4061"
"9,8600";"0,8184";"1,0906";"26,6854";"0,8184";"0,7449";"0,4070"
"9,8800";"0,8200";"1,0920";"26,7204";"0,8200";"0,7465";"0,4078"
"9,9000";"0,8217";"1,0934";"26,7549";"0,8217";"0,7480";"0,4086"
"9,9200";"0,8234";"1,0950";"26,7926";"0,8234";"0,7496";"0,4094"
"9,9400";"0,8250";"1,0965";"26,8307";"0,8250";"0,7512";"0,4103"
"9,9600";"0,8268";"1,0982";"26,8716";"0,8268";"0,7528";"0,4112"
"9,9800";"0,8285";"1,0996";"26,9069";"0,8285";"0,7545";"0,4123"
"10,0000";"0,8301";"1,1012";"26,9443";"0,8301";"0,7560";"0,4133"
"10,0200";"0,8318";"1,1027";"26,9819";"0,8318";"0,7576";"0,4142"
"10,0400";"0,8335";"1,1042";"27,0185";"0,8335";"0,7592";"0,4151"
"10,0600";"0,8351";"1,1057";"27,0549";"0,8351";"0,7608";"0,4158"
"10,0800";"0,8368";"1,1072";"27,0921";"0,8368";"0,7624";"0,4165"
"10,1000";"0,8385";"1,1085";"27,1249";"0,8385";"0,7640";"0,4172"
"10,1200";"0,8402";"1,1101";"27,1642";"0,8402";"0,7656";"0,4178"
"10,1400";"0,8418";"1,1118";"27,2047";"0,8418";"0,7672";"0,4187"
"10,1600";"0,8435";"1,1131";"27,2358";"0,8435";"0,7688";"0,4196"
"10,1800";"0,8451";"1,1144";"27,2692";"0,8451";"0,7703";"0,4207"
"10,2000";"0,8468";"1,1161";"27,3089";"0,8468";"0,7720";"0,4220"
"10,2200";"0,8485";"1,1176";"27,3465";"0,8485";"0,7736";"0,4230"
"10,2400";"0,8502";"1,1191";"27,3830";"0,8502";"0,7752";"0,4239"
"10,2600";"0,8519";"1,1206";"27,4209";"0,8519";"0,7768";"0,4250"
"10,2800";"0,8535";"1,1219";"27,4528";"0,8535";"0,7784";"0,4257"
"10,3000";"0,8552";"1,1234";"27,4874";"0,8552";"0,7800";"0,4269"
"10,3200";"0,8570";"1,1250";"27,5267";"0,8570";"0,7817";"0,4277"
"10,3400";"0,8586";"1,1264";"27,5621";"0,8586";"0,7832";"0,4284"
"10,3600";"0,8602";"1,1277";"27,5949";"0,8602";"0,7848";"0,4291"
"10,3800";"0,8619";"1,1291";"27,6269";"0,8619";"0,7864";"0,4298"
"10,4000";"0,8635";"1,1305";"27,6634";"0,8635";"0,7879";"0,4306"
"10,4200";"0,8651";"1,1320";"27,7000";"0,8651";"0,7894";"0,4314"
"10,4400";"0,8669";"1,1335";"27,7347";"0,8669";"0,7911";"0,4326"
"10,4600";"0,8685";"1,1349";"27,7697";"0,8685";"0,7927";"0,4336"
"10,4800";"0,8701";"1,1364";"27,8066";"0,8701";"0,7942";"0,4346"
"10,5000";"0,8718";"1,1377";"27,8384";"0,8718";"0,7958";"0,4356"
"10,5200";"0,8734";"1,1389";"27,8685";"0,8734";"0,7973";"0,4364"
"10,5400";"0,8750";"1,1404";"27,9049";"0,8750";"0,7989";"0,4372"
"10,5600";"0,8768";"1,1419";"27,9407";"0,8768";"0,8006";"0,4380"
"10,5800";"0,8784";"1,1432";"27,9720";"0,8784";"0,8021";"0,4386"
"10,6000";"0,8801";"1,1447";"28,0105";"0,8801";"0,8037";"0,4395"
"10,6200";"0,8818";"1,1461";"28,0437";"0,8818";"0,8054";"0,4404"
"10,6400";"0,8834";"1,1477";"28,0833";"0,8834";"0,8069";"0,4412"
"10,6600";"0,8852";"1,1493";"28,1210";"0,8852";"0,8086";"0,4423"
"10,6800";"0,8869";"1,1506";"28,1549";"0,8869";"0,8102";"0,4434"
"10,7000";"0,8885";"1,1520";"28,1872";"0,8885";"0,8118";"0,4446"
"10,7200";"0,8901";"1,1533";"28,2199";"0,8901";"0,8134";"0,4456"
"10,7400";"0,8918";"1,1547";"28,2548";"0,8918";"0,8150";"0,4465"
"10,7600";"0,8934";"1,1561";"28,2885";"0,8934";"0,8165";"0,4475"
"10,7800";"0,8951";"1,1576";"28,3258";"0,8951";"0,8182";"0,4485"
"10,8000";"0,8968";"1,1590";"28,3604";"0,8968";"0,8198";"0,4494"
"10,8200";"0,8985";"1,1605";"28,3967";"0,8985";"0,8214";"0,4503"
"10,8400";"0,9002";"1,1619";"28,4307";"0,9002";"0,8231";"0,4512"
"10,8600";"0,9018";"1,1634";"28,4661";"0,9018";"0,8247";"0,4519"
"10,8800";"0,9035";"1,1646";"28,4977";"0,9035";"0,8263";"0,4526"
"10,9000";"0,9052";"1,1661";"28,5343";"0,9052";"0,8279";"0,4534"
"10,9200";"0,9069";"1,1676";"28,5711";"0,9069";"0,8295";"0,4541"
"10,9400";"0,9085";"1,1688";"28,6001";"0,9085";"0,8311";"0,4551"
"10,9600";"0,9102";"1,1702";"28,6329";"0,9102";"0,8328";"0,4559"
"10,9800";"0,9119";"1,1716";"28,6683";"0,9119";"0,8344";"0,4568"
"11,0000";"0,9136";"1,1730";"28,7019";"0,9136";"0,8360";"0,4579"
"11,0200";"0,9153";"1,1744";"28,7358";"0,9153";"0,8377";"0,4587"
"11,0400";"0,9169";"1,1756";"28,7667";"0,9169";"0,8392";"0,4596"
"11,0600";"0,9186";"1,1768";"28,7947";"0,9186";"0,8408";"0,4605"
"11,0800";"0,9202";"1,1781";"28,8258";"0,9202";"0,8424";"0,4615"
"11,1000";"0,9218";"1,1794";"28,8600";"0,9218";"0,8439";"0,4626"
"11,1200";"0,9234";"1,1809";"28,8954";"0,9234";"0,8455";"0,4637"
"11,1400";"0,9252";"1,1823";"28,9306";"0,9252";"0,8472";"0,4648"
"11,1600";"0,9268";"1,1837";"28,9641";"0,9268";"0,8488";"0,4659"
"11,1800";"0,9285";"1,1851";"28,9973";"0,9285";"0,8504";"0,4669"
"11,2000";"0,9301";"1,1862";"29,0252";"0,9301";"0,8520";"0,4678"
"11,2200";"0,9317";"1,1876";"29,0589";"0,9317";"0,8535";"0,4686"
"11,2400";"0,9334";"1,1891";"29,0969";"0,9334";"0,8551";"0,4694"
"11,2600";"0,9351";"1,1904";"29,1289";"0,9351";"0,8568";"0,4704"
"11,2800";"0,9367";"1,1916";"29,1576";"0,9367";"0,8584";"0,4712"
"11,3000";"0,9384";"1,1929";"29,1900";"0,9384";"0,8600";"0,4720"
"11,3200";"0,9401";"1,1943";"29,2223";"0,9401";"0,8617";"0,4729"
"11,3400";"0,9417";"1,1957";"29,2575";"0,9417";"0,8632";"0,4737"
"11,3600";"0,9435";"1,1971";"29,2924";"0,9435";"0,8649";"0,4745"
"11,3800";"0,9452";"1,1985";"29,3266";"0,9452";"0,8666";"0,4756"
"11,4000";"0,9468";"1,1997";"29,3547";"0,9468";"0,8681";"0,4765"
"11,4200";"0,9484";"1,2008";"29,3826";"0,9484";"0,8698";"0,4775"
"11,4400";"0,9501";"1,2022";"29,4176";"0,9501";"0,8713";"0,4785"
"11,4600";"0,9518";"1,2036";"29,4502";"0,9518";"0,8729";"0,4793"
"11,4800";"0,9535";"1,2050";"29,4862";"0,9535";"0,8747";"0,4803"
"11,5000";"0,9552";"1,2062";"29,5143";"0,9552";"0,8763";"0,4812"
"11,5200";"0,9568";"1,2076";"29,5485";"0,9568";"0,8778";"0,4822"
"11,5400";"0,9585";"1,2089";"29,5807";"0,9585";"0,8795";"0,4832"
"11,5600";"0,9602";"1,2104";"29,6166";"0,9602";"0,8811";"0,4842"
"11,5800";"0,9619";"1,2118";"29,6515";"0,9618";"0,8827";"0,4851"
"11,6000";"0,9636";"1,2130";"29,6804";"0,9636";"0,8844";"0,4860"
"11,6200";"0,9652";"1,2141";"29,7077";"0,9652";"0,8860";"0,4868"
"11,6400";"0,9669";"1,2153";"29,7361";"0,9669";"0,8876";"0,4877"
"11,6600";"0,9685";"1,2165";"29,7664";"0,9685";"0,8892";"0,4886"
"11,6800";"0,9702";"1,2178";"29,7971";"0,9702";"0,8908";"0,4895"
"11,7000";"0,9719";"1,2192";"29,8316";"0,9719";"0,8925";"0,4904"
"11,7200";"0,9736";"1,2206";"29,8669";"0,9736";"0,8942";"0,4913"
"11,7400";"0,9753";"1,2217";"29,8927";"0,9753";"0,8957";"0,4922"
"11,7600";"0,9769";"1,2230";"29,9266";"0,9769";"0,8974";"0,4931"
"11,7800";"0,9786";"1,2243";"29,9586";"0,9786";"0,8990";"0,4941"
"11,8000";"0,9801";"1,2254";"29,9836";"0,9801";"0,9005";"0,4951"
"11,8200";"0,9818";"1,2267";"30,0162";"0,9818";"0,9021";"0,4962"
"11,8400";"0,9835";"1,2281";"30,0494";"0,9835";"0,9038";"0,4972"
"11,8600";"0,9851";"1,2294";"30,0818";"0,9851";"0,9053";"0,4982"
"11,8800";"0,9868";"1,2305";"30,1092";"0,9868";"0,9070";"0,4990"
"11,9000";"0,9885";"1,2316";"30,1368";"0,9885";"0,9086";"0,4999"
"11,9200";"0,9900";"1,2327";"30,1638";"0,9900";"0,9101";"0,5007"
"11,9400";"0,9917";"1,2342";"30,1991";"0,9917";"0,9118";"0,5015"
"11,9600";"0,9934";"1,2355";"30,2327";"0,9934";"0,9134";"0,5023"
"11,9800";"0,9950";"1,2368";"30,2623";"0,9950";"0,9150";"0,5032"
"12,0000";"0,9967";"1,2381";"30,2955";"0,9967";"0,9167";"0,5042"
"12,0200";"0,9984";"1,2394";"30,3267";"0,9984";"0,9183";"0,5051"
"12,0400";"1,0001";"1,2406";"30,3566";"1,0001";"0,9200";"0,5061"
"12,0600";"1,0018";"1,2418";"30,3868";"1,0018";"0,9217";"0,5071"
"12,0800";"1,0035";"1,2431";"30,4170";"1,0035";"0,9233";"0,5081"
"12,1000";"1,0051";"1,2443";"30,4459";"1,0051";"0,9249";"0,5091"
"12,1200";"1,0068";"1,2455";"30,4760";"1,0068";"0,9265";"0,5101"
"12,1400";"1,0084";"1,2466";"30,5028";"1,0084";"0,9281";"0,5110"
"12,1600";"1,0101";"1,2479";"30,5337";"1,0101";"0,9297";"0,5120"
"12,1800";"1,0119";"1,2493";"30,5682";"1,0119";"0,9315";"0,5130"
"12,2000";"1,0135";"1,2507";"30,6028";"1,0135";"0,9331";"0,5137"
"12,2200";"1,0151";"1,2518";"30,6311";"1,0151";"0,9347";"0,5147"
"12,2400";"1,0168";"1,2530";"30,6607";"1,0168";"0,9363";"0,5157"
"12,2600";"1,0185";"1,2542";"30,6880";"1,0185";"0,9379";"0,5166"
"12,2800";"1,0202";"1,2554";"30,7178";"1,0202";"0,9396";"0,5176"
"12,3000";"1,0219";"1,2566";"30,7481";"1,0219";"0,9413";"0,5186"
"12,3200";"1,0235";"1,2580";"30,7810";"1,0235";"0,9429";"0,5195"
"12,3400";"1,0252";"1,2591";"30,8082";"1,0252";"0,9445";"0,5205"
"12,3600";"1,0269";"1,2602";"30,8363";"1,0269";"0,9462";"0,5214"
"12,3800";"1,0285";"1,2615";"30,8678";"1,0285";"0,9478";"0,5223"
"12,4000";"1,0303";"1,2627";"30,8980";"1,0303";"0,9495";"0,5232"
"12,4200";"1,0320";"1,2639";"30,9274";"1,0320";"0,9512";"0,5242"
"12,4400";"1,0336";"1,2650";"30,9534";"1,0336";"0,9528";"0,5250"
"12,4600";"1,0352";"1,2663";"30,9856";"1,0352";"0,9544";"0,5260"
"12,4800";"1,0369";"1,2675";"31,0147";"1,0369";"0,9560";"0,5269"
"12,5000";"1,0384";"1,2687";"31,0443";"1,0384";"0,9575";"0,5277"
"12,5200";"1,0401";"1,2699";"31,0720";"1,0401";"0,9592";"0,5286"
"12,5400";"1,0418";"1,2708";"31,0950";"1,0418";"0,9609";"0,5295"
"12,5600";"1,0434";"1,2720";"31,1241";"1,0434";"0,9625";"0,5305"
"12,5800";"1,0451";"1,2733";"31,1574";"1,0451";"0,9641";"0,5314"
"12,6000";"1,0468";"1,2744";"31,1839";"1,0468";"0,9657";"0,5323"
"12,6200";"1,0484";"1,2755";"31,2110";"1,0484";"0,9673";"0,5331"
"12,6400";"1,0501";"1,2768";"31,2425";"1,0501";"0,9690";"0,5341"
"12,6600";"1,0518";"1,2778";"31,2659";"1,0518";"0,9706";"0,5350"
"12,6800";"1,0534";"1,2792";"31,2997";"1,0534";"0,9722";"0,5360"
"12,7000";"1,0551";"1,2804";"31,3302";"1,0551";"0,9739";"0,5370"
"12,7200";"1,0568";"1,2814";"31,3558";"1,0568";"0,9755";"0,5380"
"12,7400";"1,0584";"1,2826";"31,3837";"1,0584";"0,9772";"0,5390"
"12,7600";"1,0602";"1,2839";"31,4160";"1,0602";"0,9789";"0,5400"
"12,7800";"1,0618";"1,2851";"31,4444";"1,0618";"0,9805";"0,5410"
"12,8000";"1,0634";"1,2861";"31,4687";"1,0634";"0,9821";"0,5420"
"12,8200";"1,0651";"1,2873";"31,4978";"1,0651";"0,9837";"0,5430"
"12,8400";"1,0667";"1,2883";"31,5244";"1,0667";"0,9853";"0,5438"
"12,8600";"1,0684";"1,2895";"31,5518";"1,0684";"0,9870";"0,5448"
