Time,Deslocamento,Força,Tensão à tração,Deformação à tração (Deslocamento),Strain Gauge 1/Axial Strain Ɛyy,Strain Gauge 1/Transverse Strain Ɛxx,Strain Gauge 1/Shear Strain Ɛxy,Strain Gauge 1/Minimum Normal Strain,Strain Gauge 1/Maximum Normal Strain,Strain Gauge 1/Poisson's Ratio -Ɛxx/Ɛyy,Strain Gauge 1/Axial Displacement dy,Strain Gauge 1/Transverse Displacement dx
ms,mm,kN,MPa,%,%,%,%,%,%,,mm,mm
0.00000,0.00000,0.02160,1.09858,0.00000,0.00009,-0.00138,-0.00007,-0.00139,0.00009,0.00000,-0.00105,-0.00125
20.00000,0.00001,0.02179,1.10837,0.00001,0.00056,-0.00238,-0.00012,-0.00238,0.00056,0.00000,-0.00051,0.00010
40.00000,0.00015,0.02253,1.14634,0.00009,0.00132,-0.00164,-0.00009,-0.00164,0.00132,0.00000,0.00244,0.00480
60.00000,0.00061,0.02609,1.32732,0.00035,0.00170,-0.00171,-0.00010,-0.00172,0.00170,0.00000,0.00272,0.00461
80.00000,0.00123,0.03264,1.66066,0.00070,0.00207,-0.00178,-0.00011,-0.00179,0.00208,0.00000,0.00300,0.00443
100.00000,0.00188,0.04108,2.08964,0.00107,0.00245,-0.00186,-0.00013,-0.00186,0.00245,0.00000,0.00328,0.00425
120.00000,0.00255,0.05041,2.56432,0.00146,0.00283,-0.00193,-0.00014,-0.00193,0.00283,0.00000,0.00355,0.00406
140.00000,0.00324,0.05968,3.03608,0.00185,0.00320,-0.00200,-0.00015,-0.00200,0.00321,0.00000,0.00383,0.00388
160.00000,0.00394,0.06893,3.50665,0.00225,0.00358,-0.00207,-0.00016,-0.00208,0.00359,0.00000,0.00411,0.00369
180.00000,0.00463,0.07792,3.96380,0.00265,0.00396,-0.00214,-0.00017,-0.00215,0.00396,0.00000,0.00439,0.00351
200.00000,0.00530,0.08678,4.41447,0.00303,0.00434,-0.00222,-0.00018,-0.00222,0.00434,0.00000,0.00467,0.00333
220.00000,0.00592,0.09491,4.82830,0.00338,0.00471,-0.00229,-0.00019,-0.00229,0.00472,0.00000,0.00495,0.00314
240.00000,0.00653,0.10268,5.22347,0.00373,0.00509,-0.00236,-0.00020,-0.00237,0.00510,0.00000,0.00522,0.00296
260.00000,0.00716,0.11066,5.62935,0.00409,0.00547,-0.00243,-0.00021,-0.00244,0.00547,0.00000,0.00550,0.00277
280.00000,0.00783,0.11903,6.05504,0.00447,0.00584,-0.00250,-0.00022,-0.00251,0.00585,0.00000,0.00578,0.00259
300.00000,0.00855,0.12839,6.53102,0.00488,0.00622,-0.00258,-0.00024,-0.00258,0.00623,0.00000,0.00606,0.00241
320.00000,0.00927,0.13786,7.01320,0.00530,0.00660,-0.00265,-0.00025,-0.00266,0.00660,0.00000,0.00634,0.00222
340.00000,0.00996,0.14653,7.45404,0.00569,0.00697,-0.00272,-0.00026,-0.00273,0.00698,0.00000,0.00661,0.00204
360.00000,0.01059,0.15455,7.86225,0.00605,0.00735,-0.00279,-0.00027,-0.00280,0.00736,0.00000,0.00689,0.00185
380.00000,0.01121,0.16228,8.25537,0.00641,0.00773,-0.00286,-0.00028,-0.00287,0.00774,0.00000,0.00717,0.00167
400.00000,0.01184,0.17028,8.66209,0.00677,0.00811,-0.00294,-0.00029,-0.00294,0.00811,0.00000,0.00745,0.00149
420.00000,0.01251,0.17869,9.08980,0.00715,0.00848,-0.00301,-0.00030,-0.00302,0.00849,0.00000,0.00773,0.00130
440.00000,0.01322,0.18784,9.55563,0.00756,0.00886,-0.00308,-0.00031,-0.00309,0.00887,0.00000,0.00801,0.00112
460.00000,0.01395,0.19695,10.01868,0.00797,0.00924,-0.00315,-0.00032,-0.00316,0.00925,0.00000,0.00828,0.00093
480.00000,0.01464,0.20558,10.45786,0.00836,0.00961,-0.00322,-0.00034,-0.00323,0.00962,0.00000,0.00856,0.00075
500.00000,0.01527,0.21358,10.86506,0.00873,0.00999,-0.00330,-0.00035,-0.00331,0.01000,0.00000,0.00884,0.00057
520.00000,0.01587,0.22127,11.25627,0.00907,0.01037,-0.00337,-0.00036,-0.00338,0.01038,0.00000,0.00912,0.00038
540.00000,0.01647,0.22868,11.63324,0.00941,0.01075,-0.00344,-0.00037,-0.00345,0.01075,0.00000,0.00940,0.00020
560.00000,0.01711,0.23685,12.04877,0.00978,0.01112,-0.00351,-0.00038,-0.00352,0.01113,0.00000,0.00967,0.00001
580.00000,0.01781,0.24572,12.49996,0.01018,0.01150,-0.00359,-0.00039,-0.00360,0.01151,0.00000,0.00995,-0.00017
600.00000,0.01855,0.25504,12.97408,0.01060,0.01188,-0.00366,-0.00040,-0.00367,0.01189,0.00000,0.01023,-0.00035
620.00000,0.01929,0.26420,13.44020,0.01102,0.01225,-0.00373,-0.00041,-0.00374,0.01226,0.00000,0.01051,-0.00054
640.00000,0.01996,0.27265,13.86979,0.01141,0.01263,-0.00380,-0.00042,-0.00381,0.01264,0.00000,0.01079,-0.00072
660.00000,0.02058,0.28052,14.26994,0.01176,0.01301,-0.00387,-0.00044,-0.00388,0.01302,0.00000,0.01106,-0.00091
680.00000,0.02119,0.28798,14.64983,0.01211,0.01338,-0.00395,-0.00045,-0.00396,0.01340,0.00000,0.01134,-0.00109
700.00000,0.02182,0.29578,15.04650,0.01247,0.01376,-0.00402,-0.00046,-0.00403,0.01377,0.00000,0.01162,-0.00127
720.00000,0.02251,0.30435,15.48235,0.01286,0.01414,-0.00409,-0.00047,-0.00410,0.01415,0.00000,0.01190,-0.00146
740.00000,0.02323,0.31350,15.94784,0.01328,0.01452,-0.00416,-0.00048,-0.00417,0.01453,0.00000,0.01218,-0.00164
760.00000,0.02396,0.32244,16.40271,0.01369,0.01489,-0.00423,-0.00049,-0.00425,0.01490,0.00000,0.01246,-0.00183
780.00000,0.02464,0.33101,16.83881,0.01408,0.01527,-0.00431,-0.00050,-0.00432,0.01528,0.00000,0.01273,-0.00201
800.00000,0.02527,0.33886,17.23790,0.01444,0.01565,-0.00438,-0.00051,-0.00439,0.01566,0.00000,0.01301,-0.00219
820.00000,0.02589,0.34649,17.62623,0.01479,0.01602,-0.00445,-0.00052,-0.00446,0.01604,0.00000,0.01329,-0.00238
840.00000,0.02653,0.35450,18.03358,0.01516,0.01640,-0.00452,-0.00054,-0.00454,0.01641,0.00000,0.01357,-0.00256
860.00000,0.02721,0.36305,18.46853,0.01555,0.01678,-0.00459,-0.00055,-0.00461,0.01679,0.00000,0.01385,-0.00275
880.00000,0.02793,0.37205,18.92635,0.01596,0.01715,-0.00467,-0.00056,-0.00468,0.01717,0.00000,0.01412,-0.00293
900.00000,0.02866,0.38129,19.39632,0.01638,0.01753,-0.00474,-0.00057,-0.00475,0.01755,0.00000,0.01440,-0.00311
920.00000,0.02934,0.38980,19.82946,0.01677,0.01791,-0.00481,-0.00058,-0.00482,0.01792,0.00000,0.01468,-0.00330
940.00000,0.02997,0.39722,20.20657,0.01713,0.01829,-0.00488,-0.00059,-0.00490,0.01830,0.00000,0.01496,-0.00348
960.00000,0.03058,0.40497,20.60115,0.01748,0.01866,-0.00495,-0.00060,-0.00497,0.01868,0.00000,0.01524,-0.00367
980.00000,0.03120,0.41264,20.99122,0.01783,0.01904,-0.00503,-0.00061,-0.00504,0.01905,0.00000,0.01552,-0.00385
1000.00000,0.03185,0.42089,21.41100,0.01820,0.01942,-0.00510,-0.00062,-0.00511,0.01943,0.00000,0.01579,-0.00403
1020.00000,0.03254,0.42938,21.84297,0.01860,0.01979,-0.00517,-0.00064,-0.00519,0.01981,0.00000,0.01607,-0.00422
1040.00000,0.03326,0.43829,22.29577,0.01901,0.02017,-0.00524,-0.00065,-0.00526,0.02019,0.00000,0.01635,-0.00440
1060.00000,0.03396,0.44694,22.73595,0.01940,0.02054,-0.00531,-0.00066,-0.00533,0.02056,0.00000,0.01663,-0.00458
1080.00000,0.03461,0.45524,23.15815,0.01978,0.02090,-0.00537,-0.00069,-0.00539,0.02092,0.00000,0.01690,-0.00473
1100.00000,0.03523,0.46299,23.55273,0.02013,0.02126,-0.00543,-0.00072,-0.00545,0.02129,0.00000,0.01717,-0.00489
1120.00000,0.03586,0.47056,23.93764,0.02049,0.02163,-0.00548,-0.00075,-0.00551,0.02165,0.00000,0.01745,-0.00505
1140.00000,0.03653,0.47872,24.35289,0.02087,0.02199,-0.00554,-0.00079,-0.00557,0.02201,0.00000,0.01772,-0.00520
1160.00000,0.03725,0.48773,24.81106,0.02129,0.02235,-0.00560,-0.00082,-0.00562,0.02237,0.00000,0.01799,-0.00536
1180.00000,0.03799,0.49702,25.28348,0.02171,0.02271,-0.00566,-0.00085,-0.00568,0.02274,0.00000,0.01827,-0.00551
1200.00000,0.03870,0.50571,25.72562,0.02212,0.02307,-0.00571,-0.00088,-0.00574,0.02310,0.00000,0.01854,-0.00567
1220.00000,0.03936,0.51394,26.14432,0.02249,0.02343,-0.00577,-0.00091,-0.00580,0.02346,0.00000,0.01881,-0.00582
1240.00000,0.03998,0.52167,26.53776,0.02284,0.02379,-0.00583,-0.00094,-0.00586,0.02382,0.00000,0.01909,-0.00598
1260.00000,0.04059,0.52892,26.90645,0.02319,0.02415,-0.00589,-0.00097,-0.00592,0.02419,0.00000,0.01936,-0.00613
1280.00000,0.04122,0.53693,27.31362,0.02356,0.02451,-0.00595,-0.00100,-0.00598,0.02455,0.00000,0.01963,-0.00629
1300.00000,0.04191,0.54543,27.74622,0.02395,0.02487,-0.00600,-0.00103,-0.00604,0.02491,0.00000,0.01991,-0.00644
1320.00000,0.04263,0.55443,28.20400,0.02436,0.02523,-0.00606,-0.00106,-0.00610,0.02527,0.00000,0.02018,-0.00660
1340.00000,0.04336,0.56346,28.66366,0.02478,0.02559,-0.00612,-0.00109,-0.00616,0.02564,0.00000,0.02045,-0.00675
1360.00000,0.04405,0.57216,29.10599,0.02517,0.02596,-0.00618,-0.00112,-0.00622,0.02600,0.00000,0.02072,-0.00691
1380.00000,0.04469,0.58005,29.50727,0.02554,0.02632,-0.00624,-0.00116,-0.00628,0.02636,0.00000,0.02100,-0.00707
1400.00000,0.04529,0.58744,29.88337,0.02588,0.02668,-0.00629,-0.00119,-0.00634,0.02672,0.00000,0.02127,-0.00722
1420.00000,0.04593,0.59501,30.26854,0.02625,0.02704,-0.00635,-0.00122,-0.00640,0.02709,0.00000,0.02154,-0.00738
1440.00000,0.04661,0.60338,30.69400,0.02663,0.02740,-0.00641,-0.00125,-0.00646,0.02745,0.00000,0.02182,-0.00753
1460.00000,0.04733,0.61240,31.15302,0.02704,0.02776,-0.00647,-0.00128,-0.00652,0.02781,0.00000,0.02209,-0.00769
1480.00000,0.04805,0.62140,31.61109,0.02746,0.02812,-0.00652,-0.00131,-0.00658,0.02817,0.00000,0.02236,-0.00784
1500.00000,0.04873,0.62978,32.03725,0.02785,0.02848,-0.00658,-0.00134,-0.00664,0.02854,0.00000,0.02264,-0.00800
1520.00000,0.04935,0.63729,32.41894,0.02820,0.02884,-0.00664,-0.00137,-0.00670,0.02890,0.00000,0.02291,-0.00815
1540.00000,0.04996,0.64465,32.79354,0.02855,0.02920,-0.00670,-0.00140,-0.00676,0.02926,0.00000,0.02318,-0.00831
1560.00000,0.05057,0.65219,33.17711,0.02890,0.02956,-0.00676,-0.00143,-0.00682,0.02962,0.00000,0.02346,-0.00846
1580.00000,0.05122,0.66024,33.58674,0.02927,0.02992,-0.00681,-0.00146,-0.00688,0.02999,0.00000,0.02373,-0.00862
1600.00000,0.05193,0.66895,34.02981,0.02967,0.03029,-0.00687,-0.00149,-0.00693,0.03035,0.00000,0.02400,-0.00878
1620.00000,0.05266,0.67814,34.49738,0.03009,0.03065,-0.00693,-0.00152,-0.00699,0.03071,0.00000,0.02428,-0.00893
1640.00000,0.05337,0.68681,34.93844,0.03050,0.03101,-0.00699,-0.00156,-0.00705,0.03107,0.00000,0.02455,-0.00909
1660.00000,0.05403,0.69498,35.35409,0.03087,0.03137,-0.00704,-0.00159,-0.00711,0.03144,0.00000,0.02482,-0.00924
1680.00000,0.05465,0.70263,35.74319,0.03123,0.03173,-0.00710,-0.00162,-0.00717,0.03180,0.00000,0.02510,-0.00940
1700.00000,0.05528,0.71027,36.13190,0.03159,0.03209,-0.00716,-0.00165,-0.00723,0.03216,0.00000,0.02537,-0.00955
1720.00000,0.05594,0.71835,36.54284,0.03197,0.03245,-0.00722,-0.00168,-0.00729,0.03252,0.00000,0.02564,-0.00971
1740.00000,0.05665,0.72703,36.98442,0.03237,0.03281,-0.00728,-0.00171,-0.00735,0.03289,0.00000,0.02592,-0.00986
1760.00000,0.05738,0.73625,37.45336,0.03279,0.03317,-0.00733,-0.00174,-0.00741,0.03325,0.00000,0.02619,-0.01002
1780.00000,0.05808,0.74502,37.89948,0.03319,0.03353,-0.00739,-0.00177,-0.00747,0.03361,0.00000,0.02646,-0.01017
1800.00000,0.05872,0.75302,38.30656,0.03356,0.03389,-0.00745,-0.00180,-0.00753,0.03397,0.00000,0.02674,-0.01033
1820.00000,0.05933,0.76024,38.67393,0.03390,0.03425,-0.00751,-0.00183,-0.00759,0.03434,0.00000,0.02701,-0.01048
1840.00000,0.05994,0.76766,39.05133,0.03425,0.03461,-0.00756,-0.00186,-0.00765,0.03470,0.00000,0.02728,-0.01064
1860.00000,0.06059,0.77559,39.45458,0.03463,0.03498,-0.00762,-0.00189,-0.00771,0.03506,0.00000,0.02756,-0.01080
1880.00000,0.06129,0.78410,39.88752,0.03502,0.03534,-0.00768,-0.00192,-0.00777,0.03542,0.00000,0.02783,-0.01095
1900.00000,0.06201,0.79292,40.33609,0.03543,0.03570,-0.00774,-0.00196,-0.00783,0.03579,0.00000,0.02810,-0.01111
1920.00000,0.06271,0.80153,40.77399,0.03583,0.03606,-0.00780,-0.00199,-0.00789,0.03615,0.00000,0.02838,-0.01126
1940.00000,0.06336,0.80966,41.18780,0.03621,0.03642,-0.00785,-0.00202,-0.00795,0.03651,0.00000,0.02865,-0.01142
1960.00000,0.06397,0.81714,41.56827,0.03655,0.03678,-0.00791,-0.00205,-0.00801,0.03687,0.00000,0.02892,-0.01157
1980.00000,0.06456,0.82417,41.92569,0.03689,0.03714,-0.00797,-0.00208,-0.00807,0.03724,0.00000,0.02920,-0.01173
2000.00000,0.06518,0.83161,42.30421,0.03724,0.03750,-0.00803,-0.00211,-0.00813,0.03760,0.00000,0.02947,-0.01188
2020.00000,0.06584,0.83976,42.71894,0.03762,0.03786,-0.00808,-0.00214,-0.00818,0.03796,0.00000,0.02974,-0.01204
2040.00000,0.06655,0.84847,43.16183,0.03803,0.03822,-0.00814,-0.00217,-0.00824,0.03832,0.00000,0.03001,-0.01219
2060.00000,0.06729,0.85754,43.62318,0.03845,0.03858,-0.00820,-0.00220,-0.00830,0.03869,0.00000,0.03029,-0.01235
2080.00000,0.06799,0.86616,44.06170,0.03885,0.03894,-0.00823,-0.00222,-0.00833,0.03905,0.00000,0.03058,-0.01249
2100.00000,0.06864,0.87417,44.46913,0.03922,0.03930,-0.00818,-0.00219,-0.00828,0.03940,0.00000,0.03093,-0.01258
2120.00000,0.06925,0.88173,44.85372,0.03957,0.03965,-0.00813,-0.00217,-0.00823,0.03975,0.00000,0.03129,-0.01267
2140.00000,0.06988,0.88933,45.24067,0.03993,0.04000,-0.00808,-0.00214,-0.00818,0.04010,0.00000,0.03164,-0.01276
2160.00000,0.07054,0.89716,45.63897,0.04031,0.04035,-0.00803,-0.00212,-0.00812,0.04045,0.00000,0.03199,-0.01285
2180.00000,0.07124,0.90563,46.06966,0.04071,0.04071,-0.00798,-0.00209,-0.00807,0.04080,0.00000,0.03234,-0.01293
2200.00000,0.07196,0.91454,46.52319,0.04112,0.04106,-0.00793,-0.00207,-0.00802,0.04115,0.00000,0.03270,-0.01302
2220.00000,0.07265,0.92302,46.95424,0.04151,0.04141,-0.00788,-0.00204,-0.00797,0.04150,0.00000,0.03305,-0.01311
2240.00000,0.07329,0.93087,47.35396,0.04188,0.04176,-0.00783,-0.00202,-0.00792,0.04185,0.00000,0.03340,-0.01320
2260.00000,0.07389,0.93806,47.71930,0.04222,0.04212,-0.00778,-0.00199,-0.00786,0.04221,0.00000,0.03375,-0.01329
2280.00000,0.07448,0.94508,48.07644,0.04256,0.04247,-0.00772,-0.00197,-0.00781,0.04256,0.00000,0.03411,-0.01338
2300.00000,0.07510,0.95263,48.46052,0.04292,0.04282,-0.00767,-0.00194,-0.00776,0.04291,0.00000,0.03446,-0.01347
2320.00000,0.07578,0.96080,48.87605,0.04330,0.04318,-0.00762,-0.00192,-0.00771,0.04326,0.00000,0.03481,-0.01356
2340.00000,0.07651,0.96978,49.33313,0.04372,0.04353,-0.00757,-0.00189,-0.00765,0.04361,0.00000,0.03517,-0.01365
2360.00000,0.07724,0.97886,49.79492,0.04414,0.04388,-0.00752,-0.00187,-0.00760,0.04396,0.00000,0.03552,-0.01374
2380.00000,0.07792,0.98703,50.21060,0.04452,0.04423,-0.00747,-0.00185,-0.00755,0.04431,0.00000,0.03587,-0.01383
2400.00000,0.07855,0.99477,50.60448,0.04489,0.04459,-0.00742,-0.00182,-0.00750,0.04466,0.00000,0.03622,-0.01392
2420.00000,0.07918,1.00253,50.99895,0.04525,0.04494,-0.00737,-0.00180,-0.00745,0.04501,0.00000,0.03658,-0.01401
2440.00000,0.07982,1.01035,51.39713,0.04561,0.04529,-0.00732,-0.00177,-0.00739,0.04536,0.00000,0.03693,-0.01410
2460.00000,0.08051,1.01835,51.80391,0.04600,0.04564,-0.00727,-0.00175,-0.00734,0.04572,0.00000,0.03728,-0.01419
2480.00000,0.08122,1.02716,52.25212,0.04641,0.04600,-0.00722,-0.00172,-0.00729,0.04607,0.00000,0.03763,-0.01428
2500.00000,0.08194,1.03599,52.70143,0.04683,0.04635,-0.00717,-0.00170,-0.00724,0.04642,0.00000,0.03799,-0.01437
2520.00000,0.08263,1.04420,53.11875,0.04721,0.04670,-0.00712,-0.00167,-0.00718,0.04677,0.00000,0.03834,-0.01446
2540.00000,0.08327,1.05184,53.50756,0.04758,0.04706,-0.00707,-0.00165,-0.00713,0.04712,0.00000,0.03869,-0.01454
2560.00000,0.08389,1.05943,53.89371,0.04794,0.04741,-0.00702,-0.00162,-0.00708,0.04747,0.00000,0.03904,-0.01463
2580.00000,0.08454,1.06723,54.29049,0.04831,0.04776,-0.00697,-0.00160,-0.00703,0.04782,0.00000,0.03940,-0.01472
2600.00000,0.08524,1.07576,54.72446,0.04871,0.04811,-0.00692,-0.00157,-0.00697,0.04817,0.00000,0.03975,-0.01481
2620.00000,0.08596,1.08462,55.17525,0.04912,0.04847,-0.00687,-0.00155,-0.00692,0.04852,0.00000,0.04010,-0.01490
2640.00000,0.08671,1.09353,55.62819,0.04955,0.04882,-0.00682,-0.00152,-0.00687,0.04887,0.00000,0.04045,-0.01499
2660.00000,0.08739,1.10206,56.06212,0.04994,0.04917,-0.00676,-0.00150,-0.00682,0.04922,0.00000,0.04081,-0.01508
2680.00000,0.08801,1.10961,56.44614,0.05029,0.04952,-0.00671,-0.00147,-0.00677,0.04958,0.00000,0.04116,-0.01517
2700.00000,0.08861,1.11651,56.79745,0.05063,0.04988,-0.00666,-0.00145,-0.00671,0.04993,0.00000,0.04151,-0.01526
2720.00000,0.08922,1.12374,57.16530,0.05098,0.05023,-0.00661,-0.00142,-0.00666,0.05028,0.00000,0.04186,-0.01535
2740.00000,0.08986,1.13164,57.56709,0.05135,0.05058,-0.00656,-0.00140,-0.00661,0.05063,0.00000,0.04222,-0.01544
2760.00000,0.09055,1.13997,57.99074,0.05174,0.05094,-0.00651,-0.00137,-0.00656,0.05098,0.00000,0.04257,-0.01553
2780.00000,0.09127,1.14868,58.43370,0.05216,0.05129,-0.00646,-0.00135,-0.00650,0.05133,0.00000,0.04292,-0.01562
2800.00000,0.09198,1.15737,58.87596,0.05256,0.05164,-0.00641,-0.00132,-0.00645,0.05168,0.00000,0.04327,-0.01571
2820.00000,0.09265,1.16558,59.29331,0.05294,0.05199,-0.00636,-0.00130,-0.00640,0.05203,0.00000,0.04363,-0.01580
2840.00000,0.09327,1.17299,59.67036,0.05330,0.05235,-0.00631,-0.00127,-0.00635,0.05238,0.00000,0.04398,-0.01589
2860.00000,0.09389,1.18041,60.04809,0.05365,0.05270,-0.00626,-0.00125,-0.00629,0.05273,0.00000,0.04433,-0.01598
2880.00000,0.09454,1.18813,60.44041,0.05402,0.05305,-0.00621,-0.00122,-0.00624,0.05309,0.00000,0.04468,-0.01607
2900.00000,0.09524,1.19660,60.87147,0.05442,0.05340,-0.00616,-0.00120,-0.00619,0.05344,0.00000,0.04504,-0.01615
2920.00000,0.09598,1.20549,61.32397,0.05484,0.05376,-0.00611,-0.00117,-0.00614,0.05379,0.00000,0.04539,-0.01624
2940.00000,0.09670,1.21421,61.76736,0.05526,0.05411,-0.00606,-0.00115,-0.00609,0.05414,0.00000,0.04574,-0.01633
2960.00000,0.09737,1.22239,62.18363,0.05564,0.05446,-0.00601,-0.00112,-0.00603,0.05449,0.00000,0.04609,-0.01642
2980.00000,0.09799,1.22980,62.56061,0.05599,0.05482,-0.00596,-0.00110,-0.00598,0.05484,0.00000,0.04645,-0.01651
3000.00000,0.09859,1.23697,62.92506,0.05634,0.05517,-0.00591,-0.00107,-0.00593,0.05519,0.00000,0.04680,-0.01660
3020.00000,0.09922,1.24426,63.29605,0.05670,0.05552,-0.00586,-0.00105,-0.00588,0.05554,0.00000,0.04715,-0.01669
3040.00000,0.09989,1.25214,63.69696,0.05708,0.05587,-0.00580,-0.00102,-0.00582,0.05589,0.00000,0.04750,-0.01678
3060.00000,0.10060,1.26089,64.14204,0.05749,0.05623,-0.00575,-0.00100,-0.00577,0.05624,0.00000,0.04786,-0.01687
3080.00000,0.10132,1.26967,64.58884,0.05790,0.05658,-0.00570,-0.00097,-0.00572,0.05659,0.00000,0.04821,-0.01696
3100.00000,0.10201,1.27812,65.01869,0.05829,0.05692,-0.00571,-0.00096,-0.00572,0.05694,0.00000,0.04854,-0.01706
3120.00000,0.10266,1.28600,65.41943,0.05866,0.05725,-0.00578,-0.00096,-0.00579,0.05727,0.00000,0.04885,-0.01718
3140.00000,0.10328,1.29334,65.79248,0.05902,0.05758,-0.00585,-0.00095,-0.00586,0.05760,0.00000,0.04917,-0.01730
3160.00000,0.10392,1.30087,66.17581,0.05938,0.05791,-0.00592,-0.00095,-0.00593,0.05793,0.00000,0.04948,-0.01741
3180.00000,0.10459,1.30883,66.58054,0.05977,0.05824,-0.00598,-0.00094,-0.00600,0.05826,0.00000,0.04979,-0.01753
3200.00000,0.10531,1.31727,67.01001,0.06018,0.05857,-0.00605,-0.00094,-0.00607,0.05859,0.00000,0.05010,-0.01765
3220.00000,0.10604,1.32611,67.45951,0.06060,0.05890,-0.00612,-0.00094,-0.00614,0.05892,0.00000,0.05041,-0.01777
3240.00000,0.10673,1.33449,67.88596,0.06099,0.05924,-0.00619,-0.00093,-0.00620,0.05925,0.00000,0.05072,-0.01788
3260.00000,0.10736,1.34206,68.27106,0.06135,0.05957,-0.00626,-0.00093,-0.00627,0.05958,0.00000,0.05104,-0.01800
3280.00000,0.10797,1.34912,68.63007,0.06170,0.05990,-0.00633,-0.00092,-0.00634,0.05991,0.00000,0.05135,-0.01812
3300.00000,0.10859,1.35653,69.00710,0.06205,0.06023,-0.00640,-0.00092,-0.00641,0.06024,0.00000,0.05166,-0.01824
3320.00000,0.10926,1.36436,69.40543,0.06243,0.06056,-0.00646,-0.00092,-0.00648,0.06057,0.00000,0.05197,-0.01835
3340.00000,0.10997,1.37292,69.84090,0.06284,0.06089,-0.00653,-0.00091,-0.00655,0.06090,0.00000,0.05228,-0.01847
3360.00000,0.11069,1.38160,70.28249,0.06325,0.06122,-0.00660,-0.00091,-0.00661,0.06123,0.00000,0.05260,-0.01859
3380.00000,0.11140,1.39007,70.71352,0.06366,0.06155,-0.00667,-0.00091,-0.00668,0.06156,0.00000,0.05291,-0.01871
3400.00000,0.11205,1.39789,71.11117,0.06403,0.06188,-0.00674,-0.00090,-0.00675,0.06189,0.00000,0.05322,-0.01882
3420.00000,0.11267,1.40512,71.47901,0.06438,0.06221,-0.00681,-0.00090,-0.00682,0.06222,0.00000,0.05353,-0.01894
3440.00000,0.11329,1.41225,71.84161,0.06474,0.06254,-0.00688,-0.00089,-0.00689,0.06255,0.00000,0.05384,-0.01906
3460.00000,0.11395,1.42016,72.24421,0.06511,0.06287,-0.00695,-0.00089,-0.00696,0.06288,0.00000,0.05415,-0.01918
3480.00000,0.11466,1.42853,72.66990,0.06552,0.06320,-0.00701,-0.00089,-0.00703,0.06321,0.00000,0.05447,-0.01929
3500.00000,0.11540,1.43753,73.12766,0.06594,0.06353,-0.00708,-0.00088,-0.00709,0.06354,0.00000,0.05478,-0.01941
3520.00000,0.11611,1.44631,73.57458,0.06635,0.06386,-0.00715,-0.00088,-0.00716,0.06387,0.00000,0.05509,-0.01953
3540.00000,0.11677,1.45410,73.97043,0.06673,0.06419,-0.00722,-0.00087,-0.00723,0.06421,0.00000,0.05540,-0.01965
3560.00000,0.11738,1.46124,74.33384,0.06707,0.06452,-0.00729,-0.00087,-0.00730,0.06454,0.00000,0.05571,-0.01976
3580.00000,0.11798,1.46809,74.68232,0.06742,0.06486,-0.00736,-0.00087,-0.00737,0.06487,0.00000,0.05603,-0.01988
3600.00000,0.11861,1.47567,75.06789,0.06778,0.06519,-0.00743,-0.00086,-0.00744,0.06520,0.00000,0.05634,-0.02000
3620.00000,0.11928,1.48371,75.47669,0.06816,0.06552,-0.00749,-0.00086,-0.00751,0.06553,0.00000,0.05665,-0.02012
3640.00000,0.11998,1.49193,75.89513,0.06856,0.06585,-0.00756,-0.00085,-0.00757,0.06586,0.00000,0.05696,-0.02023
3660.00000,0.12068,1.50018,76.31497,0.06896,0.06618,-0.00763,-0.00085,-0.00764,0.06619,0.00000,0.05727,-0.02035
3680.00000,0.12136,1.50821,76.72325,0.06935,0.06651,-0.00770,-0.00085,-0.00771,0.06652,0.00000,0.05758,-0.02047
3700.00000,0.12198,1.51567,77.10262,0.06970,0.06684,-0.00777,-0.00084,-0.00778,0.06685,0.00000,0.05790,-0.02058
3720.00000,0.12258,1.52246,77.44817,0.07004,0.06717,-0.00784,-0.00084,-0.00785,0.06718,0.00000,0.05821,-0.02070
3740.00000,0.12318,1.52935,77.79854,0.07039,0.06750,-0.00791,-0.00084,-0.00792,0.06751,0.00000,0.05852,-0.02082
3760.00000,0.12383,1.53702,78.18881,0.07076,0.06783,-0.00798,-0.00083,-0.00799,0.06784,0.00000,0.05883,-0.02094
3780.00000,0.12453,1.54530,78.60986,0.07116,0.06816,-0.00804,-0.00083,-0.00805,0.06817,0.00000,0.05914,-0.02105
3800.00000,0.12526,1.55397,79.05112,0.07158,0.06849,-0.00811,-0.00082,-0.00812,0.06850,0.00000,0.05945,-0.02117
3820.00000,0.12597,1.56230,79.47486,0.07198,0.06882,-0.00818,-0.00082,-0.00819,0.06883,0.00000,0.05977,-0.02129
3840.00000,0.12662,1.57001,79.86684,0.07235,0.06915,-0.00825,-0.00082,-0.00826,0.06916,0.00000,0.06008,-0.02141
3860.00000,0.12724,1.57753,80.24947,0.07271,0.06948,-0.00832,-0.00081,-0.00833,0.06949,0.00000,0.06039,-0.02152
3880.00000,0.12786,1.58479,80.61865,0.07307,0.06981,-0.00839,-0.00081,-0.00840,0.06982,0.00000,0.06070,-0.02164
3900.00000,0.12851,1.59237,81.00464,0.07344,0.07014,-0.00846,-0.00080,-0.00846,0.07015,0.00000,0.06101,-0.02176
3920.00000,0.12921,1.60057,81.42184,0.07384,0.07048,-0.00852,-0.00080,-0.00853,0.07048,0.00000,0.06133,-0.02188
