Tempo;Deslocamento;Força;Tensão à tração;Deformação à tração (Deslocamento);Extens Bi Axial - Connector 6;Extens Bi Trans - Conector 5
(s);(mm);(kN);(MPa);(%);(%);(%)
"14,0200";"1,1646";"1,3708";"33,5493";"1,1646";"1,0582";"0,7372"
"14,0400";"1,1661";"1,3717";"33,5714";"1,1661";"1,0597";"0,7384"
"14,0600";"1,1678";"1,3729";"33,5988";"1,1678";"1,0614";"0,7397"
"14,0800";"1,1695";"1,3739";"33,6244";"1,1695";"1,0630";"0,7410"
"14,1000";"1,1712";"1,3749";"33,6494";"1,1712";"1,0646";"0,7421"
"14,1200";"1,1729";"1,3759";"33,6737";"1,1729";"1,0663";"0,7431"
"14,1400";"1,1745";"1,3770";"33,7000";"1,1745";"1,0679";"0,7439"
"14,1600";"1,1761";"1,3781";"33,7275";"1,1761";"1,0694";"0,7447"
"14,1800";"1,1779";"1,3793";"33,7558";"1,1779";"1,0711";"0,7456"
"14,2000";"1,1796";"1,3804";"33,7830";"1,1796";"1,0728";"0,7465"
"14,2200";"1,1812";"1,3812";"33,8034";"1,1812";"1,0743";"0,7477"
"14,2400";"1,1829";"1,3820";"33,8235";"1,1829";"1,0759";"0,7490"
"14,2600";"1,1845";"1,3831";"33,8497";"1,1845";"1,0775";"0,7502"
"14,2800";"1,1862";"1,3843";"33,8785";"1,1862";"1,0792";"0,7516"
"14,3000";"1,1879";"1,3855";"33,9084";"1,1879";"1,0809";"0,7529"
"14,3200";"1,1896";"1,3865";"33,9332";"1,1896";"1,0825";"0,7542"
"14,3400";"1,1912";"1,3874";"33,9546";"1,1912";"1,0841";"0,7555"
"14,3600";"1,1929";"1,3885";"33,9817";"1,1929";"1,0857";"0,7568"
"14,3800";"1,1946";"1,3896";"34,0073";"1,1946";"1,0873";"0,7578"
"14,4000";"1,1962";"1,3904";"34,0275";"1,1962";"1,0890";"0,7589"
"14,4200";"1,1980";"1,3913";"34,0507";"1,1980";"1,0907";"0,7599"
"14,4400";"1,1996";"1,3923";"34,0741";"1,1996";"1,0922";"0,7608"
"14,4600";"1,2013";"1,3935";"34,1029";"1,2013";"1,0938";"0,7618"
"14,4800";"1,2030";"1,3946";"34,1304";"1,2030";"1,0955";"0,7630"
"14,5000";"1,2046";"1,3956";"34,1543";"1,2046";"1,0971";"0,7641"
"14,5200";"1,2063";"1,3966";"34,1800";"1,2063";"1,0988";"0,7653"
"14,5400";"1,2081";"1,3979";"34,2108";"1,2081";"1,1004";"0,7664"
"14,5600";"1,2097";"1,3988";"34,2333";"1,2097";"1,1020";"0,7675"
"14,5800";"1,2113";"1,3997";"34,2545";"1,2113";"1,1036";"0,7685"
"14,6000";"1,2130";"1,4005";"34,2761";"1,2130";"1,1052";"0,7695"
"14,6200";"1,2145";"1,4015";"34,2994";"1,2145";"1,1067";"0,7705"
"14,6400";"1,2162";"1,4025";"34,3238";"1,2162";"1,1084";"0,7717"
"14,6600";"1,2179";"1,4033";"34,3450";"1,2179";"1,1101";"0,7730"
"14,6800";"1,2196";"1,4044";"34,3697";"1,2196";"1,1117";"0,7741"
"14,7000";"1,2212";"1,4053";"34,3923";"1,2212";"1,1133";"0,7752"
"14,7200";"1,2229";"1,4062";"34,4144";"1,2229";"1,1149";"0,7763"
"14,7400";"1,2244";"1,4072";"34,4398";"1,2244";"1,1164";"0,7772"
"14,7600";"1,2261";"1,4081";"34,4622";"1,2261";"1,1181";"0,7781"
"14,7800";"1,2278";"1,4091";"34,4860";"1,2278";"1,1197";"0,7790"
"14,8000";"1,2295";"1,4101";"34,5114";"1,2295";"1,1213";"0,7800"
"14,8200";"1,2312";"1,4112";"34,5378";"1,2312";"1,1230";"0,7809"
"14,8400";"1,2328";"1,4123";"34,5642";"1,2328";"1,1246";"0,7819"
"14,8600";"1,2345";"1,4134";"34,5922";"1,2345";"1,1262";"0,7829"
"14,8800";"1,2363";"1,4144";"34,6164";"1,2363";"1,1279";"0,7839"
"14,9000";"1,2379";"1,4153";"34,6374";"1,2379";"1,1295";"0,7849"
"14,9200";"1,2395";"1,4161";"34,6577";"1,2395";"1,1311";"0,7860"
"14,9400";"1,2412";"1,4170";"34,6790";"1,2412";"1,1328";"0,7871"
"14,9600";"1,2428";"1,4178";"34,6992";"1,2428";"1,1344";"0,7884"
"14,9800";"1,2445";"1,4189";"34,7260";"1,2445";"1,1360";"0,7897"
"15,0000";"1,2463";"1,4200";"34,7521";"1,2463";"1,1377";"0,7911"
"15,0200";"1,2479";"1,4210";"34,7781";"1,2479";"1,1393";"0,7925"
"15,0400";"1,2496";"1,4220";"34,8017";"1,2496";"1,1409";"0,7938"
"15,0600";"1,2512";"1,4230";"34,8257";"1,2512";"1,1426";"0,7952"
"15,0800";"1,2529";"1,4238";"34,8444";"1,2529";"1,1442";"0,7964"
"15,1000";"1,2546";"1,4246";"34,8656";"1,2546";"1,1458";"0,7976"
"15,1200";"1,2563";"1,4256";"34,8896";"1,2563";"1,1475";"0,7988"
"15,1400";"1,2580";"1,4265";"34,9105";"1,2580";"1,1491";"0,7999"
"15,1600";"1,2596";"1,4275";"34,9362";"1,2596";"1,1508";"0,8010"
"15,1800";"1,2613";"1,4285";"34,9610";"1,2613";"1,1524";"0,8021"
"15,2000";"1,2630";"1,4293";"34,9810";"1,2630";"1,1540";"0,8032"
"15,2200";"1,2647";"1,4303";"35,0047";"1,2647";"1,1557";"0,8044"
"15,2400";"1,2664";"1,4312";"35,0262";"1,2664";"1,1574";"0,8055"
"15,2600";"1,2680";"1,4321";"35,0493";"1,2680";"1,1590";"0,8066"
"15,2800";"1,2697";"1,4330";"35,0719";"1,2697";"1,1606";"0,8077"
"15,3000";"1,2713";"1,4340";"35,0960";"1,2713";"1,1622";"0,8087"
"15,3200";"1,2729";"1,4349";"35,1180";"1,2729";"1,1637";"0,8097"
"15,3400";"1,2746";"1,4358";"35,1391";"1,2746";"1,1654";"0,8108"
"15,3600";"1,2763";"1,4367";"35,1615";"1,2763";"1,1671";"0,8119"
"15,3800";"1,2779";"1,4376";"35,1825";"1,2779";"1,1687";"0,8131"
"15,4000";"1,2796";"1,4386";"35,2086";"1,2796";"1,1703";"0,8143"
"15,4200";"1,2812";"1,4395";"35,2287";"1,2812";"1,1719";"0,8154"
"15,4400";"1,2828";"1,4402";"35,2480";"1,2828";"1,1735";"0,8166"
"15,4600";"1,2845";"1,4412";"35,2717";"1,2845";"1,1752";"0,8178"
"15,4800";"1,2862";"1,4422";"35,2950";"1,2862";"1,1768";"0,8190"
"15,5000";"1,2878";"1,4431";"35,3186";"1,2878";"1,1784";"0,8201"
"15,5200";"1,2895";"1,4440";"35,3400";"1,2895";"1,1801";"0,8213"
"15,5400";"1,2912";"1,4448";"35,3590";"1,2912";"1,1817";"0,8224"
"15,5600";"1,2928";"1,4458";"35,3834";"1,2928";"1,1834";"0,8235"
"15,5800";"1,2946";"1,4467";"35,4069";"1,2946";"1,1851";"0,8247"
"15,6000";"1,2963";"1,4476";"35,4289";"1,2963";"1,1867";"0,8259"
"15,6200";"1,2979";"1,4485";"35,4507";"1,2979";"1,1883";"0,8270"
"15,6400";"1,2995";"1,4496";"35,4780";"1,2995";"1,1899";"0,8280"
"15,6600";"1,3012";"1,4504";"35,4959";"1,3012";"1,1915";"0,8291"
"15,6800";"1,3029";"1,4512";"35,5162";"1,3029";"1,1932";"0,8302"
"15,7000";"1,3046";"1,4521";"35,5373";"1,3046";"1,1949";"0,8314"
"15,7200";"1,3062";"1,4532";"35,5648";"1,3062";"1,1965";"0,8325"
"15,7400";"1,3079";"1,4540";"35,5854";"1,3079";"1,1982";"0,8336"
"15,7600";"1,3096";"1,4549";"35,6065";"1,3096";"1,1999";"0,8347"
"15,7800";"1,3112";"1,4556";"35,6250";"1,3112";"1,2015";"0,8358"
"15,8000";"1,3129";"1,4567";"35,6503";"1,3129";"1,2031";"0,8368"
"15,8200";"1,3147";"1,4576";"35,6726";"1,3147";"1,2048";"0,8380"
"15,8400";"1,3163";"1,4586";"35,6984";"1,3163";"1,2065";"0,8391"
"15,8600";"1,3180";"1,4596";"35,7225";"1,3180";"1,2081";"0,8402"
"15,8800";"1,3197";"1,4604";"35,7420";"1,3197";"1,2098";"0,8413"
"15,9000";"1,3213";"1,4612";"35,7604";"1,3213";"1,2114";"0,8424"
"15,9200";"1,3230";"1,4621";"35,7817";"1,3230";"1,2131";"0,8435"
"15,9400";"1,3247";"1,4629";"35,8013";"1,3247";"1,2148";"0,8446"
"15,9600";"1,3263";"1,4637";"35,8225";"1,3263";"1,2164";"0,8457"
"15,9800";"1,3280";"1,4647";"35,8454";"1,3280";"1,2180";"0,8468"
"16,0000";"1,3296";"1,4655";"35,8661";"1,3296";"1,2196";"0,8480"
"16,0200";"1,3312";"1,4663";"35,8852";"1,3312";"1,2212";"0,8492"
"16,0400";"1,3329";"1,4673";"35,9111";"1,3329";"1,2229";"0,8504"
"16,0600";"1,3346";"1,4682";"35,9315";"1,3346";"1,2246";"0,8515"
"16,0800";"1,3362";"1,4688";"35,9466";"1,3362";"1,2262";"0,8526"
"16,1000";"1,3379";"1,4697";"35,9687";"1,3379";"1,2278";"0,8537"
"16,1200";"1,3395";"1,4707";"35,9924";"1,3395";"1,2294";"0,8548"
"16,1400";"1,3411";"1,4712";"36,0060";"1,3411";"1,2310";"0,8558"
"16,1600";"1,3429";"1,4723";"36,0320";"1,3429";"1,2327";"0,8570"
"16,1800";"1,3445";"1,4731";"36,0522";"1,3445";"1,2344";"0,8580"
"16,2000";"1,3461";"1,4737";"36,0680";"1,3461";"1,2360";"0,8590"
"16,2200";"1,3478";"1,4747";"36,0905";"1,3478";"1,2376";"0,8600"
"16,2400";"1,3495";"1,4755";"36,1111";"1,3495";"1,2393";"0,8610"
"16,2600";"1,3512";"1,4764";"36,1333";"1,3512";"1,2409";"0,8622"
"16,2800";"1,3529";"1,4774";"36,1584";"1,3529";"1,2427";"0,8634"
"16,3000";"1,3545";"1,4784";"36,1809";"1,3546";"1,2443";"0,8645"
"16,3200";"1,3562";"1,4790";"36,1962";"1,3562";"1,2459";"0,8657"
"16,3400";"1,3579";"1,4797";"36,2135";"1,3579";"1,2476";"0,8668"
"16,3600";"1,3595";"1,4808";"36,2398";"1,3595";"1,2492";"0,8678"
"16,3800";"1,3612";"1,4817";"36,2632";"1,3612";"1,2508";"0,8689"
"16,4000";"1,3629";"1,4826";"36,2852";"1,3629";"1,2526";"0,8699"
"16,4200";"1,3646";"1,4833";"36,3025";"1,3646";"1,2542";"0,8711"
"16,4400";"1,3663";"1,4841";"36,3208";"1,3663";"1,2559";"0,8721"
"16,4600";"1,3679";"1,4849";"36,3419";"1,3679";"1,2575";"0,8732"
"16,4800";"1,3695";"1,4857";"36,3612";"1,3695";"1,2591";"0,8744"
"16,5000";"1,3712";"1,4866";"36,3834";"1,3712";"1,2608";"0,8756"
"16,5200";"1,3730";"1,4877";"36,4085";"1,3730";"1,2625";"0,8768"
"16,5400";"1,3746";"1,4885";"36,4283";"1,3746";"1,2642";"0,8780"
"16,5600";"1,3763";"1,4893";"36,4486";"1,3763";"1,2659";"0,8792"
"16,5800";"1,3779";"1,4900";"36,4663";"1,3779";"1,2675";"0,8805"
"16,6000";"1,3796";"1,4910";"36,4896";"1,3796";"1,2692";"0,8817"
"16,6200";"1,3814";"1,4919";"36,5125";"1,3814";"1,2709";"0,8829"
"16,6400";"1,3830";"1,4926";"36,5294";"1,3830";"1,2726";"0,8841"
"16,6600";"1,3847";"1,4935";"36,5502";"1,3847";"1,2742";"0,8852"
"16,6800";"1,3863";"1,4943";"36,5718";"1,3863";"1,2758";"0,8864"
"16,7000";"1,3879";"1,4951";"36,5913";"1,3879";"1,2774";"0,8875"
"16,7200";"1,3895";"1,4958";"36,6075";"1,3895";"1,2790";"0,8885"
"16,7400";"1,3913";"1,4968";"36,6311";"1,3913";"1,2808";"0,8897"
"16,7600";"1,3929";"1,4974";"36,6456";"1,3929";"1,2824";"0,8908"
"16,7800";"1,3945";"1,4981";"36,6631";"1,3945";"1,2840";"0,8918"
"16,8000";"1,3962";"1,4988";"36,6810";"1,3962";"1,2857";"0,8930"
"16,8200";"1,3978";"1,4994";"36,6960";"1,3978";"1,2873";"0,8941"
"16,8400";"1,3994";"1,5003";"36,7186";"1,3994";"1,2889";"0,8951"
"16,8600";"1,4012";"1,5014";"36,7440";"1,4012";"1,2906";"0,8963"
"16,8800";"1,4028";"1,5022";"36,7654";"1,4028";"1,2923";"0,8975"
"16,9000";"1,4045";"1,5029";"36,7806";"1,4045";"1,2940";"0,8987"
"16,9200";"1,4062";"1,5037";"36,8008";"1,4062";"1,2957";"0,8999"
"16,9400";"1,4078";"1,5046";"36,8218";"1,4078";"1,2973";"0,9011"
"16,9600";"1,4095";"1,5053";"36,8402";"1,4095";"1,2990";"0,9022"
"16,9800";"1,4113";"1,5063";"36,8636";"1,4113";"1,3008";"0,9034"
"17,0000";"1,4129";"1,5070";"36,8807";"1,4129";"1,3024";"0,9045"
"17,0200";"1,4146";"1,5077";"36,8979";"1,4146";"1,3040";"0,9055"
"17,0400";"1,4162";"1,5085";"36,9193";"1,4162";"1,3057";"0,9068"
"17,0600";"1,4178";"1,5094";"36,9408";"1,4178";"1,3073";"0,9079"
"17,0800";"1,4195";"1,5101";"36,9587";"1,4195";"1,3090";"0,9092"
"17,1000";"1,4213";"1,5111";"36,9810";"1,4213";"1,3108";"0,9103"
"17,1200";"1,4229";"1,5117";"36,9972";"1,4229";"1,3124";"0,9114"
"17,1400";"1,4246";"1,5125";"37,0163";"1,4246";"1,3141";"0,9126"
"17,1600";"1,4263";"1,5134";"37,0387";"1,4263";"1,3158";"0,9137"
"17,1800";"1,4279";"1,5142";"37,0569";"1,4279";"1,3174";"0,9148"
"17,2000";"1,4296";"1,5150";"37,0771";"1,4296";"1,3191";"0,9160"
"17,2200";"1,4313";"1,5157";"37,0957";"1,4313";"1,3208";"0,9172"
"17,2400";"1,4330";"1,5165";"37,1142";"1,4330";"1,3225";"0,9183"
"17,2600";"1,4347";"1,5173";"37,1326";"1,4347";"1,3242";"0,9193"
"17,2800";"1,4363";"1,5180";"37,1504";"1,4363";"1,3258";"0,9204"
"17,3000";"1,4380";"1,5189";"37,1728";"1,4380";"1,3275";"0,9215"
"17,3200";"1,4398";"1,5197";"37,1933";"1,4398";"1,3292";"0,9227"
"17,3400";"1,4414";"1,5206";"37,2156";"1,4414";"1,3309";"0,9238"
"17,3600";"1,4430";"1,5213";"37,2307";"1,4430";"1,3325";"0,9249"
"17,3800";"1,4446";"1,5219";"37,2455";"1,4446";"1,3341";"0,9260"
"17,4000";"1,4462";"1,5224";"37,2591";"1,4462";"1,3357";"0,9272"
"17,4200";"1,4479";"1,5233";"37,2799";"1,4479";"1,3374";"0,9283"
"17,4400";"1,4496";"1,5241";"37,3003";"1,4496";"1,3391";"0,9294"
"17,4600";"1,4512";"1,5248";"37,3183";"1,4512";"1,3407";"0,9306"
"17,4800";"1,4529";"1,5256";"37,3361";"1,4529";"1,3424";"0,9317"
"17,5000";"1,4546";"1,5263";"37,3549";"1,4546";"1,3441";"0,9328"
"17,5200";"1,4561";"1,5271";"37,3733";"1,4561";"1,3457";"0,9339"
"17,5400";"1,4578";"1,5279";"37,3923";"1,4578";"1,3474";"0,9349"
"17,5600";"1,4595";"1,5287";"37,4132";"1,4595";"1,3491";"0,9361"
"17,5800";"1,4612";"1,5294";"37,4291";"1,4612";"1,3508";"0,9372"
"17,6000";"1,4628";"1,5301";"37,4476";"1,4628";"1,3524";"0,9384"
"17,6200";"1,4645";"1,5308";"37,4637";"1,4645";"1,3541";"0,9396"
"17,6400";"1,4661";"1,5315";"37,4817";"1,4661";"1,3557";"0,9407"
"17,6600";"1,4679";"1,5325";"37,5047";"1,4679";"1,3575";"0,9418"
"17,6800";"1,4696";"1,5332";"37,5234";"1,4696";"1,3592";"0,9430"
"17,7000";"1,4712";"1,5339";"37,5407";"1,4712";"1,3608";"0,9441"
"17,7200";"1,4729";"1,5346";"37,5565";"1,4729";"1,3625";"0,9453"
"17,7400";"1,4745";"1,5354";"37,5757";"1,4745";"1,3642";"0,9464"
"17,7600";"1,4762";"1,5361";"37,5943";"1,4762";"1,3658";"0,9475"
"17,7800";"1,4779";"1,5369";"37,6131";"1,4779";"1,3676";"0,9486"
"17,8000";"1,4796";"1,5378";"37,6345";"1,4796";"1,3693";"0,9498"
"17,8200";"1,4812";"1,5385";"37,6528";"1,4812";"1,3709";"0,9509"
"17,8400";"1,4829";"1,5393";"37,6724";"1,4829";"1,3726";"0,9520"
"17,8600";"1,4846";"1,5399";"37,6873";"1,4846";"1,3743";"0,9531"
"17,8800";"1,4863";"1,5405";"37,7012";"1,4863";"1,3760";"0,9542"
"17,9000";"1,4880";"1,5413";"37,7207";"1,4880";"1,3777";"0,9553"
"17,9200";"1,4896";"1,5421";"37,7402";"1,4896";"1,3794";"0,9564"
"17,9400";"1,4913";"1,5427";"37,7546";"1,4913";"1,3811";"0,9575"
"17,9600";"1,4930";"1,5434";"37,7734";"1,4930";"1,3828";"0,9587"
"17,9800";"1,4946";"1,5443";"37,7942";"1,4946";"1,3844";"0,9599"
"18,0000";"1,4963";"1,5451";"37,8139";"1,4963";"1,3861";"0,9610"
"18,0200";"1,4981";"1,5457";"37,8301";"1,4981";"1,3879";"0,9621"
"18,0400";"1,4997";"1,5464";"37,8448";"1,4997";"1,3895";"0,9632"
"18,0600";"1,5013";"1,5471";"37,8625";"1,5013";"1,3912";"0,9643"
"18,0800";"1,5030";"1,5478";"37,8811";"1,5030";"1,3929";"0,9655"
"18,1000";"1,5046";"1,5485";"37,8979";"1,5046";"1,3945";"0,9666"
"18,1200";"1,5062";"1,5490";"37,9107";"1,5062";"1,3962";"0,9678"
"18,1400";"1,5080";"1,5496";"37,9244";"1,5080";"1,3979";"0,9689"
"18,1600";"1,5096";"1,5504";"37,9450";"1,5096";"1,3995";"0,9700"
"18,1800";"1,5112";"1,5514";"37,9692";"1,5112";"1,4012";"0,9712"
"18,2000";"1,5129";"1,5521";"37,9854";"1,5129";"1,4029";"0,9723"
"18,2200";"1,5145";"1,5527";"38,0006";"1,5145";"1,4045";"0,9735"
"18,2400";"1,5161";"1,5535";"38,0196";"1,5161";"1,4062";"0,9747"
"18,2600";"1,5178";"1,5542";"38,0377";"1,5178";"1,4079";"0,9759"
"18,2800";"1,5195";"1,5550";"38,0557";"1,5195";"1,4096";"0,9769"
"18,3000";"1,5212";"1,5555";"38,0690";"1,5212";"1,4113";"0,9780"
"18,3200";"1,5228";"1,5561";"38,0828";"1,5228";"1,4130";"0,9791"
"18,3400";"1,5245";"1,5568";"38,1007";"1,5245";"1,4146";"0,9802"
"18,3600";"1,5263";"1,5577";"38,1231";"1,5263";"1,4164";"0,9815"
"18,3800";"1,5280";"1,5584";"38,1407";"1,5280";"1,4181";"0,9826"
"18,4000";"1,5296";"1,5590";"38,1552";"1,5296";"1,4197";"0,9836"
"18,4200";"1,5312";"1,5598";"38,1746";"1,5312";"1,4214";"0,9847"
"18,4400";"1,5329";"1,5604";"38,1894";"1,5329";"1,4231";"0,9858"
"18,4600";"1,5345";"1,5611";"38,2068";"1,5345";"1,4247";"0,9870"
"18,4800";"1,5363";"1,5620";"38,2278";"1,5363";"1,4265";"0,9882"
"18,5000";"1,5379";"1,5627";"38,2442";"1,5379";"1,4282";"0,9893"
"18,5200";"1,5396";"1,5631";"38,2543";"1,5396";"1,4298";"0,9904"
"18,5400";"1,5412";"1,5637";"38,2689";"1,5412";"1,4315";"0,9915"
"18,5600";"1,5429";"1,5644";"38,2862";"1,5429";"1,4332";"0,9927"
"18,5800";"1,5446";"1,5651";"38,3026";"1,5446";"1,4349";"0,9938"
"18,6000";"1,5463";"1,5659";"38,3226";"1,5463";"1,4366";"0,9950"
"18,6200";"1,5480";"1,5667";"38,3426";"1,5480";"1,4383";"0,9961"
"18,6400";"1,5496";"1,5675";"38,3618";"1,5496";"1,4400";"0,9972"
"18,6600";"1,5513";"1,5682";"38,3792";"1,5513";"1,4417";"0,9983"
"18,6800";"1,5530";"1,5691";"38,4009";"1,5530";"1,4434";"0,9994"
"18,7000";"1,5547";"1,5696";"38,4145";"1,5547";"1,4451";"1,0006"
"18,7200";"1,5564";"1,5703";"38,4313";"1,5564";"1,4469";"1,0018"
"18,7400";"1,5580";"1,5710";"38,4486";"1,5580";"1,4485";"1,0029"
"18,7600";"1,5597";"1,5714";"38,4586";"1,5597";"1,4502";"1,0041"
"18,7800";"1,5613";"1,5719";"38,4700";"1,5613";"1,4519";"1,0052"
"18,8000";"1,5629";"1,5724";"38,4828";"1,5629";"1,4535";"1,0062"
"18,8200";"1,5645";"1,5733";"38,5044";"1,5645";"1,4552";"1,0074"
"18,8400";"1,5662";"1,5740";"38,5210";"1,5662";"1,4569";"1,0085"
"18,8600";"1,5679";"1,5746";"38,5364";"1,5679";"1,4586";"1,0097"
"18,8800";"1,5695";"1,5752";"38,5513";"1,5695";"1,4603";"1,0109"
"18,9000";"1,5712";"1,5759";"38,5679";"1,5712";"1,4620";"1,0119"
"18,9200";"1,5728";"1,5766";"38,5853";"1,5728";"1,4636";"1,0130"
"18,9400";"1,5745";"1,5773";"38,6022";"1,5745";"1,4653";"1,0142"
"18,9600";"1,5762";"1,5779";"38,6179";"1,5762";"1,4671";"1,0153"
"18,9800";"1,5778";"1,5787";"38,6353";"1,5778";"1,4687";"1,0165"
"19,0000";"1,5795";"1,5792";"38,6490";"1,5795";"1,4705";"1,0177"
"19,0200";"1,5812";"1,5800";"38,6676";"1,5812";"1,4722";"1,0188"
"19,0400";"1,5829";"1,5808";"38,6878";"1,5829";"1,4739";"1,0199"
"19,0600";"1,5846";"1,5814";"38,7014";"1,5846";"1,4757";"1,0210"
"19,0800";"1,5863";"1,5820";"38,7172";"1,5863";"1,4774";"1,0222"
"19,1000";"1,5879";"1,5828";"38,7370";"1,5879";"1,4790";"1,0233"
"19,1200";"1,5895";"1,5835";"38,7533";"1,5895";"1,4807";"1,0245"
"19,1400";"1,5912";"1,5840";"38,7669";"1,5912";"1,4824";"1,0256"
"19,1600";"1,5928";"1,5846";"38,7813";"1,5928";"1,4841";"1,0266"
"19,1800";"1,5946";"1,5853";"38,7973";"1,5946";"1,4859";"1,0278"
"19,2000";"1,5963";"1,5859";"38,8125";"1,5963";"1,4876";"1,0290"
"19,2200";"1,5979";"1,5865";"38,8282";"1,5979";"1,4893";"1,0301"
"19,2400";"1,5996";"1,5872";"38,8439";"1,5996";"1,4910";"1,0313"
"19,2600";"1,6012";"1,5878";"38,8582";"1,6012";"1,4927";"1,0324"
"19,2800";"1,6029";"1,5885";"38,8752";"1,6029";"1,4944";"1,0335"
"19,3000";"1,6047";"1,5892";"38,8944";"1,6047";"1,4962";"1,0346"
"19,3200";"1,6063";"1,5898";"38,9086";"1,6063";"1,4979";"1,0358"
"19,3400";"1,6080";"1,5904";"38,9236";"1,6080";"1,4996";"1,0369"
"19,3460";"1,6085";"1,5906";"38,9286";"1,6085";"1,5001";"1,0373"
"19,3470";"1,6086";"1,5907";"38,9294";"1,6086";"1,5002";"1,0373"
"19,3670";"1,6102";"1,5915";"38,9490";"1,6102";"1,5019";"1,0385"
"19,3870";"1,6118";"1,5918";"38,9576";"1,6118";"1,5035";"1,0396"
"19,4070";"1,6128";"1,5916";"38,9520";"1,6128";"1,5047";"1,0405"
"19,4270";"1,6131";"1,5904";"38,9236";"1,6131";"1,5052";"1,0411"
"19,4470";"1,6130";"1,5889";"38,8852";"1,6130";"1,5053";"1,0416"
"19,4670";"1,6129";"1,5873";"38,8463";"1,6129";"1,5054";"1,0421"
"19,4870";"1,6128";"1,5856";"38,8042";"1,6128";"1,5055";"1,0426"
"19,5070";"1,6128";"1,5842";"38,7716";"1,6128";"1,5057";"1,0431"
"19,5270";"1,6128";"1,5828";"38,7371";"1,6128";"1,5058";"1,0435"
"19,5470";"1,6127";"1,5814";"38,7038";"1,6127";"1,5060";"1,0440"
"19,5670";"1,6127";"1,5800";"38,6682";"1,6127";"1,5061";"1,0445"
"19,5870";"1,6126";"1,5787";"38,6366";"1,6126";"1,5062";"1,0449"
"19,6070";"1,6126";"1,5775";"38,6061";"1,6126";"1,5063";"1,0454"
"19,6270";"1,6125";"1,5764";"38,5804";"1,6125";"1,5065";"1,0459"
"19,6470";"1,6125";"1,5751";"38,5490";"1,6125";"1,5066";"1,0463"
"19,6670";"1,6125";"1,5740";"38,5222";"1,6125";"1,5067";"1,0467"
"19,6870";"1,6124";"1,5729";"38,4950";"1,6124";"1,5068";"1,0472"
"19,7070";"1,6124";"1,5716";"38,4620";"1,6124";"1,5069";"1,0476"
"19,7270";"1,6123";"1,5705";"38,4364";"1,6123";"1,5070";"1,0480"
"19,7470";"1,6123";"1,5696";"38,4133";"1,6123";"1,5071";"1,0484"
"19,7670";"1,6122";"1,5683";"38,3821";"1,6122";"1,5072";"1,0489"
"19,7870";"1,6122";"1,5672";"38,3542";"1,6122";"1,5073";"1,0494"
"19,8070";"1,6122";"1,5662";"38,3311";"1,6122";"1,5074";"1,0498"
"19,8270";"1,6121";"1,5651";"38,3044";"1,6121";"1,5075";"1,0502"
"19,8470";"1,6121";"1,5640";"38,2762";"1,6121";"1,5076";"1,0507"
"19,8670";"1,6121";"1,5630";"38,2530";"1,6121";"1,5077";"1,0511"
"19,8870";"1,6120";"1,5620";"38,2273";"1,6120";"1,5078";"1,0515"
"19,9070";"1,6120";"1,5609";"38,2020";"1,6120";"1,5079";"1,0520"
"19,9270";"1,6120";"1,5601";"38,1811";"1,6120";"1,5080";"1,0524"
"19,9470";"1,6120";"1,5594";"38,1649";"1,6120";"1,5081";"1,0528"
"19,9670";"1,6120";"1,5584";"38,1391";"1,6120";"1,5082";"1,0533"
"19,9870";"1,6119";"1,5572";"38,1115";"1,6119";"1,5083";"1,0537"
"20,0070";"1,6119";"1,5564";"38,0907";"1,6119";"1,5084";"1,0541"
"20,0270";"1,6119";"1,5556";"38,0713";"1,6119";"1,5084";"1,0546"
"20,0470";"1,6119";"1,5547";"38,0499";"1,6119";"1,5085";"1,0550"
"20,0670";"1,6119";"1,5538";"38,0271";"1,6119";"1,5086";"1,0555"
"20,0870";"1,6119";"1,5529";"38,0060";"1,6119";"1,5087";"1,0559"
"20,1070";"1,6119";"1,5522";"37,9871";"1,6119";"1,5088";"1,0563"
"20,1270";"1,6119";"1,5513";"37,9669";"1,6119";"1,5089";"1,0568"
"20,1470";"1,6119";"1,5506";"37,9491";"1,6119";"1,5090";"1,0572"
"20,1670";"1,6118";"1,5498";"37,9286";"1,6118";"1,5091";"1,0576"
"20,1870";"1,6118";"1,5490";"37,9087";"1,6118";"1,5091";"1,0580"
"20,2070";"1,6118";"1,5480";"37,8856";"1,6118";"1,5092";"1,0583"
"20,2270";"1,6118";"1,5475";"37,8720";"1,6118";"1,5093";"1,0587"
"20,2470";"1,6118";"1,5466";"37,8515";"1,6118";"1,5094";"1,0590"
"20,2670";"1,6118";"1,5457";"37,8287";"1,6118";"1,5095";"1,0595"
"20,2870";"1,6118";"1,5451";"37,8131";"1,6118";"1,5095";"1,0599"
"20,3070";"1,6118";"1,5444";"37,7973";"1,6118";"1,5096";"1,0602"
"20,3270";"1,6118";"1,5435";"37,7747";"1,6118";"1,5097";"1,0605"
"20,3470";"1,6118";"1,5426";"37,7527";"1,6118";"1,5098";"1,0609"
"20,3670";"1,6118";"1,5423";"37,7450";"1,6118";"1,5098";"1,0613"
"20,3870";"1,6118";"1,5415";"37,7254";"1,6118";"1,5099";"1,0617"
"20,4070";"1,6118";"1,5404";"37,6998";"1,6118";"1,5100";"1,0621"
"20,4270";"1,6118";"1,5398";"37,6847";"1,6118";"1,5101";"1,0626"
